Date,EXI_Open,EXI_High,EXI_Low,EXI_Close,EXI_Volume,EXI_ATRPercentOfClose20,EXI_SQN25,EXI_SQN50,EXI_SQN100,EXI_SQN200,EXI_MACD,EXI_MACD_Avg,EXI_MACD_Diff,EXI_LinReg10,EXI_LinReg30,EXI_LinReg90,EXI_LinReg270
10/23/2017, 90.75, 90.75, 90.16, 90.33, 10964, 0.48651997767541, 2.1864915130029, 2.34787213875263, 1.34944329597256, 1.64611685611619, 0.798724089700926, 0.830134156554323, -0.0314100668533971, 90.3954545454547, 90.6157419354848, 89.1372380952382, 89.3123285509324
10/24/2017, 90.56, 90.85, 90.53, 90.53, 8365, 0.489892655520256, 2.23621585960829, 2.2279484250864, 1.20370387136034, 1.69104391978616, 0.790590966227029, 0.822225518488864, -0.0316345522618352, 90.4890909090911, 90.6944086021514, 89.3081050061051, 89.3951787828557
10/25/2017, 90.57, 90.57, 89.87, 90.2, 12996, 0.505903359191089, 1.71140785191074, 2.10330437759119, 1.2431478903745, 1.64671141072275, 0.748884490955717, 0.807557312982235, -0.0586728220265176, 90.4465454545456, 90.6826236559149, 89.4721025641027, 89.4701238215842
10/26/2017, 90.45, 90.56, 90.3, 90.43, 8295, 0.499290709378353, 1.68267463946576, 2.05951528471292, 1.37653279800497, 1.62403301426331, 0.726021759720865, 0.791250202329961, -0.0652284426090959, 90.5069090909093, 90.7070537634418, 89.6078656898658, 89.5480773875881
10/27/2017, 90.39, 90.49, 90.34, 90.48, 3585, 0.482353181991934, 1.57266222790443, 2.74924892336369, 1.44300140576166, 1.61292358816596, 0.703824215195326, 0.773765004903034, -0.0699407897077085, 90.5565454545457, 90.7296129032268, 89.7339633699635, 89.6255378174456
10/30/2017, 90.41, 90.51, 90.25, 90.36, 11383, 0.473230966260499, 1.53501155666342, 2.81304930132209, 1.38957785735819, 1.56452888571004, 0.668839538257131, 0.752779911573854, -0.0839403733167221, 90.5389090909094, 90.7510322580655, 89.8504493284496, 89.6992850307586
10/31/2017, 90.47, 90.57, 90.18, 90.19, 24525, 0.472037837961345, 1.48678460312648, 2.7124060783171, 1.31085642030436, 1.5969156226052, 0.620246534521996, 0.726273236163482, -0.106026701641486, 90.3938181818185, 90.7430967741945, 89.9587814407816, 89.7684522681109
11/1/2017, 90.66, 90.86, 90.16, 90.23, 57695, 0.487026908738192, 1.52093752535138, 2.48694600339413, 1.33912986645379, 1.61209991612163, 0.57829763946431, 0.696678116823648, -0.118380477359338, 90.2900000000003, 90.7363870967752, 90.06726984127, 89.8370893320217
11/2/2017, 90.2, 90.61, 90.11, 90.48, 28984, 0.489027587054318, 1.52405385852877, 3.05243524579196, 1.2782480660064, 1.61980037382909, 0.558784429496441, 0.669099379358207, -0.110314949861765, 90.2880000000003, 90.7656559139795, 90.17158974359, 89.9091416423065
11/3/2017, 90.55, 90.56, 90.38, 90.54, 4161, 0.474208695304186, 1.35130985802641, 3.3835179376875, 1.28769914524148, 1.59875882345214, 0.541914713088602, 0.643662446104286, -0.101747733015684, 90.4001818181822, 90.8015913978504, 90.2879975579978, 89.9809942521169
11/6/2017, 90.66, 90.7, 90.48, 90.7, 6252, 0.461831449936041, 1.3345400710339, 3.2695799786751, 1.3554383393708, 1.64932703494775, 0.535285565326461, 0.621987069948721, -0.0867015046222597, 90.502363636364, 90.8397204301085, 90.3892820512823, 90.0545072810257
11/7/2017, 90.66, 90.86, 90.58, 90.7, 4959, 0.454175379093043, 1.05160307101108, 3.33521651111414, 1.20895596195575, 1.56317253569662, 0.523991668187165, 0.60238798959641, -0.0783963214092449, 90.6243636363641, 90.8555268817215, 90.4979609279612, 90.1266899224805
11/8/2017, 90.63, 90.77, 90.45, 90.61, 43142, 0.449553267184108, 0.978771557286849, 3.20027954639184, 1.06695422097314, 1.44484385641653, 0.501992271075892, 0.582308845892306, -0.0803165748164143, 90.6400000000005, 90.8448172043021, 90.6005030525033, 90.1959144051885
11/9/2017, 89.88, 90.01, 89.15, 89.59, 7468, 0.513420252958749, 0.130251344980248, 2.20909357671147, 1.30338934386444, 1.32348254350203, 0.397668045178733, 0.545380685749592, -0.147712640570859, 90.3269090909096, 90.7061720430118, 90.6581733821736, 90.2452166744175
11/10/2017, 89.33, 89.53, 89.3, 89.31, 6349, 0.505513989916534, -0.016333364666927, 1.83805734875598, 1.33015964379326, 1.31711426158638, 0.289064528647572, 0.494117454329188, -0.205052925681616, 89.9729090909096, 90.5456129032269, 90.6841978021981, 90.2884906371747
11/13/2017, 88.71, 89.08, 88.64, 88.72, 23568, 0.521191182568456, -0.18416845895496, 1.42938462970299, 1.15694003807102, 1.32654220662062, 0.153616593716933, 0.426017282206737, -0.272400688489804, 89.4549090909096, 90.3195483870979, 90.6913699633702, 90.3202361975922
11/14/2017, 88.64, 88.64, 88.44, 88.5, 9065, 0.512181668153669, -0.70387912104354, 1.58368018073903, 1.0526480539439, 1.34311770845146, 0.0281959427745022, 0.34645301432029, -0.318257071545788, 88.9163636363642, 90.0938924731194, 90.6897582417585, 90.3473698066638
11/15/2017, 88.08, 88.3, 87.83, 88.09, 20408, 0.526866542740603, -1.03900081826604, 1.27541895785632, 0.907926157694983, 1.26659978170031, -0.103095973978398, 0.256543216660552, -0.35963919063895, 88.3363636363642, 89.8218064516139, 90.6695653235656, 90.3665696465695
11/16/2017, 88.73, 89.23, 88.72, 89.17, 4323, 0.558383874201175, -0.41095033206354, 1.45091227031542, 1.29557977183142, 1.42923881957061, -0.118631282272233, 0.181508316873995, -0.300139599146228, 88.2961818181824, 89.6915913978506, 90.7093992673995, 90.4046624651557
11/17/2017, 88.81, 88.83, 88.51, 88.51, 8378, 0.5717041640424, -0.706978524864228, 1.04703350475518, 0.955729958948217, 1.28261559770585, -0.18210046931415, 0.108786559636366, -0.290887028950516, 88.1114545454552, 89.4757849462376, 90.7135750915754, 90.4302678571428
11/20/2017, 88.55, 89.26, 88.55, 88.84, 114167, 0.583312233019171, -0.538815483736748, 0.89824742066415, 1.28452201843374, 1.37336679792409, -0.20342703501008, 0.046343840707077, -0.249770875717157, 88.1834545454552, 89.2866021505387, 90.7428229548232, 90.4611964285714
11/21/2017, 89.35, 89.65, 89.19, 89.4, 10020, 0.595977470272394, -0.146338793538568, 0.974404370005579, 1.28002793145378, 1.41248139957453, -0.173145261295957, 0.00244602030647013, -0.175591281602427, 88.5503636363644, 89.2077634408613, 90.7896019536022, 90.5014045231071
11/22/2017, 89.68, 89.76, 89.51, 89.69, 5034, 0.584417064892791, -0.131627788447076, 1.26606967835286, 1.32525966412737, 1.4296986974081, -0.124313156405449, -0.0229058150359138, -0.101407341369536, 89.0703636363644, 89.1764086021516, 90.843760683761, 90.5459615609527
11/24/2017, 90, 90.21, 89.83, 89.87, 17729, 0.58301489065008, -0.112669810273034, 1.16510060865699, 1.32269126038292, 1.4125817962497, -0.0702787362615425, -0.0323803992810395, -0.037898336980503, 89.498727272728, 89.1842795698935, 90.9061904761907, 90.592856480408
11/27/2017, 90.11, 90.11, 89.71, 89.72, 6848, 0.577081707663693, -0.456365736440031, 1.01829903077885, 1.51100169359872, 1.33216018850587, -0.0391089912911013, -0.0337261176830519, -0.00538287360804947, 89.8040000000008, 89.172559139786, 90.9564444444447, 90.636292040144
11/28/2017, 89.97, 90.72, 89.97, 90.72, 6327, 0.597299187290644, 0.181742482324151, 1.14652281055382, 1.60215236066617, 1.36191208133347, 0.0655295153528641, -0.0138749910758687, 0.0794045064287328, 90.3143636363644, 89.290000000001, 91.0377020757023, 90.6962923865578
11/29/2017, 90.87, 91.11, 90.85, 90.97, 6913, 0.587310466719324, 0.202602507722446, 1.18815714711928, 1.6183001749385, 1.38978875483082, 0.166707496166779, 0.0222415063726609, 0.144465989794118, 90.7580000000008, 89.4183870967752, 91.1221245421247, 90.7595765104461
11/30/2017, 91.27, 92.14, 91.04, 91.64, 97564, 0.617702438886775, 0.61888571360497, 1.34618421644252, 1.74317819877882, 1.41681867411418, 0.297525486876623, 0.0772983024734533, 0.22022718440317, 91.2163636363645, 89.6411827957, 91.2290964590967, 90.8333064636512
12/1/2017, 91.44, 91.51, 90.38, 90.9, 199275, 0.660901418312485, 0.202773318517059, 0.93275498537672, 1.3694810468507, 1.32051206467167, 0.337596271770366, 0.129357896332836, 0.20823837543753, 91.4414545454554, 89.7688387096784, 91.3057460317463, 90.8931267574366
12/4/2017, 91.54, 91.97, 91.17, 91.17, 22558, 0.684678534368483, 0.289549204414901, 0.957766196382273, 1.48774374193036, 1.37454215231236, 0.386681971937591, 0.180822711453787, 0.205859260483804, 91.5334545454554, 89.9631827956999, 91.3805470085472, 90.9565324089358
12/5/2017, 91.38, 91.38, 90.73, 90.86, 8061, 0.688433137568301, 0.212742800363078, 0.870587718973974, 1.26455257155693, 1.29046975959572, 0.396003452445399, 0.223858859652109, 0.17214459279329, 91.4392727272737, 90.090494623657, 91.4423003663006, 91.0136035642843
12/6/2017, 90.55, 90.94, 90.55, 90.69, 12194, 0.676739256097508, 0.213121945273609, 0.853030892571542, 1.28142052020134, 1.30375095675135, 0.385232493271204, 0.256133586375928, 0.129098906895275, 91.2881818181827, 90.2061505376355, 91.4926324786327, 91.0668287053732
12/7/2017, 91.17, 91.48, 91.12, 91.36, 4357, 0.681423040484992, 0.449256830161459, 1.06580273889857, 1.46558085300548, 1.3762689517713, 0.425850887157281, 0.290077046532199, 0.135773840625083, 91.3561818181828, 90.3837849462376, 91.5732820512823, 91.1304280197382
12/8/2017, 91.58, 91.64, 91.45, 91.53, 7206, 0.661445083904441, 0.418310842949671, 1.04033825546542, 1.46796949994223, 1.42942129616872, 0.466382667128912, 0.325338170651541, 0.14104449647737, 91.4278181818192, 90.5908387096785, 91.66295970696, 91.1958199482324
12/11/2017, 91.62, 91.73, 91.38, 91.38, 3579, 0.648555100714432, 0.336846337136712, 0.88332438367894, 1.46215837625482, 1.36828355347316, 0.48085762104256, 0.356442060729745, 0.124415560312815, 91.327090909092, 90.7750967741946, 91.7468620268623, 91.2576263141239
12/12/2017, 91.51, 91.74, 91.5, 91.53, 17002, 0.634783315285924, 0.332525021839818, 0.87166838939002, 1.62830892962232, 1.40601203246884, 0.498684349937363, 0.384890518571269, 0.113793831366095, 91.3876363636374, 90.9645806451623, 91.8363809523812, 91.3209037656902
12/13/2017, 91.57, 91.99, 91.57, 91.75, 6473, 0.626666277991439, 0.415534054039005, 0.813983640361245, 1.73023002705006, 1.31433217677786, 0.524518005339999, 0.412816015925015, 0.111701989414984, 91.5300000000012, 91.1630967741946, 91.9294578754581, 91.386784232365
12/14/2017, 91.93, 92.03, 91.34, 91.34, 1773, 0.635776214751793, 0.290565103815684, 0.66778574735392, 1.64825431592562, 1.36748857512554, 0.506074082873795, 0.431467629314771, 0.0746064535590238, 91.622181818183, 91.3021935483881, 91.9983272283275, 91.4448276808065
12/15/2017, 91.5, 91.89, 91.5, 91.82, 30358, 0.630779889813301, 0.927557617768636, 0.844643945648056, 1.67947702670698, 1.38778424780697, 0.524147088544154, 0.450003521160648, 0.0741435673835067, 91.7485454545467, 91.5116989247322, 92.0790158730161, 91.5097990001019
12/18/2017, 92.5, 92.79, 92.5, 92.67, 14538, 0.646080705821998, 1.3464474681433, 1.11086261315031, 1.98307689107702, 1.50521032144848, 0.600139932433535, 0.480030803415225, 0.12010912901831, 92.1723636363649, 91.8244086021515, 92.1678437118439, 91.5876236254468
12/19/2017, 92.66, 92.81, 92.32, 92.7, 147477, 0.640007379267512, 1.66974312227745, 1.23452559744596, 1.93129270392759, 1.54310152453008, 0.655232446222286, 0.515071131976637, 0.140161314245648, 92.4627272727285, 92.1378494623666, 92.2550940170943, 91.6647052525927
12/20/2017, 93.17, 93.17, 92.68, 92.68, 16121, 0.634573261277443, 1.77328958447886, 1.04948789052416, 1.92355743892166, 1.55127123705134, 0.689333618606952, 0.5499236293027, 0.139409989304252, 92.6118181818194, 92.4358494623665, 92.3482173382175, 91.7402458934792
12/21/2017, 92.33, 92.61, 92.26, 92.28, 36280, 0.628214535787102, 1.79059521367097, 0.859790401395117, 1.75680800801013, 1.55373586915252, 0.676286575676329, 0.575196218577426, 0.101090357098903, 92.6481818181831, 92.6643225806461, 92.4165909645912, 91.8081320562192
12/22/2017, 92.47, 92.61, 92.25, 92.61, 2960, 0.614113545991924, 1.58943570132267, 0.885274990309196, 1.76504597060775, 1.51974087390489, 0.684682350295617, 0.597093444921064, 0.0875889053745527, 92.782363636365, 92.8558924731192, 92.5016923076925, 91.8802527099385
12/26/2017, 92.56, 92.88, 92.54, 92.54, 10549, 0.602219610110184, 2.00335403679442, 0.868672426823652, 1.6891835073415, 1.49818412045864, 0.677873542942692, 0.61324946452539, 0.0646240784173018, 92.803454545456, 93.0004301075278, 92.557821733822, 91.9501185386707
12/27/2017, 92.65, 92.91, 92.54, 92.61, 216337, 0.591652441244105, 1.87618182963087, 0.888267838618753, 1.67008638309469, 1.60272594004923, 0.670397998230939, 0.6246791712665, 0.0457188269644394, 92.815454545456, 93.0936774193558, 92.6064688644692, 92.0200054618473
12/28/2017, 92.88, 92.88, 92.58, 92.73, 3370, 0.57751845092673, 1.68995198485869, 1.01298416575899, 1.72337515437561, 1.5112319065784, 0.666473876325938, 0.633038112278387, 0.0334357640475504, 92.8540000000015, 93.1623870967752, 92.6545030525034, 92.0907082071712
12/29/2017, 93.01, 93.07, 92.84, 92.87, 63155, 0.566120616525399, 1.61593669406843, 0.972746328309602, 1.7814638527234, 1.51384740375391, 0.666972369120302, 0.63982496364677, 0.0271474054735315, 92.8054545454561, 93.1942365591407, 92.720495726496, 92.1625289318914
1/2/2018, 93, 93.4, 92.9, 93.4, 23607, 0.563135338050087, 1.75385451428734, 1.08689868949198, 1.96253390037321, 1.53026147521162, 0.70204130371279, 0.652268231659974, 0.0497730720528153, 92.9525454545471, 93.3344946236568, 92.7915409035412, 92.2416014179057
1/3/2018, 93.5, 94, 93.5, 93.94, 70966, 0.563838604909349, 2.07941963828876, 1.07614268297522, 2.48064240685008, 1.58762481848471, 0.764593417097657, 0.674733268747511, 0.0898601483501466, 93.3700000000017, 93.4719784946245, 92.8717216117219, 92.327954312035
1/4/2018, 94.62, 95.05, 94.62, 95, 72824, 0.588091038083421, 2.0801988456985, 1.48402420109478, 2.63183709204073, 1.80235989398116, 0.88944657240377, 0.717675929478763, 0.171770642925007, 94.0903636363653, 93.7309247311837, 93.0013308913312, 92.4295998147289
1/5/2018, 95.28, 95.75, 95.15, 95.75, 209578, 0.593474842684373, 2.23421678516071, 1.61860221876845, 2.64839667108985, 1.86043383701147, 1.03695891263045, 0.781532526109101, 0.255426386521352, 94.9403636363653, 94.0826236559149, 93.1541562881566, 92.5414347426469
1/8/2018, 95.72, 95.87, 95.64, 95.78, 12041, 0.575631189994543, 1.97948073582732, 1.74767895822724, 2.67906282481699, 1.84718267713115, 1.14310722576954, 0.853847466041189, 0.289259759728352, 95.5532727272745, 94.4164946236568, 93.3027765567768, 92.6520959995135
1/9/2018, 95.95, 96.45, 95.94, 96.21, 44761, 0.579225211607873, 2.82126605710303, 1.79695400029344, 2.68813520882642, 1.88505775570523, 1.24754698990107, 0.932587370813165, 0.314959619087903, 96.1898181818199, 94.7776344086031, 93.4662979242983, 92.7677929599131
1/10/2018, 96.15, 96.55, 96.01, 96.13, 81569, 0.578808849769622, 2.60583645366748, 1.75445994947714, 3.02500399304885, 1.89371921703096, 1.30877418983431, 1.00782473461739, 0.300949455216916, 96.5883636363654, 95.0777204301084, 93.6302515262519, 92.8805764568554
1/11/2018, 96.53, 97.44, 96.3, 97.1, 41067, 0.611831616806757, 3.17067124289068, 2.02467488896272, 3.2641757993904, 1.90633013800237, 1.4192083300688, 1.09010145370767, 0.329106876361124, 97.1401818181837, 95.526193548388, 93.8321074481078, 93.0066189486189
1/12/2018, 97.55, 98.57, 97.55, 98.03, 46420, 0.650702922496575, 3.62620718319036, 2.29789426839875, 3.42407064934592, 1.9880070727733, 1.56374552449674, 1.18483026786549, 0.378915256631251, 97.7923636363656, 96.0681720430116, 94.0557387057391, 93.1450795755968
1/16/2018, 98.55, 100.28, 97.43, 97.75, 55826, 0.765718538288719, 3.10642710255208, 2.19235645893675, 3.18186397224882, 1.93819899908052, 1.63683027198877, 1.27523026869014, 0.361600003298627, 98.0867272727292, 96.5737419354847, 94.2621172161176, 93.2773066011523
1/17/2018, 97.94, 98.32, 97.75, 98.15, 158658, 0.753505224267306, 3.20525199576416, 2.22431533568442, 3.47809514607087, 2.02006272738816, 1.70734589726611, 1.36165339440534, 0.345692502860771, 98.3590909090929, 97.0413118279579, 94.4855409035413, 93.4137282674947
1/18/2018, 98, 98.32, 97.59, 97.78, 29800, 0.755867364223198, 3.03498752884601, 2.08299591130944, 3.4944465462802, 1.98072841161277, 1.71362057920972, 1.43204683136621, 0.281573747843504, 98.3525454545475, 97.4331612903234, 94.6885665445669, 93.5426278949187
1/19/2018, 98.21, 98.31, 97.94, 98.08, 9259, 0.742896363479375, 3.10210903527328, 2.11619597215411, 3.45121461391134, 1.9956176182005, 1.72293982484405, 1.49022543006178, 0.232714394782267, 98.4521818181839, 97.7997634408611, 94.913135531136, 93.6742264150942
1/22/2018, 97.92, 98.38, 97.7, 98.17, 9860, 0.739738327020008, 3.02600436850766, 2.14237717942068, 3.5032827185122, 2.04644263787243, 1.71778607341975, 1.53573755873337, 0.182048514686372, 98.5649090909112, 98.1198709677428, 95.1406349206354, 93.8053255780961
1/23/2018, 98.19, 98.52, 98.07, 98.52, 11005, 0.723092833793915, 3.57876771918688, 2.26723296880391, 3.54933142079396, 2.0437678066756, 1.72209255223638, 1.57300855743397, 0.149083994802402, 98.6725454545476, 98.4807956989256, 95.3666056166061, 93.9398209005659
1/24/2018, 98.57, 98.8, 98.09, 98.24, 18968, 0.725032071316242, 3.10568490884457, 2.6382757497826, 3.41380606629468, 2.01521029038399, 1.68350540541481, 1.59510792703014, 0.0883974783846655, 98.6200000000022, 98.7713333333342, 95.5816336996341, 94.0682693275196
1/25/2018, 98.51, 98.63, 97.85, 98.1, 7082, 0.729518788499513, 2.7039346518634, 2.70200431034917, 3.24553593242278, 1.98992527452836, 1.62291997237323, 1.60067033609876, 0.0222496362744677, 98.3923636363658, 98.9908172043019, 95.7868180708185, 94.1928491372135
1/26/2018, 98.48, 99.02, 98.42, 99.02, 28260, 0.733059013272189, 2.99110833298973, 3.18646879706423, 3.36605096305874, 2.05678635943067, 1.63034825164409, 1.60660591920782, 0.0237423324362691, 98.5690909090931, 99.2936774193557, 96.0358534798539, 94.3292986369268
1/29/2018, 98.59, 98.81, 98.33, 98.33, 17498, 0.736378809310501, 2.48572604218229, 2.98146150352254, 3.31246540303574, 2.0389970733225, 1.56254592626777, 1.59779392061981, -0.0352479943520407, 98.5887272727295, 99.4753333333342, 96.2494041514046, 94.4537004236708
1/30/2018, 97.68, 97.99, 97.27, 97.68, 14799, 0.758473811461164, 2.31868411823135, 2.89119121049488, 3.05827651466223, 2.03897234513511, 1.43976580323769, 1.56618829714339, -0.126422493905699, 98.3114545454568, 99.5047311827966, 96.4304859584864, 94.5623826704932
1/31/2018, 98.14, 98.17, 97.58, 97.8, 65857, 0.749829609492333, 2.22495466827994, 2.69663850264261, 2.99113498657966, 1.97600510581303, 1.33673561222281, 1.52029776015927, -0.183562147936464, 98.1594545454569, 99.5404516129042, 96.6157948717954, 94.6752666393329
2/1/2018, 97.13, 98.07, 97.08, 97.58, 62092, 0.764671746443253, 2.14518504497315, 2.93270909892532, 2.87482048649931, 1.99160218649055, 1.22323064077555, 1.46088433628253, -0.237653695506976, 97.8765454545478, 99.5663440860224, 96.7888009768015, 94.7843430367636
2/2/2018, 96.83, 96.83, 95.53, 95.65, 17392, 0.848257559509001, 0.999461573097553, 1.87936432654908, 2.04530798872429, 1.72702098588076, 0.9664021800602, 1.36198790503806, -0.395585724977864, 96.9978181818205, 99.3176774193557, 96.8690573870579, 94.8635610222767
2/5/2018, 94.43, 95.04, 90.97, 91.42, 18970, 1.09909258136824, -0.228375555179146, 0.403183421572182, 0.77739469221558, 1.03771198731696, 0.416734272889357, 1.17293717860832, -0.756202905718966, 94.8083636363661, 98.5119354838719, 96.7564932844938, 94.8776411097443
2/6/2018, 90.6, 93.39, 90.25, 93.07, 69166, 1.19431709035403, 0.0665493088583483, 0.62481518594594, 1.08404330444266, 1.16554825800203, 0.112957601768144, 0.960941263240287, -0.847983661472143, 93.6270909090933, 97.897010752689, 96.7138119658125, 94.9151007243404
2/7/2018, 92.75, 93.97, 92.69, 92.69, 17707, 1.20830010809459, -0.10156547328671, 0.525762647758264, 0.947836089818262, 0.997192733181677, -0.156644720070588, 0.737424066578112, -0.8940687866487, 92.5558181818206, 97.2507741935493, 96.6564029304035, 94.948492824928
2/8/2018, 92.74, 92.85, 89.53, 89.6, 9111, 1.37273962241432, -0.680148084670409, 0.0172417956361374, 0.381669992794839, 0.628183752287213, -0.612582211880763, 0.467422810886337, -1.0800050227671, 90.6918181818207, 96.2072903225815, 96.4675946275952, 94.9360287002868
2/9/2018, 90.29, 90.29, 88.16, 90.24, 35076, 1.41287230341209, -0.750609961736404, -0.0394077378466411, 0.396733954919216, 0.683952070179531, -0.911763070570998, 0.19158563459487, -1.10334870516587, 89.696545454548, 95.2686451612912, 96.3102490842496, 94.9340369003687
2/12/2018, 90.82, 92.08, 90.81, 91.83, 50098, 1.41917365596114, -0.583246954100789, 0.166466384256378, 0.593491240489252, 0.806865760335794, -1.008935959054, -0.0485186841349039, -0.960417274919096, 89.5914545454571, 94.5550322580654, 96.2302222222227, 94.951669263359
2/13/2018, 92.92, 92.92, 91.18, 91.53, 10215, 1.44768470431078, -0.636273643330582, 0.0200994700500733, 0.527906522750711, 0.80585087812059, -1.09750234223525, -0.258315415754972, -0.839186926480273, 89.6072727272754, 93.8184946236568, 96.1351306471311, 94.9630681973484
2/14/2018, 91.09, 92.99, 91.09, 92.99, 9814, 1.45586893145809, -0.453639331117368, 0.346528386617305, 0.679811063279807, 0.898506578588238, -1.03791757302128, -0.414235847208233, -0.623681725813042, 90.4869090909118, 93.3111827956998, 96.101008547009, 94.9958851988517
2/15/2018, 93.74, 94.29, 93.1, 94.06, 17361, 1.4364468354186, -0.271934572662413, 0.457846036441141, 0.789966475026608, 0.936155325281442, -0.894050103431738, -0.510198698452934, -0.383851404978804, 91.9545454545482, 92.9782795698934, 96.1099169719175, 95.0447855678554
2/16/2018, 94.16, 95.04, 94.15, 94.48, 14347, 1.41042104014077, -0.35478194799058, 0.563895083536289, 0.855912421810282, 0.988454843873779, -0.737640546306821, -0.555687068023711, -0.18195347828311, 93.3732727272755, 92.7685591397859, 96.1268449328455, 95.0967158671585
2/20/2018, 94.15, 94.5, 93.7, 93.8, 25036, 1.39225747205623, -0.599475668208816, 0.489673544504861, 0.779904715671485, 0.909444989764298, -0.660936300168416, -0.576736914452652, -0.0841993857157637, 93.7749090909119, 92.5259139784955, 96.1227301587307, 95.1428973623067
2/21/2018, 94.22, 95.08, 94.19, 94.75, 20314, 1.376929428337, -0.406986688737592, 0.524320570983104, 0.899057530731538, 0.92381743537145, -0.517524867436961, -0.564894505049514, 0.0473696376125528, 94.704909090912, 92.4183870967752, 96.1601831501838, 95.2092412190786
2/22/2018, 93.85, 94.59, 93.83, 94.3, 8702, 1.36310562214406, -0.533575257618477, 0.435014937253992, 0.80581389375134, 0.913699299556076, -0.43516519942871, -0.538948643925353, 0.103783444496644, 95.3118181818211, 92.2890752688182, 96.1796361416368, 95.2669782697824
2/23/2018, 94.44, 94.91, 94.14, 94.89, 42393, 1.32747199030219, -0.388838578559592, 0.538910246260871, 0.839502089504408, 0.968751579538466, -0.318613719371783, -0.494881659014639, 0.176267939642856, 95.4167272727303, 92.2416129032268, 96.2212771672778, 95.3306453464532
2/26/2018, 95.2, 95.92, 94.86, 95.71, 5966, 1.30566948387615, -0.307559000559268, 0.628574200756165, 0.916290658629022, 1.05683228832346, -0.158254426228922, -0.427556212457496, 0.269301786228574, 95.6443636363667, 92.3708602150547, 96.2953797313804, 95.4007514008471
2/27/2018, 95.57, 95.57, 94.7, 94.74, 2172522, 1.3063895396527, -0.459398671648105, 0.458253038088583, 0.733906642751377, 0.989106676310465, -0.10819225153034, -0.363683420272065, 0.255491168741724, 95.5565454545485, 92.448000000001, 96.3175506715514, 95.4528098947653
2/28/2018, 94.8, 94.8, 93.06, 93.06, 288697, 1.35696301028758, -0.740281380254041, 0.277545871817487, 0.508669999392261, 0.843505725666089, -0.201753883871561, -0.331297512991964, 0.129543629120403, 94.6696363636394, 92.3145376344096, 96.2684004884012, 95.4802665026648
3/1/2018, 92.82, 93.02, 91.13, 91.38, 31727, 1.41841791256833, -0.927190635186659, -0.0190242014355336, 0.296577046815059, 0.684620500830724, -0.406775061530666, -0.346393022699704, -0.060382038830962, 93.4109090909122, 92.0248387096785, 96.1466837606845, 95.4786095394284
3/2/2018, 90.7, 91.63, 90.51, 91.4, 39442, 1.40847130643293, -0.904673144908389, -0.132337662922111, 0.305568262344312, 0.659548275465615, -0.561173134494013, -0.389349045058566, -0.171824089435446, 92.4609090909122, 91.7566881720441, 96.0373772893781, 95.480173295066
