Date,FXY_Open,FXY_High,FXY_Low,FXY_Close,FXY_Volume,FXY_ATRPercentOfClose20,FXY_SQN25,FXY_SQN50,FXY_SQN100,FXY_SQN200,FXY_MACD,FXY_MACD_Avg,FXY_MACD_Diff,FXY_LinReg10,FXY_LinReg30,FXY_LinReg90,FXY_LinReg270
3/2/2018, 91.03, 91.07, 90.71, 90.74, 406130, 0.653271373010005, 1.26882681467839, 1.86053774963966, 1.35129840489179, 0.662671408748531, 0.817874602092118, 0.790935431628978, 0.0269391704631405, 90.1899999999966, 90.3298494623624, 89.0577118437116, 86.7825034850351
3/5/2018, 90.71, 90.71, 90.27, 90.31, 238271, 0.649584233945094, 0.879896591853935, 1.77620324499696, 1.2249115265003, 0.435184822269741, 0.806396128753349, 0.794027571053852, 0.0123685576994969, 90.4403636363602, 90.4162795698892, 89.1997973137971, 86.8422607626079
3/6/2018, 90.32, 90.54, 90.26, 90.29, 112168, 0.632747309327748, 0.958462503833546, 1.9496463976442, 1.18562294457158, 0.479633589109364, 0.786617881792751, 0.792545633201632, -0.00592775140888113, 90.5129090909056, 90.465827956986, 89.3282686202684, 86.8975418887525
3/7/2018, 90.61, 90.61, 90.3, 90.41, 130298, 0.618009255958879, 0.978707218247056, 1.95760635147202, 1.21369557356547, 0.479021575943732, 0.771730447486945, 0.788382596058694, -0.0166521485717493, 90.5078181818147, 90.5393548387065, 89.4591965811964, 86.9559980866479
3/8/2018, 90.34, 90.41, 90.22, 90.23, 53414, 0.598808666626179, 1.02007323594642, 1.88693635091456, 1.14276209551711, 0.457958586060931, 0.736912879897091, 0.778088652826374, -0.0411757729292832, 90.5398181818147, 90.6319139784914, 89.5740976800975, 87.0047749077495
3/9/2018, 89.68, 89.87, 89.6, 89.74, 198024, 0.607075782150615, 0.834412441939368, 1.66591000313608, 0.955233099415899, 0.456677798195817, 0.662147972185394, 0.754900516698178, -0.0927525445127835, 90.3470909090875, 90.6388602150505, 89.6678730158729, 87.0454683613506
3/12/2018, 89.97, 90.18, 89.94, 90.17, 375844, 0.59837009710199, 1.3442728811112, 1.83410661975342, 1.10754038918825, 0.491143406580424, 0.630327626004629, 0.729985938559468, -0.0996583125548394, 90.2838181818147, 90.7179139784914, 89.7856947496946, 87.0902604892719
3/13/2018, 89.67, 90.06, 89.54, 89.99, 168078, 0.604592511089033, 0.992748633305427, 1.67002810288952, 1.06921951134841, 0.487178478070713, 0.583854960182023, 0.700759742883979, -0.116904782701956, 90.0589090909056, 90.749139784943, 89.8828840048838, 87.1284788847892
3/14/2018, 89.96, 90.38, 89.96, 90.25, 237654, 0.595976909354648, 1.22222423378366, 1.70404058390941, 1.27062758793271, 0.464855715440757, 0.561531874877332, 0.67291416928265, -0.111382294405318, 90.0170909090874, 90.8056344085989, 89.9798461538459, 87.1713229465631
3/15/2018, 90.42, 90.56, 90.21, 90.24, 286892, 0.585633535746833, 1.24212393692011, 1.59269009720587, 1.19826306527558, 0.41512448758358, 0.536845333685605, 0.645700402163241, -0.108855068477636, 90.0289090909055, 90.8299139784913, 90.0732283272281, 87.2182148421487
3/16/2018, 90.57, 90.57, 90.27, 90.4, 198516, 0.573619377793191, 1.03534742001548, 1.70850580171036, 1.45363009515154, 0.437195492848744, 0.524149663707078, 0.621390254472008, -0.0972405907649303, 90.1858181818146, 90.8526021505343, 90.1678461538459, 87.268748667487
3/19/2018, 90.29, 90.62, 90.26, 90.32, 202480, 0.565350223260399, 0.996264621075783, 1.74506364307951, 1.39830665486794, 0.490007904291888, 0.501847931801294, 0.597481789937865, -0.0956338581365719, 90.2476363636328, 90.8049032258032, 90.2599365079363, 87.3136165094987
3/20/2018, 90.09, 90.13, 89.96, 89.97, 679250, 0.559178732428979, 0.777589886531371, 1.72806196965776, 1.41635001599595, 0.356871717449559, 0.450735772253452, 0.568132586400983, -0.117396814147531, 90.1839999999963, 90.7368817204268, 90.3297167277166, 87.3561353013533
3/21/2018, 90.28, 90.52, 89.88, 90.52, 489723, 0.563343405090626, 0.720994260487195, 1.8848456294073, 1.52019486168804, 0.427176414961201, 0.449428686884019, 0.54439180649759, -0.094963119613571, 90.3518181818145, 90.7093118279537, 90.4213626373625, 87.4082219488864
3/22/2018, 90.91, 91.02, 90.6, 90.98, 346709, 0.55994892039309, 0.626862372309197, 1.90460445726481, 1.66832402830712, 0.38078301958726, 0.479978079407871, 0.531509061079646, -0.0515309816717751, 90.6365454545417, 90.7177419354806, 90.5363809523808, 87.4703036763704
3/23/2018, 91.14, 91.62, 91.05, 91.52, 639404, 0.563777809642648, 0.547150663157054, 1.81076928265577, 1.73276989167483, 0.48520533932327, 0.541519876064356, 0.533511224076588, 0.00800865198776779, 90.9689090909054, 90.8183655913945, 90.6675213675211, 87.5360800874678
3/26/2018, 91.11, 91.37, 90.89, 90.91, 254533, 0.57383233837389, 0.333079952409244, 1.53358029463101, 1.47447553709264, 0.43305142115056, 0.534904248076529, 0.533789828876577, 0.00111441919995248, 91.0794545454507, 90.8202365591365, 90.765802197802, 87.5948918955859
3/27/2018, 90.64, 90.99, 90.62, 90.87, 268623, 0.565739440821963, 0.768778754331698, 1.47263912938038, 1.57469720546412, 0.450359122305005, 0.520434405657852, 0.531118744232832, -0.0106843385749797, 91.0998181818144, 90.8056129032225, 90.860327228327, 87.6449924832585
3/28/2018, 90.32, 90.37, 89.58, 89.59, 781217, 0.617125860454484, 0.25222082086357, 0.825246558181654, 1.30412018349106, 0.256408838275349, 0.401058496006073, 0.50510669458748, -0.104048198581407, 90.6819999999961, 90.6579999999967, 90.9043443223441, 87.6718830121638
3/29/2018, 90.05, 90.19, 89.95, 90.11, 184915, 0.616179009501846, 0.10287290993033, 1.19628049730454, 1.40022788168623, 0.331903079619268, 0.344441375954048, 0.472973630860794, -0.128532254906746, 90.4778181818143, 90.6184946236526, 90.963802197802, 87.7086633866342
4/2/2018, 90.14, 90.7, 90.06, 90.52, 378789, 0.61806999578989, 0.370468509243626, 1.27933299619194, 1.50300538729028, 0.341981952052881, 0.328864528324075, 0.44415181035345, -0.115287282029375, 90.4543636363597, 90.6769032258031, 91.0540463980462, 87.7512554325546
4/3/2018, 89.97, 90.1, 89.85, 89.85, 345538, 0.628829284562669, 0.10758027006966, 0.983274625492263, 1.27762825156404, 0.388816687404061, 0.259465408063292, 0.407214529895419, -0.147749121832126, 90.1769090909051, 90.6369247311794, 91.1016727716726, 87.7826054393881
4/4/2018, 90.22, 90.22, 89.72, 89.73, 230283, 0.626048096033188, 0.208948010440961, 0.997657940765979, 1.27944324626072, 0.368871069281766, 0.192563357624621, 0.364284295441259, -0.171720937816638, 89.8136363636323, 90.528774193545, 91.1440024420022, 87.8097504441714
4/5/2018, 89.48, 89.57, 89.13, 89.17, 910626, 0.632124378986264, -0.327074072907782, 0.673902914082213, 1.12304407778516, 0.371168926812294, 0.0932804023507288, 0.310083516823153, -0.216803114472424, 89.3799999999959, 90.3240430107493, 91.180222222222, 87.825084597513
4/6/2018, 89.49, 89.72, 89.32, 89.68, 327937, 0.627767666486339, -0.260236643563941, 0.550192605955424, 1.1510453414146, 0.417205331742514, 0.0551153473372779, 0.259089882925978, -0.2039745355887, 89.2881818181777, 90.2411827956955, 91.2295579975578, 87.848457564576
4/9/2018, 89.62, 89.87, 89.47, 89.83, 81106, 0.617647713614273, -0.387256173400199, 0.636193243283001, 1.21515915252822, 0.423665244295248, 0.0365516677986761, 0.214582239900518, -0.178030572101842, 89.4270909090868, 90.1661720430073, 91.2918876678875, 87.8732010386774
4/10/2018, 89.56, 89.59, 89.24, 89.39, 297554, 0.622654988346254, -0.393142433752617, 0.363326739877579, 1.12380029810513, 0.362385938208945, -0.0135087838945083, 0.168964035141513, -0.182472819036021, 89.3841818181777, 90.0286236559106, 91.3256117216115, 87.8915692223592
4/11/2018, 89.62, 89.83, 89.56, 89.7, 219796, 0.614004157612688, -0.244160703077497, 0.514967780380716, 1.16232574951153, 0.400128967054083, -0.027846644521432, 0.129601899208924, -0.157448543730356, 89.5232727272685, 89.9086236559106, 91.3631648351646, 87.9223580702477
4/12/2018, 89.23, 89.42, 89.2, 89.35, 220963, 0.613568710587187, -0.445877100343571, 0.385343192876648, 0.982089810480133, 0.419101441169943, -0.0666828983513881, 0.0903449396968613, -0.157027838048249, 89.3492727272685, 89.7855053763407, 91.3621172161169, 87.9474659013261
4/13/2018, 88.95, 89.32, 88.93, 89.21, 187625, 0.607344984602812, -0.429744576633082, 0.423622495104037, 0.993341575178876, 0.429550588466916, -0.107518334846631, 0.0507722847881628, -0.158290619634794, 89.2439999999958, 89.6730967741902, 91.3690085470083, 87.9733470001371
4/16/2018, 89.32, 89.5, 89.31, 89.44, 151961, 0.591705990301834, -0.11954676703384, 0.523298459283939, 0.881744359136341, 0.461985997929924, -0.119939051931567, 0.0166300174442168, -0.136569069375784, 89.3492727272685, 89.6256344085987, 91.3751306471304, 88.0030548038818
4/17/2018, 89.42, 89.61, 89.37, 89.51, 64021, 0.575087415752052, -0.283221776303508, 0.761133296594916, 1.00570361333924, 0.454470589342756, -0.122719510594337, -0.0112398881634939, -0.111479622430843, 89.4036363636321, 89.5667741935449, 91.3814945054943, 88.0381473281404
4/18/2018, 89.4, 89.44, 89.28, 89.34, 232878, 0.560244804732124, -0.279390416681715, 0.505909582260478, 0.931723095332781, 0.475173919988133, -0.137060673243568, -0.0364040451795086, -0.100656628064059, 89.3938181818139, 89.4901720430073, 91.3833431013428, 88.0737272106058
4/19/2018, 89.24, 89.33, 89.13, 89.23, 198822, 0.544656027255739, -0.448877572761489, 0.54624955640585, 0.69648392216997, 0.552539544163342, -0.155509610666826, -0.0602251582769721, -0.0952844523898538, 89.2552727272684, 89.4137419354804, 91.3618437118435, 88.1083580702478
4/20/2018, 88.92, 89.1, 88.84, 89.01, 112188, 0.540609756728773, -0.542772530204212, 0.491553668660128, 0.7231798008225, 0.508110244959178, -0.185741574623336, -0.0853284415462448, -0.100413133077091, 89.1394545454501, 89.3050107526847, 91.3215262515261, 88.1383640836413
4/23/2018, 88.33, 88.52, 88.1, 88.1, 219865, 0.570529974166932, -0.964904165859161, -0.0161827251652283, 0.407958385265632, 0.394473442163548, -0.279903465761635, -0.124243446389323, -0.155660019372312, 88.7758181818138, 89.0560215053728, 91.2373040293038, 88.1581771217717
4/24/2018, 87.81, 88.25, 87.75, 88.1, 77473, 0.570380319953478, -0.930640012568755, -0.0161827251652283, 0.48159790299757, 0.459443949292167, -0.350487244109175, -0.169492205933293, -0.180995038175882, 88.418545454541, 88.846279569889, 91.1504810744808, 88.1747237939051
4/25/2018, 87.71, 87.84, 87.59, 87.63, 212583, 0.573867178802993, -0.978663744135375, -0.189290354867526, 0.449903758380943, 0.420180391608096, -0.439286646015546, -0.223451093949744, -0.215835552065802, 88.0312727272682, 88.5782580645126, 91.0580683760681, 88.1851925652595
4/26/2018, 87.84, 87.85, 87.59, 87.63, 103110, 0.560008921996815, -1.25569795704158, -0.412338938772772, 0.682805636737989, 0.400733285038863, -0.503852711372204, -0.279531417434236, -0.224321293937968, 87.6869090909046, 88.3427956989212, 90.9673113553111, 88.1907792811267
4/27/2018, 87.67, 87.96, 87.67, 87.84, 145611, 0.549520750715527, -1.39005697624297, -0.575230478246273, 0.551365864110493, 0.365492998959844, -0.53194461202061, -0.330014056351511, -0.201930555669099, 87.4809090909045, 88.1502150537598, 90.8792771672769, 88.202006013394
4/30/2018, 87.57, 87.81, 87.56, 87.65, 115803, 0.539148974394858, -1.795416736758, -0.896677104170172, 0.598628721419505, 0.346571097529239, -0.563048584186518, -0.376620961918512, -0.186427622268006, 87.3299999999954, 87.9596774193513, 90.7808327228325, 88.2131400847347
5/1/2018, 87.35, 87.47, 87.17, 87.17, 112885, 0.542544306819133, -1.76179341875075, -0.98709463786441, 0.477365721448117, 0.229107196395626, -0.619291883357107, -0.425155146206231, -0.194136737150876, 87.1249090909044, 87.7206451612867, 90.6549890109888, 88.2178816454837
5/2/2018, 87.22, 87.4, 87.06, 87.14, 73202, 0.535103372322156, -1.75736057741082, -0.752602668503442, 0.404735914492399, 0.227965929544766, -0.658692851273017, -0.471862687219588, -0.186830164053429, 87.0030909090862, 87.474795698921, 90.516725274725, 88.2226858001919
5/3/2018, 87.62, 87.91, 87.59, 87.74, 132795, 0.548751566799008, -0.960150335407732, -0.418963394293518, 0.727503233129563, 0.246558843176423, -0.634192836377807, -0.504328717051232, -0.129864119326575, 87.1865454545407, 87.3599999999963, 90.4048424908423, 88.2353609402766
5/4/2018, 87.9, 87.91, 87.68, 87.8, 57866, 0.534055687327992, -1.25815240484531, -0.721294927216326, 0.81125635353519, 0.238034021292322, -0.602984074435653, -0.524059788528116, -0.0789242859075371, 87.4279999999953, 87.301419354835, 90.2935848595846, 88.2462618559524
5/7/2018, 87.63, 87.88, 87.58, 87.85, 34390, 0.524138700967875, -1.50614806801521, -0.638523354963681, 0.833426548028925, 0.249920307352145, -0.567672547849227, -0.532782340392339, -0.0348902074568888, 87.5707272727225, 87.3056989247275, 90.1840341880339, 88.2595038950395
5/8/2018, 87.71, 88, 87.62, 87.79, 45120, 0.519914633056457, -1.23088807070377, -0.628656000535172, 0.818801140935869, 0.16814134019277, -0.538323943853058, -0.533890661084482, -0.00443328276857557, 87.7063636363588, 87.2853763440822, 90.0674041514038, 88.2791108377755
5/9/2018, 87.27, 87.39, 87.21, 87.29, 47159, 0.5299706765291, -1.4203555423224, -0.679196323153769, 0.506027172066875, 0.11222606034224, -0.549081317430378, -0.536928792353662, -0.0121525250767165, 87.592181818177, 87.2190752688134, 89.9333211233208, 88.2946122727899
5/10/2018, 87.47, 87.6, 87.4, 87.57, 32400, 0.519562445318189, -0.944792540959174, -0.827623884033472, 0.536205404665499, 0.219257180255101, -0.528915939835045, -0.535326221849938, 0.00641028201489346, 87.5932727272678, 87.1260645161252, 89.8129108669106, 88.3145398387322
5/11/2018, 87.74, 87.75, 87.56, 87.65, 29338, 0.503972380715209, -1.27030377400874, -0.937979248052323, 0.611641693852478, 0.165331154209062, -0.500707556364802, -0.528402488752911, 0.0276949323881095, 87.6672727272678, 87.0909032258026, 89.7015506715504, 88.3365931392652
5/14/2018, 87.45, 87.52, 87.33, 87.33, 117626, 0.49884942415211, -1.56856460846431, -1.21929096951838, 0.534293579036874, 0.1246574290936, -0.49842796753353, -0.522407584509035, 0.0239796169755048, 87.603090909086, 87.0583440860177, 89.5708278388276, 88.3569564028978
5/15/2018, 86.9, 86.91, 86.73, 86.77, 112016, 0.511539635826248, -1.61908195085513, -1.26275277229783, 0.446488657998181, 9.23152445004662E-05, -0.535634238762199, -0.525052915359668, -0.0105813234025315, 87.2669090909042, 86.9306451612864, 89.4103614163611, 88.3666713133803
5/16/2018, 86.95, 87, 86.79, 86.79, 143971, 0.499101042638684, -1.85296663928715, -1.24784225006678, 0.561632638673181, -0.0298307746762141, -0.55708491577883, -0.5314593154435, -0.0256256003353299, 86.9534545454496, 86.8173548387058, 89.243123321123, 88.3739305726395
5/17/2018, 86.48, 86.56, 86.39, 86.46, 111131, 0.499087792228555, -1.84883395725977, -1.40891263256943, 0.456627580635088, -0.058593352263693, -0.593867242036538, -0.543940900762108, -0.04992634127443, 86.6650909090859, 86.6438279569854, 89.0602539682537, 88.3781366680338
5/18/2018, 86.34, 86.59, 86.32, 86.5, 148420, 0.489521086592796, -1.72609869067474, -1.33031940124027, 0.4639187434135, -0.0215951026042662, -0.612726702870518, -0.55769806118379, -0.0550286416867278, 86.4723636363586, 86.5268602150499, 88.8859536019533, 88.3791570315708
5/21/2018, 86.14, 86.27, 86.09, 86.26, 137313, 0.490104281135671, -2.07118851357426, -1.2568427523037, 0.384462111976284, -0.122884507234472, -0.639665292380087, -0.574091507423049, -0.0655737849570379, 86.2776363636314, 86.4099569892434, 88.7215506715504, 88.3685234385682
5/22/2018, 86.38, 86.38, 86.22, 86.36, 81758, 0.474323477607976, -2.04342607700319, -1.39378153331164, 0.433978092122807, -0.0392647023370117, -0.645504183963027, -0.588374042731045, -0.057130141231982, 86.1921818181768, 86.299440860211, 88.5638974358972, 88.3599144458117
5/23/2018, 86.97, 87.14, 86.81, 86.96, 234013, 0.492346443766256, -1.3912544036298, -1.06918823816472, 0.502148523869582, 0.0407614207513824, -0.594859393220744, -0.589671112828985, -0.00518828039175956, 86.2919999999949, 86.3052688172004, 88.4355238095236, 88.3593606669406
5/24/2018, 87.48, 87.87, 87.46, 87.65, 129433, 0.515958065173051, -0.832399114045378, -0.88270406372028, 0.626272663186661, 0.0847096488041421, -0.493358666648064, -0.570408623592801, 0.077049956944737, 86.7041818181767, 86.3929892473078, 88.3484713064711, 88.3672409457434
5/25/2018, 87.66, 87.72, 87.47, 87.49, 80201, 0.505343904352464, -0.803852598627285, -0.934878779509196, 0.509067512443887, 0.0323587657343303, -0.420976517149271, -0.540522202304095, 0.119545685154824, 87.0727272727221, 86.4620430107487, 88.2396825396823, 88.3708088014219
5/29/2018, 87.98, 88.57, 87.78, 88.13, 117994, 0.537863511655591, 0.0269481670157729, -0.744866875112156, 0.695636606332802, 0.0275590935336823, -0.308415271620007, -0.494100816167277, 0.18568554454727, 87.6070909090857, 86.6387311827917, 88.1604420024418, 88.3821394013946
5/30/2018, 87.95, 87.99, 87.81, 87.89, 154090, 0.530570209558503, -0.10700990461674, -0.798237252251061, 0.680052794771502, -0.00787332344208953, -0.235856856785162, -0.442452024290854, 0.206595167505692, 87.9029090909038, 86.7980860215013, 88.0745616605615, 88.3863463167971
5/31/2018, 88.11, 88.32, 87.94, 88.03, 115389, 0.52766357982724, 0.241037151628276, -0.636855527338437, 0.784877410477855, 0.0631417958021234, -0.165153177278839, -0.386992254888451, 0.221839077609612, 88.1899999999947, 86.9743225806411, 87.9903296703295, 88.3941951619522
6/1/2018, 87.35, 87.49, 87.26, 87.37, 102984, 0.549132581956991, -0.130326161078676, -1.04333463115582, 0.61994818544913, 0.0706582431872359, -0.16052604174223, -0.341699012259207, 0.181172970516977, 88.1154545454492, 87.0679354838668, 87.8872234432232, 88.3913893672276
6/4/2018, 87.39, 87.44, 87.16, 87.16, 48723, 0.538995273075989, -0.358675440898228, -1.28578698223318, 0.485629351420462, 0.013146708034408, -0.171823573253519, -0.307723924458069, 0.13590035120455, 87.9267272727218, 87.1322365591357, 87.7959853479852, 88.3811972119727
6/5/2018, 87.27, 87.44, 87.14, 87.29, 118061, 0.528467024873846, -0.185200319184044, -1.44836481483489, 0.293936457789374, -0.0409069686955661, -0.168346441836391, -0.279848427933734, 0.111501986097343, 87.6989090909037, 87.1643010752647, 87.7081123321121, 88.3686732267328
6/6/2018, 87.03, 87.13, 86.85, 86.89, 99299, 0.529674211890623, -0.144123043882483, -1.39707431211981, 0.170667567679592, -0.119915988151366, -0.195612547514287, -0.263001251849844, 0.0673887043355575, 87.2967272727218, 87.1508387096733, 87.6131355311353, 88.3481754817553
6/7/2018, 87.04, 87.46, 87.02, 87.29, 87979, 0.533534455924131, 0.0913112093224583, -1.2219311248644, 0.231811293445561, -0.0964837915040197, -0.182836846293114, -0.246968370738498, 0.0641315244453845, 87.1238181818127, 87.1646021505334, 87.5324249084246, 88.3357988246554
6/8/2018, 87.41, 87.57, 87.41, 87.49, 31918, 0.521700897528134, -0.130345233231053, -0.784369296377651, 0.155575090726171, -0.00854734375401063, -0.154789367031029, -0.228532569997004, 0.0737432029659757, 87.1399999999945, 87.2059354838667, 87.4625836385834, 88.328961322947
6/11/2018, 87.12, 87.16, 86.96, 87.01, 73629, 0.528806240070102, -0.420712641100802, -1.1760648470181, 0.195750226087607, -0.121167654793071, -0.169341463141578, -0.216694348625919, 0.0473528854843414, 86.9670909090853, 87.2012688172001, 87.3664590964589, 88.3124001640021
6/12/2018, 86.84, 86.91, 86.67, 86.77, 71818, 0.523347463421397, -0.576554206055821, -1.44518231912724, 0.110972646614604, -0.0932286167356802, -0.197958159944506, -0.212947110889636, 0.0149889509451309, 86.865454545449, 87.1588387096732, 87.2582588522586, 88.2961079677469
6/13/2018, 86.67, 86.82, 86.38, 86.81, 140023, 0.522293703847724, -0.521774117416126, -1.20480546438977, 0.0649597523940522, -0.114843506917103, -0.214931832255132, -0.213344055162736, -0.0015877770923968, 86.8038181818126, 87.0951612903184, 87.1381025641023, 88.2924961049615
6/14/2018, 86.79, 86.84, 86.5, 86.56, 151121, 0.517251624416242, -0.398205249267286, -1.25608027377705, 0.0432355555271087, -0.149831544397238, -0.245723947800442, -0.219820033690277, -0.0259039141101655, 86.7427272727217, 87.0000860215012, 87.0221416361414, 88.2823870438709
6/15/2018, 86.66, 86.67, 86.54, 86.58, 133766, 0.498783039720448, -0.551252184098625, -1.04758350229519, -0.0736450832536927, -0.0986094862567508, -0.26545311014732, -0.228946648981686, -0.0365064611656341, 86.6367272727217, 86.9512903225764, 86.9028522588521, 88.2734516878508
6/18/2018, 86.64, 86.75, 86.58, 86.61, 65067, 0.483493866759572, -0.580130019751805, -1.27414078573945, -0.307981051949075, -0.0408908694750858, -0.275492162012853, -0.238255751587919, -0.0372364104249338, 86.5421818181762, 86.9177849462324, 86.7844884004882, 88.264956676234
6/19/2018, 87.11, 87.28, 86.98, 87.01, 73129, 0.49570892552631, -0.1684670846329, -1.14774374392929, -0.174706052832466, -0.0272109399392289, -0.24830917231192, -0.240266435732719, -0.00804273657920096, 86.6418181818125, 86.9460430107485, 86.6996092796091, 88.2589432827667
6/20/2018, 87.02, 87.02, 86.7, 86.74, 35764, 0.490835277029536, -0.00761773242767984, -1.09119932779019, -0.354117453131536, -0.03098628681671, -0.245720685539837, -0.241357285694143, -0.00436339984569409, 86.5834545454488, 86.9414623655872, 86.6038070818069, 88.2497662976635
6/21/2018, 86.85, 87.16, 86.85, 87.05, 33561, 0.488757028524582, 0.159024658060567, -1.08666985077682, -0.229255925741764, -0.140147010085222, -0.216163088376064, -0.236318446230527, 0.0201553578544633, 86.7203636363579, 86.9496559139743, 86.5246324786323, 88.2440768074353
6/22/2018, 86.99, 87.19, 86.96, 87.07, 70272, 0.477420286739539, 0.367250036914308, -0.941790471797244, -0.241536839280551, -0.0806366171788018, -0.188946588166544, -0.22684407461773, 0.037897486451186, 86.917272727267, 86.9806021505334, 86.462581196581, 88.2418616919508
6/25/2018, 87.34, 87.54, 87.04, 87.18, 82916, 0.481653305208661, 0.407481191975148, -0.836099445945301, -0.150475080899779, -0.151635223499169, -0.156694953094515, -0.212814250313087, 0.0561192972185722, 87.079090909085, 87.0340645161249, 86.422078144078, 88.2442591225918
6/26/2018, 87.23, 87.28, 86.91, 86.96, 36788, 0.480002396397039, 0.421039299392978, -1.02826276863789, -0.180334873240963, -0.251496127722178, -0.147190738116763, -0.199689547873822, 0.0524988097570599, 87.1076363636304, 87.0413118279527, 86.390012210012, 88.2431726117268
6/27/2018, 86.76, 86.92, 86.67, 86.83, 77294, 0.473384290811381, 0.285144380145695, -1.11343676041152, -0.052891394190366, -0.100312527946967, -0.148437398882137, -0.189439118075485, 0.041001719193348, 87.0889090909031, 86.9971182795657, 86.3505689865688, 88.2364622112895
6/28/2018, 86.84, 86.86, 86.53, 86.62, 58740, 0.469854076109381, -0.200957345954457, -1.13143953514091, -0.278398957830106, -0.0521256053864619, -0.164474669864916, -0.184446228433372, 0.0199715585684558, 86.9465454545394, 86.9272258064474, 86.2859853479852, 88.2324004373384
6/29/2018, 86.47, 86.54, 86.32, 86.47, 43663, 0.464482734693708, -0.800730401681886, -1.14929444822794, -0.258886928393701, -0.0289358461771176, -0.187130940066638, -0.184983170760025, -0.0021477693066129, 86.7530909090849, 86.8173978494581, 86.2090964590963, 88.2257302173028
7/2/2018, 86.31, 86.49, 86.31, 86.35, 52387, 0.452294510312873, -0.775903870109878, -1.11155861484621, -0.276971727013591, -0.0563968168222784, -0.212321682360681, -0.190450873080156, -0.021870809280525, 86.5301818181757, 86.6949462365549, 86.1481782661781, 88.2236416564172
7/3/2018, 86.48, 86.63, 86.48, 86.62, 19236, 0.444502994888488, -1.12971084797151, -0.654532831448835, -0.388025635306469, 0.0129097277777623, -0.208099937065583, -0.193980685877241, -0.0141192511883417, 86.4947272727211, 86.5917204301033, 86.0974481074479, 88.2230712040461
7/5/2018, 86.56, 86.6, 86.48, 86.55, 29909, 0.430707185977802, -1.0130772723467, -0.68631001453456, -0.40621384465191, 0.0667415610132803, -0.208004838192608, -0.196785516340315, -0.0112193218522929, 86.4023636363575, 86.4839569892431, 86.043929181929, 88.2202921962559
7/6/2018, 86.64, 86.73, 86.6, 86.7, 16209, 0.418844539781544, -1.00235319777318, -0.414915134568849, -0.389919347797581, 0.0916979564802402, -0.193594093056305, -0.196147231683513, 0.00255313862720785, 86.4341818181756, 86.4339999999957, 85.9914456654455, 88.2184635779698
7/9/2018, 86.59, 86.59, 86.32, 86.37, 121155, 0.421420985517042, -0.82961463186309, -0.561737102281371, -0.660607381421812, 0.130864312171191, -0.206422209054296, -0.198202227157669, -0.00821998189662621, 86.3750909090846, 86.3898494623614, 85.9410940170938, 88.2142643159771
7/10/2018, 86.08, 86.08, 85.99, 86.03, 87662, 0.424017482194021, -0.921232889132199, -0.809506199607026, -0.940675412857386, 0.11244926655579, -0.241242844562066, -0.206810350638549, -0.0344324939235175, 86.258727272721, 86.3001505376302, 85.8867179487177, 88.2041197211979
