Date,IGV_Open,IGV_High,IGV_Low,IGV_Close,IGV_Volume,IGV_ATRPercentOfClose20,IGV_SQN25,IGV_SQN50,IGV_SQN100,IGV_SQN200,IGV_MACD,IGV_MACD_Avg,IGV_MACD_Diff,IGV_LinReg10,IGV_LinReg30,IGV_LinReg90,IGV_LinReg270
10/20/2017, 152.55, 153.58, 152.13, 153.24, 147996, 0.960747960507629, 1.3172859986335, 2.08855438472657, 1.18246537320726, 2.03026482042251, 1.51148431783207, 1.16525281094526, 0.346231506886815, 151.786727272722, 149.896215053765, 149.924102564104, 152.000049261084
10/23/2017, 154.08, 154.08, 152.28, 152.45, 113477, 0.976476002589568, 1.0797501447916, 1.79621785000506, 1.0445880739389, 1.93696771025723, 1.60219246189016, 1.25264074113424, 0.349551720755919, 152.40254545454, 150.556580645162, 150.139853479855, 152.185601626016
10/24/2017, 152.77, 153.1, 152.12, 152.88, 57349, 0.957094310995818, 1.11898991841307, 1.60255488124077, 0.978481761248235, 1.9548454485254, 1.68930348687141, 1.33997329028167, 0.349330196589739, 152.904909090904, 151.239204301076, 150.365448107449, 152.37590149183
10/25/2017, 152.55, 153.44, 151.5, 152.51, 78670, 0.975047861463436, 1.22083155130152, 1.53808178500255, 0.941612605488567, 1.9322159036038, 1.7087858741146, 1.41373580704826, 0.29505006706634, 153.09254545454, 151.81270967742, 150.608600732602, 152.555424229633
10/26/2017, 152.91, 153.81, 152.74, 153.61, 50076, 0.961977227291187, 1.69289213285653, 1.48728428758781, 1.04351315504874, 1.90484337783396, 1.79232579717848, 1.4894538050743, 0.302871992104177, 153.649636363631, 152.480387096775, 150.869807081808, 152.752603586027
10/27/2017, 154.96, 156.23, 154.49, 155.93, 216659, 0.984293309754307, 1.90591216332731, 2.24175526039199, 1.18142363870483, 2.00260782609499, 2.02242316371365, 1.59604767680217, 0.426375486911483, 154.87454545454, 153.324731182797, 151.263841269842, 152.990352870813
10/30/2017, 155.59, 156.02, 154.96, 155.7, 60253, 0.970499762366665, 2.97927288099555, 2.21653141503815, 1.16862285379376, 1.96309488173495, 2.16130374246669, 1.70909888993507, 0.452204852531611, 155.623090909086, 154.099225806453, 151.670752136753, 153.219347915242
10/31/2017, 156.1, 156.88, 155.65, 156.48, 176116, 0.95668118833375, 3.20967424321518, 2.20167734645571, 1.69806131891359, 2.06930839968805, 2.30770529285763, 1.82882017051959, 0.478885122338047, 156.302909090904, 154.932516129034, 152.115355311357, 153.458875648838
11/1/2017, 157.33, 157.33, 154.73, 155.62, 119010, 0.997406494878178, 2.57857013009845, 1.79662441222527, 1.701177132238, 2.00222207923355, 2.32750473783224, 1.92855708398212, 0.398947653850125, 156.325636363631, 155.546903225808, 152.495653235654, 153.677841813467
11/2/2017, 155.89, 156.3, 155.17, 156.17, 94221, 0.980377657657009, 2.71552063207865, 1.98902458634125, 1.63970483241671, 2.02792989852594, 2.36036749685411, 2.01491916655652, 0.345448330297594, 156.59854545454, 156.105870967743, 152.830730158731, 153.903095934095
11/3/2017, 156.5, 156.64, 155.28, 156.34, 138594, 0.97384098667315, 2.50124220379931, 1.97105157535665, 1.71166434240241, 1.99473294556076, 2.37277715139427, 2.08649076352407, 0.286286387870207, 157.00454545454, 156.654473118281, 153.19120879121, 154.127419156684
11/6/2017, 156.29, 156.45, 155.23, 155.36, 77731, 0.970248357773276, 2.10534795815666, 1.75268137841893, 1.67148983520254, 1.95165078723512, 2.27728298157371, 2.124649207134, 0.15263377443971, 156.744909090904, 156.837849462367, 153.438173382175, 154.329484894588
11/7/2017, 156.28, 156.28, 154.48, 155.01, 65493, 0.981877915105306, 1.86276779940586, 1.66885309346123, 1.6295642641644, 1.85874927930163, 2.14859344132597, 2.12943805397239, 0.0191553873535808, 156.291636363631, 156.895290322582, 153.657516483518, 154.521395348837
11/8/2017, 155.74, 157.62, 155.61, 157.53, 69669, 1.00070368081921, 2.11100505058863, 1.89034645542665, 1.63768794742179, 1.89919542178867, 2.22430854863811, 2.14841215290553, 0.0758963957325722, 156.518727272722, 157.304688172044, 153.930991452993, 154.756141406383
11/9/2017, 156.75, 156.75, 153.69, 155.36, 97623, 1.08753094939159, 1.26748705151867, 1.29032233713698, 1.52960133839431, 1.82969370992406, 2.0851758429865, 2.13576489092173, -0.050589047935226, 155.942363636358, 157.359698924733, 154.129448107449, 154.946982623768
11/10/2017, 155.16, 155.97, 154.64, 155.87, 47749, 1.07243772299098, 1.19946572177786, 1.19046526144217, 1.41569650855989, 1.82127153490567, 1.99308981043342, 2.10722987482407, -0.114140064390648, 155.910727272721, 157.491161290324, 154.313269841271, 155.14365715722
11/13/2017, 155.14, 156.14, 155.14, 156.07, 55404, 1.04954715504885, 1.42120072550075, 1.23038249072202, 1.30394576869814, 1.84646794630937, 1.91418377569318, 2.06862065499789, -0.154436879304713, 155.905454545449, 157.600000000002, 154.535770451772, 155.340422166874
11/14/2017, 155.98, 156.27, 155.13, 156.15, 49097, 1.0330623327829, 1.50956088354072, 1.31698142360159, 1.25461091690133, 1.83891176650795, 1.83693051456399, 2.02228262691111, -0.18535211234712, 156.06363636363, 157.696387096776, 154.764815628817, 155.535108597285
11/15/2017, 155.64, 155.82, 154.69, 154.97, 45026, 1.03598792734624, 1.18781559135298, 1.24172201748798, 1.21978678932977, 1.82776709806468, 1.66133972006602, 1.95009404554209, -0.288754325476067, 155.660181818176, 157.608408602152, 154.935819291821, 155.70510700746
11/16/2017, 155.92, 157.43, 155.59, 157.19, 56612, 1.04853805360268, 1.33935364278628, 1.29542464685487, 1.64378996105177, 1.85942401148546, 1.68192995548711, 1.89646122753109, -0.214531272043988, 156.169090909085, 157.841397849464, 155.25581929182, 155.911764230598
11/17/2017, 157.32, 157.62, 156.53, 157.45, 50096, 1.02908041799628, 1.31371161274548, 1.36999559665178, 1.54804846785938, 1.80851334324514, 1.69963535411631, 1.85709605284814, -0.157460698731827, 156.746181818176, 158.111526881722, 155.56206837607, 156.119423046124
11/20/2017, 157.88, 158.09, 157.2, 157.76, 49827, 1.00391275496222, 1.45131231506855, 1.18507737891509, 1.86257220822203, 1.84118549206835, 1.71886738604383, 1.82945031948728, -0.11058293344345, 157.173818181812, 158.317139784948, 155.885448107449, 156.32895
11/21/2017, 158.69, 159.23, 158.11, 158.71, 72855, 0.994319276741838, 1.62271607112256, 1.32897979664926, 1.93060176610691, 1.85949638533421, 1.79013046078995, 1.82158634774781, -0.0314558869578578, 157.728727272721, 158.564279569894, 156.239115995117, 156.551609832842
11/22/2017, 158.86, 158.86, 157.95, 158.06, 114208, 0.977274400804203, 1.47962757295269, 1.32098077469754, 2.09300081851553, 1.85151944443578, 1.77371115512619, 1.81201130922349, -0.0383001540972943, 158.361272727266, 158.680408602153, 156.563570207572, 156.75901056489
11/24/2017, 158.43, 159.26, 158.18, 159.18, 12604, 0.959571505224002, 1.37186810782381, 1.50118250155148, 2.04133404663721, 1.82368398704341, 1.82997852356485, 1.81560475209176, 0.0143737714730876, 158.917818181812, 158.943311827959, 156.953711843713, 156.98243681892
11/27/2017, 159.58, 159.58, 158.73, 158.91, 70141, 0.939886492929828, 1.05704963912175, 1.67001960747045, 2.13188576377983, 1.7338737052211, 1.831669726489, 1.81881774697121, 0.0128519795177897, 159.274727272721, 159.136989247314, 157.322009768011, 157.197347353099
11/28/2017, 159.67, 160.01, 158.84, 159.82, 42560, 0.924411803666031, 1.38569534564577, 1.74668879969166, 2.03983249338502, 1.75520378477061, 1.8847136065408, 1.83199691888513, 0.0527166876556737, 159.820181818175, 159.362752688174, 157.706070818072, 157.424385038922
11/29/2017, 158.99, 158.99, 153.6, 154.11, 490157, 1.11253338354948, 0.184248879748655, 0.764973973877253, 1.34070123174374, 1.44974843592789, 1.44929540878604, 1.75545661686531, -0.306161208079267, 158.204545454539, 158.794860215056, 157.844549450551, 157.548930547713
11/30/2017, 154.69, 155.91, 154.26, 155.8, 204784, 1.10320856066668, 0.44104990064263, 1.02471911351285, 1.43599734589436, 1.47212305728047, 1.22645442298062, 1.64965617808837, -0.423201755107749, 157.047999999993, 158.416688172045, 158.06363858364, 157.700279892521
12/1/2017, 155.63, 156.15, 152.63, 155.13, 281757, 1.16602784157981, 0.217987360170761, 1.07232159149331, 1.1684253689764, 1.43906132242681, 0.984439925007933, 1.51661292747228, -0.532173002464351, 156.058727272721, 158.041612903228, 158.265194139195, 157.837488900399
12/4/2017, 155.58, 155.89, 149.83, 149.88, 455337, 1.34868964579038, -0.63901511506286, 0.393308227056592, 0.746835160295587, 1.15768634201539, 0.364805319188775, 1.28625140581558, -0.921446086626807, 153.420181818175, 157.085161290325, 158.176617826619, 157.88270716408
12/5/2017, 149.87, 151.99, 148.79, 150.27, 357817, 1.38440489722173, -0.56871509893083, 0.714132372478199, 0.72013260076887, 1.14653639732428, -0.0937096035377749, 1.01025920394491, -1.10396880748269, 151.391272727266, 156.147204301077, 158.096532356534, 157.933490452809
12/6/2017, 150, 152.35, 149.59, 152.21, 196815, 1.38908611595975, -0.425742060447961, 0.900734491072019, 0.854866628363599, 1.22573407170586, -0.297119191388646, 0.7487835248782, -1.04590271626685, 150.631090909084, 155.49812903226, 158.08562881563, 158.015949873783
12/7/2017, 152.13, 153.96, 151.99, 153.47, 305868, 1.37297946064196, -0.196802721505376, 0.863198011229953, 0.902706251385995, 1.26896524567666, -0.352586883392746, 0.528509443224011, -0.881096326616757, 150.530727272721, 154.988580645163, 158.1330989011, 158.118033683759
12/8/2017, 154.79, 155.34, 153.8, 154.17, 126190, 1.35905558755585, -0.179764127694005, 0.927288275010297, 0.856131773629917, 1.26395422526528, -0.33618593686154, 0.355570367206901, -0.691756304068441, 151.146545454539, 154.634989247314, 158.162559218561, 158.229980498528
12/11/2017, 154.51, 155.58, 154.29, 155.52, 73154, 1.32522710864719, -0.053783903545061, 0.936469496105622, 0.944553634625342, 1.33332717005099, -0.211812705968299, 0.242093752571861, -0.45390645854016, 152.447999999993, 154.603741935486, 158.259902319904, 158.362461587145
12/12/2017, 155.64, 156.14, 154.61, 155.08, 83292, 1.31186712625723, 0.00187915545346326, 0.872291502416339, 0.957836285452238, 1.37626817025276, -0.14705518653949, 0.164263964749591, -0.31131915128908, 153.964363636357, 154.503978494626, 158.326065934067, 158.485322175732
12/13/2017, 155.69, 156.3, 155.19, 155.49, 143677, 1.28221838216588, 0.0814326044289692, 0.852546585368976, 0.930564084907233, 1.30596439208285, -0.061936842980856, 0.119023803203501, -0.180960646184357, 154.738909090902, 154.512236559142, 158.400024420026, 158.6128208852
12/14/2017, 156.15, 156.64, 155.46, 155.52, 143623, 1.25580973142248, -0.186266811224409, 0.819540662676557, 0.883127383016033, 1.35368580823088, 0.0078503132885146, 0.0967891052205041, -0.0889387919319895, 155.786545454538, 154.473354838712, 158.446859584861, 158.738604300264
12/15/2017, 155.53, 157.68, 154.94, 157.49, 183105, 1.26508573851852, 0.260649345172891, 0.867344796098698, 0.947418137619758, 1.42009059129199, 0.219588395114499, 0.121348963199303, 0.0982394319151961, 157.395999999993, 154.721741935486, 158.562749694751, 158.894573002755
12/18/2017, 158.66, 158.66, 157.2, 157.4, 139167, 1.24889730185082, 0.195553148725243, 0.774544611470039, 1.14516105776013, 1.4238843825159, 0.375798135632095, 0.172238797685862, 0.203559337946234, 157.795636363629, 154.961526881723, 158.600000000002, 159.046470350132
12/19/2017, 157.43, 157.43, 156, 156.41, 83194, 1.23967529918645, 0.0667785419722666, 0.759743153478438, 1.08283213869973, 1.38247036894172, 0.414927725660078, 0.220776583280705, 0.194151142379373, 157.521090909083, 155.003526881723, 158.611284493286, 159.179707594513
12/20/2017, 156.9, 156.9, 155.07, 155.76, 43427, 1.24135036510314, -0.0118448400366078, 0.72923061031526, 1.07098503599693, 1.3350915335052, 0.38900443892237, 0.254422154409038, 0.134582284513332, 157.075090909083, 154.932946236561, 158.63123809524, 159.300143354903
12/21/2017, 156.35, 156.52, 155.46, 155.63, 61176, 1.21432304970148, 0.101966520856493, 0.691434446878395, 1.02392832076917, 1.3363385387075, 0.353890702145833, 0.274315863956397, 0.0795748381894358, 156.642545454538, 155.009032258067, 158.63670818071, 159.416415193707
12/22/2017, 155.82, 155.82, 154.66, 154.95, 119706, 1.1961009449099, -0.220966835122511, 0.53339541763647, 1.1304178811573, 1.2760697140012, 0.268101982994438, 0.273073087764005, -0.00497110476956758, 155.997272727265, 154.866430107529, 158.63491819292, 159.519746310566
12/26/2017, 154.62, 154.63, 153.91, 154.5, 35568, 1.17326245529515, -0.300406100174513, 0.452823710401276, 1.03055249748549, 1.21950562809794, 0.161935869893, 0.250845644189804, -0.0889097742968041, 155.423999999992, 154.703376344088, 158.548615384617, 159.614058492033
12/27/2017, 154.38, 155.14, 154.33, 154.73, 33373, 1.13911715165737, -0.308885277369693, 0.513745172973386, 1.0539718370045, 1.26020959467248, 0.0952594465811103, 0.219728404668065, -0.124468958086955, 154.89781818181, 154.591677419357, 158.460673992675, 159.710373012048
12/28/2017, 155.02, 155.1, 154.46, 155.09, 60102, 1.10028252648235, -0.375409373166229, 0.553351305078914, 1.08110439653067, 1.23840891105747, 0.0706524545666127, 0.189913214647775, -0.119260760081162, 154.597090909083, 154.539634408604, 158.396119658121, 159.810722549801
12/29/2017, 155.74, 155.74, 154.51, 154.57, 186557, 1.08857266080443, -0.36262715242395, 0.497877241862214, 1.11071675395419, 1.18901883859741, 0.00908683456017911, 0.153747938630256, -0.144661104070077, 154.144545454537, 154.349784946239, 158.352822954824, 159.90109561753
1/2/2018, 155.43, 156.29, 154.57, 156.29, 173131, 1.0777889971944, -0.288202887623432, 0.47606241423027, 1.25231438908729, 1.23834848761901, 0.0979560857282422, 0.142589568049853, -0.0446334823216108, 154.731999999992, 154.528752688174, 158.362422466424, 160.017015182885
1/3/2018, 156.91, 158.37, 156.37, 158.19, 81781, 1.07734534580528, -0.046987938230497, 0.496758410168853, 1.65006619645472, 1.31621940610397, 0.318033634811769, 0.177678381402236, 0.140355253409533, 156.023272727264, 154.971935483873, 158.451279609281, 160.160858983536
1/4/2018, 158.94, 160.05, 158.87, 159.42, 183393, 1.07391793526716, -0.0122251537615044, 0.683677486071978, 1.62424401875239, 1.48447081110312, 0.584954408198399, 0.259133586761469, 0.32582082143693, 157.498363636355, 155.587075268819, 158.59046886447, 160.321646132469
1/5/2018, 159.91, 161.12, 159.91, 161.05, 86646, 1.06267492939011, 0.951784258345966, 0.784388146749896, 1.57083716621324, 1.50278044593198, 0.91744271317998, 0.390795412045171, 0.526647301134809, 159.242363636355, 156.461655913981, 158.793489621491, 160.505317095588
1/8/2018, 161.1, 162.03, 160.16, 161.95, 94723, 1.06166475769906, 0.852061445003462, 0.898970879305823, 1.62760498211649, 1.53694829007396, 1.23927893260228, 0.560492116156592, 0.678786816445683, 160.982727272719, 157.392000000002, 159.028932844934, 160.700131930934
1/9/2018, 162.71, 162.71, 161, 161.93, 77362, 1.06150668272645, 0.948441411525726, 0.796379517726947, 1.51240552809587, 1.52738400629132, 1.47571153833081, 0.743536000591436, 0.732175537739377, 162.235454545446, 158.369376344088, 159.295670329672, 160.891660483214
1/10/2018, 161.09, 161.95, 160.71, 161.93, 131808, 1.0467194977904, 2.67958038251756, 0.590879307118275, 1.76357150653536, 1.5278547778195, 1.64413353383517, 0.923655507240184, 0.72047802659499, 163.017454545446, 159.31101075269, 159.57941880342, 161.080267875849
1/11/2018, 162.45, 163.52, 162, 163.52, 69874, 1.03333246002532, 2.85675669847446, 0.751324158953804, 1.87805183283335, 1.54897948538082, 1.88418913106693, 1.11576223200553, 0.768426899061399, 163.989454545446, 160.495569892475, 159.91995848596, 161.290418770419
1/12/2018, 164.05, 165.54, 163.57, 165.26, 143188, 1.03244582881625, 2.84244501780843, 0.82696581417092, 1.92670716349652, 1.57840643835466, 2.18959805617936, 1.3305293968403, 0.859068659339064, 165.155090909082, 161.4963655914, 160.313504273506, 161.524036251105
1/16/2018, 166.41, 166.79, 162.6, 163.15, 213498, 1.1219178534273, 1.89273672672438, 0.710512798070614, 1.57363932410621, 1.49884018196858, 2.23560678034229, 1.5115448735407, 0.724061906801596, 164.933090909082, 162.270172043013, 160.586568986571, 161.722051124565
1/17/2018, 164, 165.55, 163.69, 165.43, 68019, 1.1236707543815, 2.06395391199315, 0.845935361048745, 1.77853622679552, 1.56628938461721, 2.42805684308715, 1.69484726744999, 0.733209575637159, 165.374727272718, 163.241182795701, 160.981221001223, 161.951712187618
1/18/2018, 165.07, 166.27, 165.07, 165.86, 94547, 1.10089479230956, 1.91493284049367, 0.867004869645389, 1.78682658076994, 1.60975532657588, 2.58546863762416, 1.87297154148482, 0.712497096139337, 165.846363636355, 163.850301075271, 161.375391941393, 162.184503110958
1/19/2018, 166.43, 167.07, 165.88, 166.99, 54439, 1.07500263333039, 2.21377215435015, 1.05378844992429, 1.8359577060494, 1.65682258785249, 2.76947538676143, 2.05227231054014, 0.717203076221284, 166.535999999991, 164.525698924734, 161.846937728939, 162.43091623785
1/22/2018, 167.15, 168.37, 166.29, 168.37, 75686, 1.07465080033764, 2.35318081103611, 1.19846824299745, 1.912155246118, 1.70311903211739, 2.99216471572356, 2.24025079157683, 0.751913924146733, 167.615454545445, 165.397655913981, 162.361995115997, 162.69447297489
1/23/2018, 169.07, 169.34, 168.5, 169.08, 92586, 1.04531587112732, 2.48045565809626, 1.05114854190044, 1.93967153399694, 1.71090270534345, 3.18917584564292, 2.43003580239005, 0.759140043252875, 168.7209090909, 166.339440860218, 162.881474969477, 162.96486525302
1/24/2018, 169.9, 169.9, 167.85, 168.11, 155166, 1.05975199045682, 1.95340711890472, 1.18892503033504, 1.7176338939618, 1.67483911752345, 3.22980649335017, 2.58998994058207, 0.639816552768097, 169.098363636354, 167.104107526884, 163.337010989013, 163.216949801554
1/25/2018, 169.23, 169.43, 167.73, 168.18, 73244, 1.05688644166911, 1.98740462609033, 1.14718607069774, 1.62383076420509, 1.68002612191353, 3.23041675587464, 2.71807530364059, 0.512341452234057, 169.1629090909, 167.87772043011, 163.753450549452, 163.466467569217
1/26/2018, 169.21, 171.05, 169.2, 171.04, 112172, 1.07115179883019, 2.5651353393224, 1.34401770974932, 1.80372264513851, 1.75198562235033, 3.42222916376846, 2.85890607566616, 0.563323088102302, 170.192545454536, 168.903204301078, 164.285123321125, 163.754717059067
1/29/2018, 170.96, 171.19, 168.81, 169.03, 97075, 1.10009651238431, 2.19994503255698, 1.14797583796929, 1.68817600548966, 1.70642111769733, 3.3731678974315, 2.96175844001923, 0.411409457412272, 170.465636363627, 169.598021505379, 164.716358974361, 164.009305999727
1/30/2018, 167.99, 168.56, 167.05, 167.4, 118158, 1.11440769303407, 1.86999361694048, 1.11407116019468, 1.61891719897697, 1.66410577526854, 3.16626043352156, 3.00265883871969, 0.163601594801863, 169.54799999999, 170.000666666669, 165.043401709403, 164.195003143365
1/31/2018, 169.23, 170.64, 169.07, 170.16, 219795, 1.13671988377532, 2.31652736490857, 1.13766314256104, 1.6709628606573, 1.70027175076913, 3.1882416463155, 3.03977540023886, 0.148466246076647, 169.80799999999, 170.80819354839, 165.453443223445, 164.428433784338
2/1/2018, 169.51, 171.17, 169.09, 169.62, 63190, 1.14463531807598, 2.30739823316822, 1.06832727614019, 1.65526143109781, 1.65996816303001, 3.12605323301946, 3.05703096679498, 0.0690222662244846, 169.709454545445, 171.459462365594, 165.833916971919, 164.65080962143
2/2/2018, 169.39, 169.39, 166.05, 166.26, 291388, 1.21674119162424, 1.55599880499726, 0.735879763652945, 1.25820814090096, 1.51736446953176, 2.77367139088699, 3.00035905161338, -0.226687660726391, 168.471090909081, 171.539569892476, 165.991902319904, 164.827165778324
2/5/2018, 164.39, 168.14, 161.01, 161.11, 260882, 1.4141308484481, 0.691350615449473, 0.225417028358838, 0.870219236471595, 1.27668725230556, 2.05515374943406, 2.81131799117752, -0.75616424174346, 165.769454545444, 170.859354838713, 165.906356532358, 164.923274839415
2/6/2018, 157.92, 164.06, 156.58, 163.7, 276260, 1.55063585793402, 1.00355626733899, 0.465396978779525, 1.0671692859378, 1.34858846999739, 1.67540170841613, 2.58413473462524, -0.908733026209107, 164.500545454535, 170.464580645164, 165.956656898658, 165.054405904059
2/7/2018, 163.75, 166.06, 162.85, 163.4, 120363, 1.57403387666224, 0.791389843766462, 0.358599280963163, 1.06846821033875, 1.27827395370302, 1.33485065965945, 2.33427791963208, -0.999427259972629, 163.227454545444, 169.934344086024, 165.980639804641, 165.187555555556
2/8/2018, 163.82, 163.82, 155.85, 155.97, 170043, 1.82206372170468, -0.154694003539629, -0.150059114475084, 0.616010928288027, 0.967022110558667, 0.460118633885287, 1.95944606248272, -1.49932742859744, 159.658545454535, 168.376860215057, 165.692429792431, 165.205154024874
2/9/2018, 157.2, 160.5, 152.9, 159.14, 404051, 1.93526401118867, 0.0153426418794684, 0.00457919430511343, 0.777815332803374, 1.06919766052196, 0.0224212503427736, 1.57204110005473, -1.54961984971196, 158.422727272717, 167.227440860218, 165.540339438341, 165.270103594369
2/12/2018, 160.76, 162.67, 159.72, 161.61, 150975, 1.91961524041543, 0.0840765119361123, 0.570977227540665, 0.899638731001237, 1.10019243693297, -0.123722525940906, 1.23288837485561, -1.35661090079651, 158.287272727262, 166.386967741939, 165.500046398048, 165.359135711357
2/13/2018, 161.23, 162.98, 160.33, 162.61, 160216, 1.89390300752328, 0.0918229775891574, 0.520502222677638, 1.00499962220411, 1.12924859360945, -0.157040612477175, 0.954902577389049, -1.11194318986622, 158.575999999989, 165.596645161293, 165.500805860807, 165.462813174798
2/14/2018, 161.28, 165.75, 161.28, 165.62, 185332, 1.90145628336368, 0.325486811098674, 0.761011854567849, 1.22641374260869, 1.17709558432029, 0.0587590702932346, 0.775673875969886, -0.716914805676652, 160.717818181808, 165.251032258068, 165.651343101345, 165.606413284133
2/15/2018, 165.84, 169.74, 165.84, 169.74, 151709, 1.88390026021066, 0.614392487301546, 1.46997546841679, 1.38817767910065, 1.27888664419162, 0.55582424545193, 0.731703949866295, -0.175879704414365, 164.422545454535, 165.494645161293, 165.989162393164, 165.812111794451
2/16/2018, 169.22, 170.89, 169.06, 169.42, 123454, 1.84709342851936, 0.473984680163639, 1.4168170903594, 1.55474091199514, 1.27743112527591, 0.913401528035479, 0.768043465500132, 0.145358062535347, 167.338181818171, 165.705139784949, 166.280476190478, 166.008441711084
2/20/2018, 169.13, 171.4, 168.17, 170.33, 282554, 1.84017988743476, 0.411843687456301, 1.3395652174552, 1.60781383237039, 1.27555742829666, 1.25573812803071, 0.865582398006248, 0.390155730024466, 169.365818181807, 166.075247311831, 166.589365079367, 166.225771217712
2/21/2018, 170.93, 172.18, 169.16, 169.16, 150237, 1.84952676883084, 0.489065235156101, 1.16184521384951, 1.44594587620842, 1.20275055938316, 1.41630682457364, 0.975727283319727, 0.440579541253912, 171.004363636353, 166.297032258068, 166.836896214898, 166.42810769441
2/22/2018, 170.2, 170.47, 168.3, 168.63, 182590, 1.82691484791943, 0.280318734190585, 1.07222920764347, 1.4152058694558, 1.19604293413579, 1.483689058907, 1.07731963843718, 0.406369420469822, 172.101999999989, 166.403720430111, 167.067870573872, 166.614086920869
2/23/2018, 169.23, 172.1, 169.23, 172.04, 88426, 1.80201707896082, 0.487464795606003, 1.18157120884004, 1.50644735042989, 1.28227680340752, 1.79159606234305, 1.22017492321836, 0.571421139124691, 172.606363636352, 166.899849462369, 167.442722832724, 166.850122454558
2/26/2018, 172.67, 173.76, 172.34, 173.64, 127866, 1.74566958852338, 0.516546600626276, 1.31596808403206, 1.57304587742791, 1.26730014974239, 2.14005202158964, 1.40415034289261, 0.735901678697027, 173.420909090898, 167.639763440863, 167.862566544568, 167.103017083504
2/27/2018, 174.15, 174.29, 172.08, 172.16, 112362, 1.73682716068564, 0.311352650243232, 1.1819651182247, 1.45557947615474, 1.25362047234634, 2.2706080919784, 1.57744189270977, 0.693166199268632, 173.427272727261, 168.242602150541, 168.198859584861, 167.33094164275
2/28/2018, 173.58, 174.56, 171.59, 171.59, 141582, 1.74201034899736, 0.220089883436496, 1.14108586637239, 1.40320652293061, 1.23360028303068, 2.3015496503516, 1.72226344423814, 0.579286206113466, 172.861272727261, 168.587935483874, 168.495086691088, 167.540700013667
3/1/2018, 172.73, 173.07, 168.74, 170.14, 372687, 1.7962617726298, 0.186670620257002, 0.906627472461417, 1.24687321549734, 1.13942793429057, 2.18389361032658, 1.81458947745583, 0.369304132870753, 171.906545454534, 168.846838709681, 168.754354090356, 167.731315839825
