Date,IJT_Open,IJT_High,IJT_Low,IJT_Close,IJT_Volume,IJT_ATRPercentOfClose20,IJT_SQN25,IJT_SQN50,IJT_SQN100,IJT_SQN200,IJT_MACD,IJT_MACD_Avg,IJT_MACD_Diff,IJT_LinReg10,IJT_LinReg30,IJT_LinReg90,IJT_LinReg270
1/3/2017, 151.75, 151.91, 149.47, 150.56, 1077719, 0, 0, 0, 0, 0, 0, 0, 0, 150.56, 150.56, 150.56, 150.56
1/4/2017, 151.08, 153.08, 151.01, 152.96, 376573, 0, 0, 0, 0, 0, 0.191452991452991, 0.0382905982905982, 0.153162393162393, 152.96, 152.96, 152.96, 152.96
1/5/2017, 152.81, 152.96, 150.47, 151.07, 494292, 0, 0, 0, 0, 0, 0.188500742688774, 0.0683326271702333, 0.120168115518541, 151.785, 151.785, 151.785, 151.785
1/6/2017, 151.18, 151.77, 150.15, 150.18, 306849, 0, 0, 0, 0, 0, 0.113042419666243, 0.0772745856694353, 0.0357678339968079, 150.738, 150.738, 150.738, 150.738
1/9/2017, 149.95, 150.02, 148.7, 149.01, 248650, 0, 0, 0, 0, 0, -0.040698915119691, 0.05367988551161, -0.0943788006313011, 149.58, 149.58, 149.58, 149.58
1/10/2017, 149.16, 150.55, 148.83, 150.3, 142910, 0, 0, 0, 0, 0, -0.0577817396372211, 0.0313875604818438, -0.0891693001190649, 149.677142857143, 149.677142857143, 149.677142857143, 149.677142857143
1/11/2017, 150.46, 150.92, 149.64, 150.79, 144567, 0, 0, 0, 0, 0, -0.0314189185083933, 0.0188262646837964, -0.0502451831921897, 149.978928571429, 149.978928571429, 149.978928571429, 149.978928571429
1/12/2017, 150.64, 150.64, 147.76, 149.35, 137202, 0, 0, 0, 0, 0, -0.125278031088271, -0.00999459447061715, -0.115283436617654, 149.5775, 149.5775, 149.5775, 149.5775
1/13/2017, 149.84, 151.1, 149.84, 150.56, 113680, 0, 0, 0, 0, 0, -0.100862486458965, -0.0281681728682867, -0.0726943135906782, 149.779777777778, 149.779777777778, 149.779777777778, 149.779777777778
1/17/2017, 149.98, 149.98, 148.19, 148.35, 129997, 0, 0, 0, 0, 0, -0.256880364752675, -0.0739106112451643, -0.182969753507511, 149.162909090909, 149.162909090909, 149.162909090909, 149.162909090909
1/18/2017, 148.78, 149.23, 148.1, 149.13, 132313, 0, 0, 0, 0, 0, -0.313966960398744, -0.12192188107588, -0.192045079322864, 148.803636363636, 148.978181818182, 148.978181818182, 148.978181818182
1/19/2017, 149.37, 149.72, 147.37, 147.84, 126634, 0, 0, 0, 0, 0, -0.458020937495803, -0.189141692359865, -0.268879245135938, 148.556727272728, 148.469487179487, 148.469487179487, 148.469487179487
1/20/2017, 148.29, 149.01, 148.06, 148.47, 137754, 0, 0, 0, 0, 0, -0.515407717985028, -0.254394897484897, -0.26101282050013, 148.428727272728, 148.266703296703, 148.266703296703, 148.266703296703
1/23/2017, 148.2, 148.8, 147.4, 148.21, 128071, 0, 0, 0, 0, 0, -0.575236019302935, -0.318563121848505, -0.25667289745443, 148.174727272728, 148.051142857143, 148.051142857143, 148.051142857143
1/24/2017, 148.71, 150.76, 148.52, 150.4, 161479, 0, 0, 0, 0, 0, -0.440853793619794, -0.343021256202763, -0.0978325374170317, 148.550727272728, 148.41825, 148.41825, 148.41825
1/25/2017, 151.49, 152.24, 151.24, 151.99, 196547, 0, 0, 0, 0, 0, -0.20370699237381, -0.315158403436972, 0.111451411063162, 149.658181818182, 149.078676470588, 149.078676470588, 149.078676470588
1/26/2017, 152.14, 152.3, 150.92, 151.39, 233413, 0, 0, 0, 0, 0, -0.0634500171255468, -0.264816726174687, 0.20136670904914, 150.564181818182, 149.486274509804, 149.486274509804, 149.486274509804
1/27/2017, 151.48, 151.56, 150.26, 150.85, 163669, 0, 0, 0, 0, 0, 0.00408408048636488, -0.211036564842477, 0.215120645328842, 150.962909090909, 149.711052631579, 149.711052631579, 149.711052631579
1/30/2017, 149.98, 149.98, 147.69, 149.02, 276929, 0, 0, 0, 0, 0, -0.0890340376864742, -0.186636059411276, 0.0976020217248021, 150.889636363636, 149.541684210526, 149.541684210526, 149.541684210526
1/31/2017, 148.59, 150.55, 148.54, 150.24, 179846, 0, 0, 0, 0, 0, -0.0636532580477081, -0.162039499138563, 0.0983862410908546, 150.879818181818, 149.627857142857, 149.627857142857, 149.627857142857
2/1/2017, 151.29, 151.8, 149.41, 149.97, 194641, 0, 0, 0, 0, 0, -0.0645811001193408, -0.142547819334718, 0.0779667192153775, 150.829636363636, 149.653463203463, 149.653463203463, 149.653463203463
2/2/2017, 149.8, 150.05, 148.72, 148.97, 104158, 1.30190558501712, 0, 0, 0, 0, -0.144344154732522, -0.142907086414279, -0.00143706831824308, 150.130181818182, 149.506007905138, 149.506007905138, 149.506007905138
2/3/2017, 150.49, 151.53, 149.91, 151.43, 164676, 1.30124566631447, 0, 0, 0, 0, -0.00895231256640727, -0.116116131644705, 0.107163819078297, 150.344909090909, 149.781739130435, 149.781739130435, 149.781739130435
2/6/2017, 150.96, 151.16, 149.75, 150.12, 104789, 1.30292599045764, 0, 0, 0, 0, -0.00727548679449797, -0.0943480026746634, 0.0870725158801654, 149.893636363636, 149.814533333333, 149.814533333333, 149.814533333333
2/7/2017, 150.05, 150.77, 149.06, 149.63, 108319, 1.29897405067918, 0, 0, 0, 0, -0.0449671419669642, -0.0844718305331235, 0.0395046885661594, 149.606909090909, 149.769446153846, 149.769446153846, 149.769446153846
2/8/2017, 149.21, 149.69, 148.21, 149.4, 140362, 1.28545657860086, -0.147599044999899, 0, 0, 0, -0.0923327733189865, -0.0860440190902961, -0.00628875422869035, 149.600727272727, 149.697094017094, 149.697094017094, 149.697094017094
2/9/2017, 149.65, 152.26, 149.61, 151.85, 121329, 1.29565263220824, -0.13700589638884, 0, 0, 0, 0.0670512223262278, -0.0554249708069913, 0.122476193133219, 150.462181818182, 149.977619047619, 149.977619047619, 149.977619047619
2/10/2017, 152.74, 153.34, 151.99, 152.99, 227092, 1.270394206097, 0.306385268824119, 0, 0, 0, 0.28210077763427, 0.0120801788812609, 0.270020598753009, 151.584363636364, 150.379187192118, 150.379187192118, 150.379187192118
2/13/2017, 153.93, 154.29, 153.31, 153.58, 157072, 1.24456133032452, 0.53030732811954, 0, 0, 0, 0.494437599854166, 0.108551663075842, 0.385885936778324, 152.427636363636, 150.811448275862, 150.811448275862, 150.811448275862
2/14/2017, 153.19, 153.92, 152.75, 153.66, 164688, 1.21978877167564, 0.733977515197249, 0, 0, 0, 0.661545507862826, 0.219150432033239, 0.442395075829587, 153.293818181818, 151.204967741935, 151.204967741935, 151.204967741935
2/15/2017, 153.3, 154.89, 153.3, 154.64, 151238, 1.20286540043258, 0.686472402956284, 0, 0, 0, 0.863108165044963, 0.347941978635584, 0.51516618640938, 154.258, 151.751870967742, 151.675564516129, 151.675564516129
2/16/2017, 154.71, 154.97, 153.54, 154.73, 136681, 1.18826698278776, 0.624664563849687, 0, 0, 0, 1.01837112249484, 0.482027807407435, 0.536343315087406, 154.798545454545, 152.443870967742, 152.106363636364, 152.106363636364
2/17/2017, 154.31, 154.53, 153.78, 154.53, 143265, 1.16105301711261, 0.843422936530718, 0, 0, 0, 1.11245610485594, 0.608113466897136, 0.504342637958802, 155.447818181818, 152.973075268817, 152.468752228164, 152.468752228164
2/21/2017, 154.8, 155.83, 154.8, 155.68, 115482, 1.13660487280121, 0.829546590046775, 0, 0, 0, 1.265229739414, 0.739536721400508, 0.525693018013489, 156.063272727273, 153.566537634408, 152.923294117647, 152.923294117647
2/22/2017, 155.44, 155.54, 154.86, 155.27, 104786, 1.10903145660982, 1.21170347416963, 0, 0, 0, 1.33779905720831, 0.859189188562069, 0.478609868646246, 156.135818181818, 153.994494623656, 153.287523809524, 153.287523809524
2/23/2017, 155.73, 155.75, 153.09, 154.13, 102511, 1.14766332676583, 0.862975532319681, 0, 0, 0, 1.28846961608184, 0.945045274066024, 0.343424342015817, 155.460909090909, 154.323419354839, 153.494369369369, 153.494369369369
2/24/2017, 152.75, 154.02, 152.71, 154.01, 91905, 1.13723057675927, 1.09995544671701, 0, 0, 0, 1.22556512954594, 1.00114924516201, 0.224415884383934, 154.976545454545, 154.645075268817, 153.668179231863, 153.668179231863
2/27/2017, 153.89, 155.16, 153.62, 155.16, 112847, 1.12198786459372, 1.17383815437021, 0, 0, 0, 1.25405232522809, 1.05172986117522, 0.202322464052864, 154.999636363636, 154.995870967742, 153.941255060729, 153.941255060729
2/28/2017, 154.69, 154.71, 152.8, 152.84, 321883, 1.15927280304137, 0.762859235571337, 0, 0, 0, 1.07700893352347, 1.05678567564487, 0.0202232578785995, 154.220909090909, 155.095483870968, 153.95991025641, 153.95991025641
3/1/2017, 154.67, 155.92, 154.38, 155.54, 336483, 1.18120157166003, 0.812440718069674, 0, 0, 0, 1.14141073280308, 1.07371068707652, 0.067700045726566, 154.431272727273, 155.375634408602, 154.235524390244, 154.235524390244
3/2/2017, 155.45, 155.49, 153.64, 153.76, 132874, 1.19691654418055, 0.2895880897528, 0, 0, 0, 1.03686615123806, 1.06634177990882, -0.0294756286707654, 154.120181818182, 155.435548387097, 154.319268292683, 154.319268292683
3/3/2017, 153.71, 154.27, 152.79, 153.59, 149103, 1.18650949568032, 0.357046055291782, 0, 0, 0, 0.929580611251339, 1.03898954617733, -0.109408934925988, 153.816363636363, 155.358021505376, 154.379069767442, 154.379069767442
3/6/2017, 152.67, 153.03, 152.06, 152.73, 182119, 1.18361941838187, 0.308043877886454, 0, 0, 0, 0.766327488911315, 0.984457134724125, -0.218129645812809, 153.237636363636, 155.176279569892, 154.355391120507, 154.355391120507
3/7/2017, 152.4, 152.73, 151.62, 151.85, 160833, 1.16750401107007, 0.470999115930217, 0, 0, 0, 0.559490113984936, 0.899463730576287, -0.339973616591351, 152.683090909091, 154.838064516129, 154.254818181818, 154.254818181818
3/8/2017, 152.31, 152.72, 150.82, 150.93, 104953, 1.17883263683125, 0.130857405821609, 0, 0, 0, 0.317671770507161, 0.783105338562462, -0.465433568055301, 151.937636363636, 154.505634408602, 154.081458937198, 154.081458937198
3/9/2017, 150.82, 151.5, 149.93, 150.24, 158485, 1.17728400814093, 0.063845207362498, 0, 0, 0, 0.0695500282324986, 0.640394276496469, -0.570844248263971, 150.962545454545, 154.18823655914, 153.861692876966, 153.861692876966
3/10/2017, 151.3, 151.3, 149.9, 150.88, 124075, 1.16007020091423, 0.32818890666523, 0, 0, 0, -0.0745858100537191, 0.497398259186431, -0.571984069240151, 150.396727272727, 153.923333333333, 153.70960106383, 153.70960106383
3/13/2017, 150.73, 151.85, 150.73, 151.46, 85531, 1.13481990174463, 0.0242785880806224, 0, 0, 0, -0.140394961872772, 0.369839614974591, -0.510234576847363, 150.432, 153.699311827957, 153.614243197279, 153.614243197279
3/14/2017, 150.99, 150.99, 149.68, 150.68, 86610, 1.14272518716704, 0.117688125528101, 0, 0, 0, -0.252577118290901, 0.245356268321492, -0.497933386612394, 149.935636363636, 153.250387096774, 153.462914285714, 153.462914285714
3/15/2017, 151.36, 153.34, 151.1, 152.96, 85344, 1.1563581305061, 0.567890007216667, 0, 0, 0, -0.155710407583825, 0.165142933140429, -0.320853340724254, 150.884727272727, 153.161376344086, 153.498188235294, 153.498188235294
3/16/2017, 153.45, 153.78, 152.72, 153.3, 91160, 1.13067653398632, 0.662428608079811, 0.327055412094057, 0, 0, -0.0509207008180681, 0.121930206348729, -0.172850907166798, 151.736, 153.079956989247, 153.556266968326, 153.556266968326
3/17/2017, 153.4, 154.66, 152.72, 154.37, 84356, 1.12953343931527, 0.457657086934517, 0.184720945435402, 0, 0, 0.117115915033366, 0.120967348085657, -0.00385143305229038, 152.948, 153.046150537634, 153.689796806967, 153.689796806967
3/20/2017, 154.44, 154.45, 153.33, 153.7, 100096, 1.1141689861792, 0.143182392603548, 0.326841521672793, 0, 0, 0.193986586540547, 0.135571195776635, 0.0584153907639118, 153.714, 153.056494623656, 153.764842767296, 153.764842767296
3/21/2017, 154.49, 154.49, 149.38, 149.53, 158379, 1.25884695055812, -0.563327138795119, -0.0360989673031654, 0, 0, -0.080647349874539, 0.0923274866464001, -0.172974836520939, 152.810545454545, 152.43576344086, 153.533973063973, 153.533973063973
3/22/2017, 149.13, 149.8, 147.94, 149.29, 110715, 1.26012201280131, -0.61031392382809, 0.0613529028064543, 0, 0, -0.314042629403474, 0.0110534634364253, -0.325096092839899, 151.766727272727, 151.755720430108, 153.299857142857, 153.299857142857
3/23/2017, 149.36, 151.17, 149.06, 150.17, 148483, 1.26035449508259, -0.621975708467339, 0.0178018032586612, 0, 0, -0.42312391530902, -0.0757820123126638, -0.347341902996356, 150.978363636363, 151.174193548387, 153.140714285714, 153.140714285714
3/24/2017, 150.54, 151.04, 149.4, 150.23, 92339, 1.25144154163765, -0.626078679737816, -0.0276501800351554, 0, 0, -0.498978211499264, -0.160421252149984, -0.33855695934928, 150.342545454545, 150.75864516129, 152.994754990925, 152.994754990925
3/27/2017, 148.58, 150.43, 147.58, 149.99, 509043, 1.28577811627584, -0.632759773712258, 0.0999014710928369, 0, 0, -0.571867153397591, -0.242710432399505, -0.329156720998086, 149.775272727272, 150.399096774194, 152.840859146698, 152.840859146698
3/28/2017, 149.66, 151.38, 149.2, 151.28, 138699, 1.28312511024063, -0.604180482830897, 0.107807814551278, 0, 0, -0.519550886755013, -0.298078523270607, -0.221472363484406, 149.577818181818, 150.261913978495, 152.780796610169, 152.780796610169
3/29/2017, 151.3, 151.73, 150.64, 151.53, 129510, 1.25292422849167, -0.509820881202737, 0.381232928255527, 0, 0, -0.452698530989437, -0.329002524814373, -0.123696006175064, 149.89, 150.176623655914, 152.740076502732, 152.740076502732
3/30/2017, 151.72, 153.06, 151.72, 153.04, 151306, 1.22852083067287, -0.129431270570488, 0.454966190199849, 0, 0, -0.27470653110484, -0.318143326072466, 0.0434367949676261, 150.869818181818, 150.362, 152.797942887361, 152.797942887361
3/31/2017, 152.98, 153.83, 152.44, 153.08, 206488, 1.21219092324188, -0.107046696141999, 0.608163046679472, 0, 0, -0.128932667592892, -0.280301194376551, 0.15136852678366, 152.091636363636, 150.568774193548, 152.854807987711, 152.854807987711
4/3/2017, 153.37, 153.51, 150.2, 150.45, 1317948, 1.28171536858341, -0.609315821033052, 0.242676536088119, 0, 0, -0.223053627318961, -0.268851680965033, 0.0457980536460721, 152.341272727273, 150.439161290323, 152.745188492063, 152.745188492063
4/4/2017, 150.18, 151.17, 149.84, 150.43, 451743, 1.26199809441737, -0.318027075100755, 0.268619378813416, 0, 0, -0.295848639898423, -0.274251072751711, -0.021597567146712, 151.927272727273, 150.41, 152.6399375, 152.6399375
4/5/2017, 151.54, 152.04, 148.54, 148.68, 330547, 1.33071196311572, -1.00639068854608, -0.15426490233942, 0, 0, -0.489111414541583, -0.317223141109686, -0.171888273431897, 150.811636363636, 150.165333333334, 152.434741258741, 152.434741258741
4/6/2017, 148.89, 150.31, 148.31, 150.12, 211750, 1.3186633489358, -0.521559442889916, -0.168955825493747, 0, 0, -0.520082404196017, -0.357794993726952, -0.162287410469065, 150.402727272727, 150.069892473118, 152.325323383084, 152.325323383084
4/7/2017, 149.89, 150.6, 149.27, 150.15, 130270, 1.2967689300375, -0.491772560752486, -0.102142255693134, 0, 0, -0.536027397182323, -0.393441474418026, -0.142585922764297, 150.018909090909, 149.996129032258, 152.223077260755, 152.223077260755
4/10/2017, 150.3, 151.54, 149.69, 150.39, 107668, 1.29147125542173, -0.329959080136598, -0.0185643433413678, 0, 0, -0.523266039582609, -0.419406387450943, -0.103859652131666, 149.674363636364, 150.054387096774, 152.139641943734, 152.139641943734
4/11/2017, 149.82, 151.74, 149.63, 151.74, 157683, 1.28550905494748, 0.00609760205059532, 0.326699853040683, 0, 0, -0.399612371496431, -0.415447584260041, 0.0158352127636093, 150.032363636364, 150.160043010753, 152.136799171843, 152.136799171843
4/12/2017, 151.51, 151.51, 149.58, 149.7, 130491, 1.3100199518894, -0.154503918544018, -0.0268730474334797, 0, 0, -0.460913772608421, -0.424540821929717, -0.0363729506787046, 149.710545454545, 150.193956989248, 152.019847082495, 152.019847082495
4/13/2017, 149.65, 149.99, 148, 148.03, 126742, 1.32577509598022, -0.290841925331917, -0.174921854367763, 0, 0, -0.636908730486965, -0.467014403641166, -0.169894326845799, 149.213636363636, 149.934989247312, 151.81631455399, 151.81631455399
4/17/2017, 148.33, 149.93, 148.15, 149.82, 81395, 1.30784783797259, -0.12094131329393, 0.121109901613588, 0, 0, -0.62474627605576, -0.498560778124085, -0.126185497931675, 149.616363636363, 149.928774193549, 151.719817351598, 151.719817351598
4/18/2017, 149.29, 150.17, 148.94, 149.96, 87404, 1.28230644792479, -0.181534666744056, -0.127190095676192, 0, 0, -0.596929580691665, -0.518234538637601, -0.0786950420540637, 149.719272727272, 149.907311827957, 151.635312847093, 151.635312847093
4/19/2017, 150.47, 151.77, 150.47, 150.81, 136103, 1.27133440212361, 0.0421741545017017, 0.105525592792345, 0, 0, -0.50052698938714, -0.514693028787509, 0.0141660394003689, 150.138545454545, 149.952903225807, 151.599708108108, 151.599708108108
4/20/2017, 151.51, 153.01, 151.21, 152.9, 148197, 1.26320107341431, 0.0160162813998555, 0.376199031751642, 0, 0, -0.252570235636995, -0.462268470157406, 0.209698234520411, 150.909090909091, 150.209053763441, 151.674954385965, 151.674954385965
4/21/2017, 152.75, 153.12, 152.23, 152.71, 84013, 1.23067429715667, -0.0561526731755721, 0.380947302685773, 0, 0, -0.0705805255975633, -0.383930881245438, 0.313350355647874, 151.671818181818, 150.382387096775, 151.736930963773, 151.736930963773
4/24/2017, 154.87, 155.19, 154.28, 154.7, 187283, 1.23425635632098, 0.0681285552708974, 0.331320727609061, 0, 0, 0.231554780280618, -0.260833748940226, 0.492388529220844, 152.986727272727, 150.83494623656, 151.897462537462, 151.897462537462
4/25/2017, 155.9, 156.74, 155.67, 156.03, 150006, 1.22792081911628, 0.327780761792875, 0.348162085167171, 0, 0, 0.57172854095117, -0.0943212909619471, 0.666049831913117, 154.560909090909, 151.470279569893, 152.117737747485, 152.117737747485
4/26/2017, 155.94, 157.58, 155.76, 156.87, 175371, 1.21828814391775, 1.1911181764346, 0.372148143420113, 0, 0, 0.898739566650875, 0.104290880560617, 0.794448686090257, 156.387636363636, 152.13070967742, 152.37004113924, 152.37004113924
4/27/2017, 157.22, 157.82, 156.39, 156.9, 67029, 1.2027228685759, 1.23853135406768, 0.366843051889247, 0, 0, 1.14709590226573, 0.31285188490164, 0.834244017364092, 157.536909090908, 152.907010752689, 152.612824074074, 152.612824074074
4/28/2017, 157.06, 157.18, 154.94, 155, 99137, 1.22885069145536, 0.759736482573173, 0.068497444849391, 0, 0, 1.17703780735127, 0.485689069391566, 0.691348737959703, 157.30309090909, 153.439483870969, 152.753017163505, 152.753017163505
5/1/2017, 155.62, 156.43, 154.58, 156.04, 324995, 1.21890710277366, 0.900264005198213, 0.164716627018425, 0, 0, 1.27004599159375, 0.642560453832002, 0.627485537761745, 157.406363636363, 154.164279569893, 152.936970320306, 152.936970320306
5/2/2017, 156.24, 156.42, 154.85, 155.38, 182376, 1.21340166753097, 0.834187275906424, 0.118168376437, 0, 0, 1.2757926203696, 0.769206887139522, 0.506585733230078, 156.970363636363, 154.749892473119, 153.08186746988, 153.08186746988
5/3/2017, 154.63, 154.67, 153.59, 154.47, 282437, 1.2174625075802, 0.502557374328861, -0.0912286541453157, 0, 0, 1.19316342501878, 0.853998194715374, 0.339165230303408, 156.094363636363, 154.931204301076, 153.17806162465, 153.17806162465
5/4/2017, 154.79, 154.97, 153.19, 154.23, 164027, 1.2160951946354, 0.428159355064629, -0.0742396443879493, 0, 0, 1.09568284831923, 0.902335125436145, 0.193347722883084, 155.353818181817, 155.034193548388, 153.259064295486, 153.259064295486
5/5/2017, 154.79, 154.79, 153.28, 154.49, 146799, 1.20221660803409, 0.243380096443064, 0.0686301318885459, 0, 0, 1.02756350363074, 0.927380801075065, 0.10018270255568, 154.592545454545, 155.196967741937, 153.348508420209, 153.348508420209
5/8/2017, 154.36, 154.61, 153.54, 154.06, 269043, 1.18002026214739, 0.171212559388082, 0.0367634866205484, 0, 0, 0.928181526981604, 0.927540946256373, 0.000640580725230988, 153.983636363636, 155.281311827958, 153.414775339603, 153.414775339603
5/9/2017, 154.31, 154.49, 153.42, 154.09, 180778, 1.15552096506656, 0.637783233149704, -0.07916061359283, 0, 0, 0.842133750097162, 0.91045950702453, -0.0683257569273688, 153.685999999999, 155.328752688173, 153.479586312564, 153.479586312564
5/10/2017, 153.75, 154.89, 153.4, 154.75, 168503, 1.14120526159451, 0.74976236440725, 0.234490863476351, 0, 0, 0.817770007522768, 0.891921607124178, -0.0741515996014104, 153.890181818181, 155.519483870969, 153.570853932584, 153.570853932584
5/11/2017, 154.25, 154.29, 152.5, 153.84, 95581, 1.16368589781697, 0.934660594826282, -0.15811430382509, 0, 0, 0.71676969630326, 0.856891224959994, -0.140121528656735, 153.901636363636, 155.589032258066, 153.618642246642, 153.618642246642
5/12/2017, 153.37, 153.38, 152.61, 152.97, 91448, 1.15199298289962, 0.52849970778995, -0.0601880739747552, 0, 0, 0.560068373310145, 0.797526654630025, -0.23745828131988, 153.399454545454, 155.633956989248, 153.633343101343, 153.626798853321
5/15/2017, 153.5, 154.7, 153.16, 154.08, 112728, 1.14264893733416, 0.709551138953585, 0.0839393721523099, 0, 0, 0.519461144488645, 0.741913552601749, -0.222452408113104, 153.599454545454, 155.822838709679, 153.748131868132, 153.681935483871
5/16/2017, 154.37, 154.44, 152.99, 154.03, 91663, 1.13293761508294, 0.657812897136387, 0.175420957429431, 0, 0, 0.477737974961968, 0.689078437073793, -0.211340462111824, 153.75709090909, 155.823591397851, 153.817914529914, 153.732713337909
5/17/2017, 151.76, 152.18, 149.89, 149.98, 171567, 1.24337286177266, -0.23608885111506, -0.163728057748922, 0, 0, 0.116527651544061, 0.574568279967846, -0.458040628423785, 152.407272727272, 155.286043010754, 153.688717948718, 153.611811870101
5/18/2017, 149.66, 150.9, 149.38, 150.32, 104582, 1.22909132995098, 0.117517063209486, -0.0324171819332795, 0, 0, -0.140677332917761, 0.431519157390725, -0.572196490308486, 151.371818181817, 154.677870967743, 153.54852991453, 153.509217105263
5/19/2017, 150.72, 151.75, 150.6, 150.92, 63367, 1.21037078109143, 0.485156949096924, 0.103337348154999, 0, 0, -0.292724801280542, 0.286670365656472, -0.579395166937014, 150.808909090908, 154.231247311829, 153.462275946276, 153.434759450172
5/22/2017, 150.94, 152.2, 150.94, 151.99, 77862, 1.1838653883032, 0.374823551553993, 0.147631744500715, 0, 0, -0.323158290154169, 0.164704634494344, -0.487862924648512, 150.724363636363, 153.917225806453, 153.433228327228, 153.406244477172
5/23/2017, 152.44, 152.75, 151.24, 152.43, 79778, 1.17095660532568, 0.4224894333616, 0.132740441474538, 0, 0, -0.308219761036298, 0.0701197553882152, -0.378339516424513, 150.910727272726, 153.663161290324, 153.390534798535, 153.396270871985
5/24/2017, 152.56, 153.27, 152, 152.65, 60046, 1.15240399333314, 0.320985600843728, 0.237771912835914, 0, 0, -0.275453451772592, 0.00100511395605383, -0.276458565728645, 151.395636363635, 153.513849462367, 153.38209035409, 153.395254545455
5/25/2017, 153.27, 153.51, 152.38, 152.76, 55814, 1.13098157962286, -0.00498096507683726, 0.00947598422994803, 0, 0, -0.237867842500179, -0.0467694773351928, -0.191098365164987, 151.85109090909, 153.236623655915, 153.327811965812, 153.398465346535
5/26/2017, 152.57, 152.9, 151.88, 152.77, 86766, 1.10774568827668, 0.0294767072398965, -0.0257648718372039, 0.212131594477454, 0, -0.204911962386461, -0.0783979743454465, -0.126513988041015, 152.194909090908, 152.829591397851, 153.288073260073, 153.401817122889
5/30/2017, 152.34, 152.56, 151.45, 151.84, 96195, 1.10227076763783, -0.500138172579337, -0.239771823810525, -0.0437717565992793, 0, -0.250944683523727, -0.112907316181103, -0.138037367342624, 152.450363636363, 152.393311827958, 153.176349206349, 153.368979630687
5/31/2017, 152.34, 152.34, 150.21, 151.88, 75278, 1.11700259211365, -0.758093308540148, -0.164760767492402, 0.10574174007883, 0, -0.280959554118198, -0.146517763768522, -0.134441790349676, 152.831818181817, 151.958408602152, 153.077443223443, 153.338644510829
6/1/2017, 152.4, 154.42, 151.79, 154.42, 215477, 1.12885530375411, -0.390255442509758, 0.594365180111333, 0.368436178664402, 0, -0.0986525774715119, -0.13694472650912, 0.0382921490376078, 153.397999999999, 151.89006451613, 153.081289377289, 153.405489010989
6/2/2017, 154.66, 157.03, 154.66, 155.78, 119377, 1.14682208374262, -0.161422281983223, 0.770426428250084, 0.562355598176649, 0, 0.153794798277005, -0.0787968215518948, 0.2325916198289, 154.259818181817, 152.110322580647, 153.188700854701, 153.521081761006
6/5/2017, 155.8, 156.29, 154.7, 154.7, 81513, 1.1484767097295, -0.0313866850543929, 0.54427457651859, 0.380496605002417, 0, 0.26367471035033, -0.0103025151714499, 0.27397722552178, 154.570727272726, 152.16230107527, 153.280295482295, 153.592588608711
