Date,IJT_Open,IJT_High,IJT_Low,IJT_Close,IJT_Volume,IJT_ATRPercentOfClose20,IJT_SQN25,IJT_SQN50,IJT_SQN100,IJT_SQN200,IJT_MACD,IJT_MACD_Avg,IJT_MACD_Diff,IJT_LinReg10,IJT_LinReg30,IJT_LinReg90,IJT_LinReg270
10/19/2017, 164.89, 165.54, 164.17, 165.54, 87350, 0.804150117701185, 1.95392825663002, 1.40466284010803, 1.25331846243597, 0.543068308637735, 2.02067834459254, 2.40471743311628, -0.384039088523743, 165.16727272727, 168.445053763445, 161.686351648351, 159.943544359362
10/20/2017, 166.5, 166.79, 166.15, 166.36, 76562, 0.797746212791786, 1.98940174384374, 2.00413773846143, 1.31733172553281, 0.657245575728067, 1.96893141004855, 2.31756022850274, -0.348628818454182, 165.582363636361, 168.416064516133, 162.066979242978, 160.120935960591
10/23/2017, 166.86, 166.86, 165.34, 165.51, 112670, 0.807669669277019, 1.48797592042975, 1.86610423209916, 1.03261527930715, 0.66251417728983, 1.83814470737113, 2.22167712427642, -0.383532416905287, 165.571636363634, 168.305569892477, 162.384652014651, 160.278628407461
10/24/2017, 165.89, 166.67, 165.87, 166.01, 94675, 0.799912876416707, 1.71716562558595, 1.66123413988284, 0.95538799271989, 0.733762775177143, 1.75461501487601, 2.12826470239633, -0.373649687520325, 165.801090909088, 168.262860215058, 162.706818070817, 160.443199147525
10/25/2017, 166.18, 166.18, 163.76, 164.95, 80459, 0.838156167221829, 1.35079988288139, 1.76909542758744, 0.964125364706572, 0.637522202747285, 1.58461750634137, 2.01953526318534, -0.434917756843968, 165.618181818179, 168.052946236563, 162.993680097679, 160.584425214577
10/26/2017, 165.5, 166, 165.22, 165.52, 138972, 0.825224545638465, 1.46809173199137, 1.79720680769326, 1.00588136041337, 0.638750239202598, 1.47884034146279, 1.91139627884083, -0.432555937378046, 165.664181818179, 167.855053763445, 163.262095238094, 160.734079803047
10/27/2017, 165.74, 166.84, 164.89, 166.84, 67680, 0.836200002723417, 1.52940966457724, 2.76095148753736, 1.07746498970275, 0.752960953684523, 1.48441275825064, 1.82599957472279, -0.341586816472152, 166.092727272725, 167.806623655918, 163.57342124542, 160.906299687155
10/30/2017, 166.63, 166.63, 163.63, 164.6, 95233, 0.902709769329624, 0.954725871971006, 2.25530987141059, 0.686303167414708, 0.610697770325469, 1.29317276846047, 1.71943421347033, -0.426261445009863, 165.642545454543, 167.509913978499, 163.788842490842, 161.032952836637
10/31/2017, 164.92, 167, 164.92, 166.43, 64528, 0.920247110677602, 1.20521210401753, 2.47594248085241, 0.783014202631433, 0.779906274224759, 1.27458676200422, 1.63046472317711, -0.355877961172887, 165.775818181816, 167.376602150542, 164.104488400488, 161.191981042654
11/1/2017, 167.69, 167.8, 164.12, 165.43, 77586, 0.990744667222207, 0.491060538041635, 2.10213423517618, 0.748871819614357, 0.706698908216289, 1.16572779099712, 1.53751733674111, -0.371789545743986, 165.664727272725, 167.088838709681, 164.371096459096, 161.329426808549
11/2/2017, 164.98, 165.45, 163.8, 164.97, 76552, 0.993840975835856, 0.279723800107958, 2.11346668760066, 0.633723499810647, 0.746760714434388, 1.03045961951298, 1.43610579329548, -0.405646173782503, 165.370181818179, 166.698709677423, 164.569736263735, 161.455861015147
11/3/2017, 164.65, 164.65, 163.61, 164.01, 70181, 0.991136202027065, -0.085735932844883, 1.9148090703136, 0.634636681888014, 0.680918195024072, 0.83615595673183, 1.31611582598275, -0.479959869250924, 164.939090909089, 166.204408602155, 164.772192918192, 161.562189899522
11/6/2017, 163.72, 164.76, 163.72, 164.29, 91327, 0.971626003224396, -0.580374192306417, 1.91298974357396, 0.739046268568413, 0.703333870777131, 0.696731081826528, 1.19223887715151, -0.495507795324981, 164.562909090907, 165.719806451617, 164.954463980463, 161.671848728537
11/7/2017, 164.17, 164.7, 162.14, 162.58, 104238, 1.01148366506489, -1.00909703158843, 1.55594326768093, 0.627797631337937, 0.542834845207838, 0.443144856965404, 1.04242007311429, -0.599275216148884, 163.762545454543, 164.999591397853, 165.058456654456, 161.74800129199
11/8/2017, 162.57, 163.63, 161.78, 163.48, 102887, 1.01220126959222, -0.626311648875803, 1.69113659619976, 0.630645949476881, 0.511891096085744, 0.311210978718492, 0.896178254235128, -0.584967275516636, 163.248181818179, 164.605118279574, 165.221821733821, 161.839340331114
11/9/2017, 162.12, 163.21, 160.95, 162.37, 95491, 1.04607335329981, -0.8777595262535, 1.38482257345114, 0.691010480104915, 0.492754557354528, 0.115750407684942, 0.740092684925091, -0.624342277240149, 162.544545454543, 164.103806451617, 165.314415140414, 161.908756605927
11/10/2017, 162.04, 163.09, 162.04, 162.61, 299684, 1.02458879439472, -0.831420607978969, 1.22177808625628, 0.741705196081608, 0.525792572884848, -0.019562010163952, 0.588161745907282, -0.607723756071234, 162.359636363634, 163.693591397854, 165.366593406592, 161.981300741485
11/13/2017, 161.75, 163.44, 161.75, 163.27, 120398, 1.0211794246567, -0.53290451002376, 1.17698838442983, 0.753951003157487, 0.634740197042761, -0.0727035112118131, 0.455988694483463, -0.528692205695276, 162.185454545452, 163.532580645165, 165.481008547007, 162.064527604815
11/14/2017, 162.8, 163.27, 162.45, 163.17, 200374, 0.995842167252034, -0.609239240482706, 1.4467543629884, 0.637113910075769, 0.578734045692438, -0.121487268315292, 0.340493501923712, -0.461980770239004, 162.41527272727, 163.404924731187, 165.56637118437, 162.144495269436
11/15/2017, 161.98, 163.03, 161.3, 162.52, 142001, 1.00736517418772, -0.692406034239119, 1.30888000476631, 0.570933086586055, 0.564071506564552, -0.210175542190456, 0.230359693100879, -0.440535235291334, 162.398363636361, 163.170408602155, 165.626075702075, 162.211381924911
11/16/2017, 163.03, 165.84, 162.9, 165.34, 88027, 1.0410737795061, -0.0569088077476985, 1.7042846829057, 0.974728351064312, 0.71410596571349, -0.0523082292186814, 0.173826108636967, -0.226134337855648, 163.422363636361, 163.326000000004, 165.827897435896, 162.327553023876
11/17/2017, 165.01, 166.62, 164.72, 165.94, 46026, 1.04269363485815, 0.12791775639175, 1.71845220714649, 0.825086377010889, 0.637267877817873, 0.119836340536637, 0.163028155016901, -0.0431918144802642, 164.441454545452, 163.567870967746, 166.053076923076, 162.45246516656
11/20/2017, 166.02, 167.28, 165.92, 167.21, 71161, 1.0237028448056, 0.366412910890486, 1.67173744067868, 1.05002117828998, 0.745047058772585, 0.354652327204889, 0.201352989454498, 0.15329933775039, 165.849999999997, 163.927419354843, 166.3388009768, 162.597827380952
11/21/2017, 167.8, 169.78, 167.63, 169.78, 57266, 1.03348265429348, 0.818361484732772, 1.79099526283987, 1.23340833339517, 0.859727755075645, 0.739597589384232, 0.309001909440445, 0.430595679943787, 167.645090909088, 164.620817204305, 166.736463980463, 162.786189577188
11/22/2017, 170.04, 170.29, 169.24, 169.32, 57105, 1.01548222769696, 0.592581142838536, 1.66526750363944, 1.09705707680074, 0.851875795134199, 0.996069261013247, 0.446415379755005, 0.549653881258241, 169.068545454543, 165.215311827961, 167.092630036629, 162.963424817746
11/24/2017, 169.82, 169.85, 168.9, 169.43, 20568, 0.992116970158572, 0.645291931608105, 1.69565025109736, 1.1813363917663, 0.757570681065186, 1.19443231700734, 0.596018767205472, 0.598413549801868, 169.989454545452, 165.795913978499, 167.485474969474, 163.139728727104
11/27/2017, 169.74, 170.08, 168.45, 168.45, 59890, 0.996376725089158, 0.352491707544444, 1.47657484262142, 1.31001613449705, 0.670548134162158, 1.25805656524196, 0.72842632681277, 0.529630238429188, 170.234727272725, 166.199763440864, 167.826175824175, 163.296120432085
11/28/2017, 169.32, 171.36, 168.61, 171.29, 67174, 1.01580755662447, 0.874784223885659, 1.57485058582248, 1.36674813472647, 0.74776385208976, 1.520120502574, 0.886765161965016, 0.633355340608986, 171.274545454543, 166.936430107531, 168.273267399266, 163.499277387507
11/29/2017, 171.81, 172.61, 171.6, 172.17, 74627, 0.998418961233056, 0.924270061338642, 1.74074703995814, 1.52304254827755, 0.777078412788342, 1.77831737082474, 1.06507560373696, 0.713241767087777, 172.160909090906, 167.718193548391, 168.752642246641, 163.714422360248
11/30/2017, 173.42, 173.42, 171.5, 171.9, 85266, 1.00583422296521, 1.06136177361344, 1.65671321281681, 1.46419180842675, 0.726388586930093, 1.93880417790641, 1.23982131857085, 0.698982859335556, 172.333090909088, 168.481483870972, 169.243719169718, 163.921536423347
12/1/2017, 172.23, 172.23, 166, 170.88, 113980, 1.14353790836455, 0.811444202108675, 1.51971544781567, 1.27930066814616, 0.682833707640092, 1.96107954894867, 1.38407296464641, 0.57700658430226, 172.20527272727, 169.061677419359, 169.664573870573, 164.107924744709
12/4/2017, 173.3, 173.48, 170.38, 170.43, 77907, 1.18017584869018, 0.553922412223903, 1.3557992982561, 1.22579487234931, 0.673945638479114, 1.92028584194247, 1.49131554010563, 0.428970301836847, 171.739818181815, 169.604989247316, 170.035868131867, 164.283706393749
12/5/2017, 170.8, 170.84, 168.63, 168.65, 79270, 1.19852061309015, 0.644444877556429, 1.11023003117371, 1.01724294771868, 0.556287726701959, 1.72444705905224, 1.53794184389495, 0.186505215157289, 170.668545454542, 169.839526881725, 170.314202686201, 164.426492816876
12/6/2017, 168.45, 169.25, 167.95, 168.07, 126403, 1.18119816938045, 0.278802021425254, 1.01709076890886, 0.939882363921592, 0.550950491506735, 1.50509249058774, 1.53137197323351, -0.0262794826457653, 169.832363636361, 170.013548387101, 170.559130647129, 164.557206996033
12/7/2017, 168.09, 169.8, 167.59, 169.06, 67267, 1.180928531358, 0.597877922027687, 0.773074679945742, 1.071327540771, 0.63733598977642, 1.39505580600064, 1.50410873978693, -0.109052933786293, 169.339454545451, 170.229225806456, 170.847697191696, 164.702518772796
12/8/2017, 169.91, 169.93, 168.79, 168.87, 63248, 1.15689813842491, 0.644262302883234, 0.679954110122401, 0.902016247084274, 0.635074148340575, 1.27778996131269, 1.45884498409209, -0.181055022779394, 168.817090909088, 170.432279569897, 171.070297924297, 164.84236145091
12/11/2017, 169.36, 169.36, 167.94, 168.21, 61923, 1.14557469356176, 0.701058129388392, 0.496320851959774, 0.851241056022903, 0.562143724123122, 1.11870373016049, 1.39081673330577, -0.272113003145277, 167.90127272727, 170.617978494628, 171.249997557996, 164.968987377378
12/12/2017, 168.76, 169.03, 167.92, 168.04, 49020, 1.1224247991182, 0.62693530745153, 0.187351398039609, 0.880624751836377, 0.659062628166718, 0.967753506549371, 1.30620408795449, -0.338450581405117, 167.507818181815, 170.623935483875, 171.417655677654, 165.090792887029
12/13/2017, 167.98, 170.1, 167.98, 169.17, 281077, 1.12183986570687, 1.13345737817037, 0.286731180219916, 0.958860541057427, 0.594000999002422, 0.928601581993092, 1.23068358676221, -0.302082004769117, 167.857999999997, 170.873075268822, 171.631924297923, 165.229399031812
12/14/2017, 169.53, 169.71, 167.05, 167.42, 76067, 1.1563287992925, 0.658102678016233, 0.155411852899534, 0.675970210265857, 0.601937025228933, 0.747743503414881, 1.13409557009274, -0.386352066677862, 167.713272727269, 170.815827956994, 171.747394383393, 165.336988443469
12/15/2017, 168.05, 171.35, 168.01, 170.29, 85125, 1.19538985964339, 1.22439611323217, 0.478157961457131, 0.960520719466505, 0.714310882057517, 0.826470154062548, 1.0725704868867, -0.246100332824156, 168.60036363636, 171.079225806456, 171.951316239315, 165.490026527905
12/18/2017, 172.45, 173.3, 171.88, 172.36, 80003, 1.20929909630273, 1.44885302571004, 0.699447166839812, 1.20070213550136, 0.82720161255245, 1.0438603201932, 1.066828453548, -0.0229681333548006, 170.144727272724, 171.506946236564, 172.173457875456, 165.674587465425
12/19/2017, 172.31, 172.38, 170.37, 170.49, 91106, 1.22038273580152, 1.03415579785288, 0.558753177365049, 1.06437564735915, 0.790970568410484, 1.0531106176438, 1.06408488636716, -0.0109742687233672, 170.581818181815, 171.662193548392, 172.300078144077, 165.825896955504
12/20/2017, 171.56, 171.72, 170.39, 170.81, 94271, 1.19612376321914, 1.09414528867365, 0.565767356109285, 1.09043563750734, 0.844065970421022, 1.07388380661342, 1.06604467041642, 0.00783913619700827, 170.913090909087, 171.704043010757, 172.483653235652, 165.980098556496
12/21/2017, 171.53, 171.72, 171, 171.18, 101215, 1.16044166956238, 1.25050133963407, 0.636579310477272, 1.08978007358532, 0.888869028289216, 1.10743677453419, 1.07432309123997, 0.0331136832942223, 171.420727272724, 171.799741935488, 172.637557997557, 166.13794674303
12/22/2017, 171.4, 171.4, 170.42, 170.63, 87572, 1.13469017608805, 0.81605184742086, 0.582624688883101, 1.26096102490606, 0.840103626400093, 1.07722970638628, 1.07490441426923, 0.00232529211704446, 171.584727272724, 171.701978494628, 172.761304029303, 166.284565756824
12/26/2017, 170.59, 171.06, 170.45, 170.64, 55092, 1.09576638249302, 0.726864799533849, 0.634679091304203, 1.28074910275091, 0.815785696755573, 1.0420847987902, 1.06834049117343, -0.0262556923832262, 171.524181818178, 171.568193548392, 172.805347985346, 166.42913525068
12/27/2017, 170.9, 171.61, 170.6, 170.73, 50990, 1.07000818094757, 0.554393842008197, 0.657811471194117, 1.270374987376, 0.85400626454483, 1.00985349171305, 1.05664309128135, -0.0467895995683045, 171.328181818178, 171.438021505381, 172.836737484736, 166.572968674699
12/28/2017, 170.89, 171.61, 170.79, 171.5, 96100, 1.03759983613131, 0.296011116933178, 0.79165808464806, 1.30702154902586, 0.7912899241349, 1.03451724267296, 1.05221792155967, -0.0177006788867102, 171.477454545451, 171.350752688177, 172.885523809522, 166.726893386454
12/29/2017, 172.2, 172.2, 170.15, 170.15, 86556, 1.05378168264293, 0.150413927600128, 0.525170606203623, 1.24347967235664, 0.72269979924643, 0.934359016300562, 1.02864614050785, -0.0942871242072885, 170.683272727269, 170.995118279575, 172.892214896213, 166.857144754316
1/2/2018, 170.61, 171.71, 170.18, 170.88, 685679, 1.04246199459626, 0.247220422133608, 0.629837750838103, 1.42376479940432, 0.705882860973803, 0.90347312365779, 1.00361153713784, -0.100138413480048, 170.56636363636, 170.870881720435, 172.906463980462, 166.996962795659
1/3/2018, 170.89, 171.7, 170.42, 171.14, 209093, 1.02623063196669, 0.449500765073531, 0.566445532234987, 1.74642348655279, 0.745137103217301, 0.889719525448697, 0.98083313480001, -0.0911136093513125, 170.921090909087, 170.783892473123, 172.921951159949, 167.138790576079
1/4/2018, 171.79, 172.54, 171.07, 171.38, 268516, 1.01644097815988, 0.0323839908547048, 0.694755259059674, 1.76084931151586, 0.965534206428463, 0.887949959610239, 0.962256499762056, -0.0743065401518166, 171.051272727269, 170.778473118284, 172.939313797312, 167.282278832793
1/5/2018, 171.96, 172.63, 171.41, 172.63, 109404, 0.994831559376631, 0.0968333046016691, 0.771409858299239, 1.66074959078738, 1.024331274389, 0.976159559484813, 0.965037111706607, 0.0111224477782058, 171.628727272723, 171.07608602151, 173.004945054943, 167.443147977941
1/8/2018, 172.2, 172.7, 170.97, 172.28, 475455, 0.997218966162226, 0.0829578539850873, 0.86134953304812, 1.79545254006102, 0.971346776253287, 1.00622509147223, 0.973274707659732, 0.032950383812499, 172.059999999996, 171.280236559144, 173.037594627593, 167.59623905642
1/9/2018, 172.88, 173.56, 172.45, 173.1, 144571, 0.979843092524014, 0.407857689929894, 0.885035093614677, 1.83136054294143, 1.0002559299133, 1.08372686050541, 0.995365138228867, 0.0883617222765404, 172.604545454541, 171.576666666671, 173.112136752135, 167.759790969143
1/10/2018, 172.77, 172.77, 171.73, 172.45, 85888, 0.974081167585454, 0.372435075285463, 0.663847666089471, 2.16670504477327, 0.984923101635989, 1.08024560421512, 1.01234123142612, 0.0679043727890036, 172.791818181814, 171.70161290323, 173.176854700853, 167.910962557242
1/11/2018, 172.92, 175.46, 172.92, 175.31, 144470, 0.996128472321066, 1.13315385061724, 1.23448127749608, 2.36708068198893, 1.03019944347039, 1.2933557811476, 1.06854414137041, 0.224811639777182, 173.886363636359, 172.35296774194, 173.374759462758, 168.103862785863
1/12/2018, 175.77, 176.94, 175.37, 176.11, 154167, 0.988301166080721, 1.37425816698426, 1.12699240869465, 2.439101712707, 1.0491531230806, 1.50940101058305, 1.15671551521294, 0.352685495370107, 175.16145454545, 173.13855913979, 173.557086691085, 168.306261715296
1/16/2018, 177.28, 177.91, 174.2, 174.68, 154041, 1.05276638676753, 0.938026280070779, 1.07882175376542, 2.16458610921626, 0.927735540749871, 1.54739199078938, 1.23485081032823, 0.31254118046115, 175.421090909087, 173.699290322585, 173.665482295481, 168.484014506742
1/17/2018, 175.59, 177.01, 174.84, 176.63, 94442, 1.05504371181863, 1.24271494277862, 1.32836236862795, 2.3600650919173, 0.996217677009177, 1.71507846256597, 1.33089634077578, 0.384182121790193, 176.253272727269, 174.421505376349, 173.830019536018, 168.688850027574
1/18/2018, 176.25, 176.67, 175.36, 175.55, 83413, 1.04576902465165, 1.16972086917338, 1.32169452006737, 2.2354247789595, 1.08379565252445, 1.74075785256113, 1.41286864313285, 0.327889209428284, 176.450727272723, 174.939591397854, 173.940146520145, 168.874484099551
1/19/2018, 175.66, 178.24, 175.66, 178.09, 82054, 1.05483471651254, 1.50924260902367, 1.51916700229209, 2.37973296626821, 1.17289971571799, 1.94366041905232, 1.51902699831674, 0.424633420735579, 177.333090909087, 175.628258064521, 174.181443223441, 169.095779302459
1/22/2018, 178.33, 178.63, 177.46, 178.47, 74368, 1.03273793315701, 1.4008004161516, 1.79710982324885, 2.37535942675639, 1.27450569073535, 2.11079308033118, 1.63738021471963, 0.473412865611548, 178.230727272723, 176.265569892478, 174.446158730157, 169.319711732161
1/23/2018, 177.81, 179.44, 177.81, 179.22, 146376, 1.02247015949116, 1.87938534679834, 1.77435897815682, 2.44646307551012, 1.24112933267692, 2.27751191090204, 1.76540655395611, 0.512105356945924, 178.998909090905, 176.996946236564, 174.737409035407, 169.551768184506
1/24/2018, 179.44, 179.73, 177.29, 177.91, 116240, 1.04707294072736, 1.27523408001995, 1.76154347961331, 2.23652017111287, 1.18645438698536, 2.27767610111107, 1.8678604633871, 0.409815637723967, 179.099999999996, 177.483892473123, 174.952483516482, 169.761122197999
1/25/2018, 178.77, 178.95, 177.25, 178.88, 80441, 1.03684318839761, 1.12834481600695, 1.83282052041479, 2.18503933894929, 1.21142758556664, 2.32922723473794, 1.96013381765727, 0.369093417080672, 179.143818181814, 177.991591397854, 175.207479853478, 169.98199189924
1/26/2018, 179.45, 179.63, 178.44, 179.56, 57069, 1.01440735165703, 1.68906276440084, 1.82828615199203, 2.1530115774137, 1.17948876993152, 2.39731741367939, 2.04757053686169, 0.349746876817694, 179.643818181814, 178.505397849467, 175.508998778997, 170.209895910781
1/29/2018, 179.04, 179.72, 178.65, 178.73, 75800, 0.998095646284114, 1.44712721702339, 1.74113634112497, 2.26115008617281, 1.24945502190799, 2.35713373719557, 2.10948317692847, 0.247650560267099, 179.785272727269, 178.914903225811, 175.748725274724, 170.422469591363
1/30/2018, 177.34, 178.39, 176.64, 177.01, 108778, 1.01644061418757, 1.01364056299583, 1.60771453378082, 2.07097183414064, 1.26198310816842, 2.16158089964051, 2.11990272147088, 0.0416781781696343, 178.903636363632, 178.927827956994, 175.906693528692, 170.637546535465
1/31/2018, 177.97, 178.67, 175.98, 176.22, 94842, 1.0462725312761, 0.970914346770834, 1.25112313272128, 2.06368398837172, 1.15383302503886, 1.92071664344047, 2.0800655058648, -0.159348862424325, 178.011999999996, 178.969978494629, 176.016649572648, 170.856593412601
2/1/2018, 175.73, 177.58, 175.24, 177.22, 94744, 1.05436992545086, 1.12905646458199, 1.28719722966369, 2.09979483996067, 1.18515373464489, 1.78988890261775, 2.02203018521539, -0.232141282597639, 177.272181818178, 179.238752688177, 176.17697191697, 171.074465764658
2/2/2018, 176.22, 176.22, 173.56, 173.83, 113201, 1.12646071609608, 0.474137501550486, 0.726755811382012, 1.61594532089364, 0.997217308851845, 1.39656359111714, 1.89693686639574, -0.500373275278595, 175.778181818178, 178.921376344091, 176.177233211232, 171.233656963236
2/5/2018, 172.13, 173.73, 166.92, 166.92, 196945, 1.32142363386671, -0.456230154935981, -0.22068494680888, 0.842170713092095, 0.596629169890083, 0.521262408703649, 1.62180197485732, -1.10053956615367, 172.20545454545, 177.727032258069, 175.868976800975, 171.280438431051
2/6/2018, 163.39, 169.72, 162.59, 168.83, 226416, 1.45230960917361, -0.108716399344665, -0.00864972693158783, 0.938748562477991, 0.674005291330366, -0.0180905109502874, 1.2938234776958, -1.31191398864609, 170.072545454541, 176.82479569893, 175.7156019536, 171.363446494465
2/7/2018, 168.51, 170.04, 168.19, 168.83, 143304, 1.43448296956075, -0.185039017710369, -0.0182419968436197, 0.947328655009064, 0.595395682292024, -0.440454302577166, 0.946967921641206, -1.38742222421837, 168.244363636359, 175.901053763446, 175.570080586079, 171.448564712314
2/8/2018, 169.35, 169.35, 163.5, 163.5, 135955, 1.58608300772718, -0.678953012543511, -0.363172477028136, 0.485747927162951, 0.32757849781855, -1.19153186806741, 0.519267963699482, -1.7107998317669, 165.264181818178, 174.313311827962, 175.205157509156, 171.443011070111
2/9/2018, 165.59, 166.82, 160.85, 165.41, 187483, 1.66984065760972, -0.508500817173484, -0.438904446834922, 0.510486323790532, 0.364752276467334, -1.61403956902907, 0.0926064571537705, -1.70664602618285, 163.918727272723, 173.019978494629, 174.975560439559, 171.473399753997
2/12/2018, 166.06, 168.14, 164.16, 167.18, 106150, 1.68858670903495, -0.452735040417355, -0.35992198737672, 0.659343365828123, 0.427190968575994, -1.78547392654573, -0.28300961958613, -1.5024643069596, 163.790545454541, 172.036881720435, 174.83212210012, 171.512277436108
2/13/2018, 166.55, 168, 166.2, 167.55, 78527, 1.65433022808499, -0.387976315637534, -0.308651427291406, 0.657267251077308, 0.517197108678757, -1.8699256433859, -0.600392824346084, -1.26953281903981, 164.076181818178, 171.038602150542, 174.688161172159, 171.560839961733
2/14/2018, 166, 171, 166, 170.77, 102983, 1.6883754654205, -0.162278055695424, 0.0300917018720814, 0.853724617139914, 0.586850209094957, -1.65791572759531, -0.811897404995929, -0.84601832259938, 165.832181818178, 170.51432258065, 174.686547008545, 171.645776137761
2/15/2018, 171.9, 172.6, 170.2, 172.41, 60912, 1.65830105166965, 0.0317407999789285, 0.189080361095144, 0.895118870400902, 0.66899337848533, -1.34209125536512, -0.917936175069767, -0.424155080295352, 168.651999999996, 170.216172043016, 174.754380952379, 171.757660516605
2/16/2018, 172.83, 173.76, 172.3, 172.7, 98678, 1.61501042329153, -0.188677038865806, 0.350298152722299, 0.910003959292284, 0.715501372686498, -1.05622203916926, -0.945593347889665, -0.110628691279591, 171.15636363636, 169.962623655919, 174.814813186811, 171.86992838595
2/20/2018, 171.9, 173.1, 171.08, 171.46, 62052, 1.60426154845051, -0.362596444887454, 0.300021122764354, 0.816418404180463, 0.680141638098524, -0.919131091560843, -0.9403008966239, 0.0211698050630579, 171.911999999996, 169.62655913979, 174.821565323564, 171.978141588083
2/21/2018, 171.45, 174.86, 171.4, 172.26, 80175, 1.61740015582525, -0.173431162732399, 0.284279221064742, 0.648958882549155, 0.697709787162965, -0.737431561764367, -0.899727029651994, 0.162295467887627, 173.078363636359, 169.376215053768, 174.853789987788, 172.108191881919
2/22/2018, 173.02, 174.01, 171.94, 172.01, 77979, 1.59893426719572, -0.366833069661416, 0.279961620778175, 0.596081980063437, 0.70591822809647, -0.606613621761312, -0.841104348073858, 0.234490726312546, 173.971272727268, 169.148946236564, 174.868598290596, 172.22845237119
2/23/2018, 173.31, 174.43, 172.4, 174.43, 55020, 1.56728228593315, -0.0605541083821393, 0.508533610392883, 0.692675877444244, 0.784388227479055, -0.304159524929702, -0.733715383445027, 0.429555858515325, 174.460727272723, 169.192430107532, 174.975047619046, 172.378675413421
2/26/2018, 175.07, 175.64, 173.74, 175.52, 79175, 1.53379669939923, -0.185868663443302, 0.601083047866599, 0.612926539767616, 0.795639492124063, 0.0232237079147524, -0.582327565173071, 0.605551273087823, 175.112545454541, 169.552107526887, 175.120024420023, 172.529468088014
2/27/2018, 175.6, 176.1, 173, 173.02, 87541, 1.5677459070895, -0.424924569713307, 0.32559504292827, 0.425531692648335, 0.740875679450414, 0.080025685694153, -0.449856914999626, 0.529882600693779, 174.703272727268, 169.64655913979, 175.139057387055, 172.650292742927
2/28/2018, 173.33, 173.47, 169.9, 169.9, 59273, 1.62177061213887, -0.735423392402186, 0.223928047108447, 0.271705207716518, 0.660155859642477, -0.125272202777182, -0.384939972555137, 0.259667769777955, 172.971636363632, 169.269741935489, 175.036798534797, 172.721283039497
