Date,IJT_Open,IJT_High,IJT_Low,IJT_Close,IJT_Volume,IJT_ATRPercentOfClose20,IJT_SQN25,IJT_SQN50,IJT_SQN100,IJT_SQN200,IJT_MACD,IJT_MACD_Avg,IJT_MACD_Diff,IJT_LinReg10,IJT_LinReg30,IJT_LinReg90,IJT_LinReg270
3/1/2018, 170.03, 170.98, 166.99, 168.92, 72690, 1.66772368962985, -0.714204429974245, -0.0631778499703824, 0.201989316079199, 0.583674562695823, -0.362867161519404, -0.380525410347991, 0.0176582488285869, 171.417272727268, 168.929419354844, 174.883995115993, 172.768793494602
3/2/2018, 167.91, 172.9, 167.02, 172.61, 145385, 1.72079422611471, -0.453902254812709, 0.0586290133482203, 0.42315600185083, 0.703146909128817, -0.250522845302982, -0.354524897338989, 0.104002052036007, 171.566545454541, 169.03503225807, 174.908234432233, 172.88725433921
3/5/2018, 171.78, 174.32, 171.26, 173.51, 54554, 1.71445436459672, -0.433792755861458, 0.259866578226038, 0.522451428717446, 0.907434187146164, -0.0878539611413487, -0.301190710099461, 0.213336748958112, 172.073818181814, 169.443139784951, 174.948346764345, 173.007534235342
3/6/2018, 174.45, 175.53, 172.69, 175.53, 70207, 1.6908860477475, -0.207533905747273, 0.378337542413108, 0.624469978993024, 0.95917252453448, 0.201733956206283, -0.200605776838312, 0.402339733044595, 172.986727272723, 170.162430107532, 175.082007326006, 173.152026786934
3/7/2018, 173.98, 177.29, 173.88, 177.2, 61747, 1.68742193320013, 0.0518326066890496, 0.466618223680042, 0.736229490360099, 0.989552948529451, 0.55953948739085, -0.0485767239924796, 0.60811621138333, 174.414545454541, 171.162580645166, 175.258136752135, 173.317295612956
3/8/2018, 177.62, 178.17, 176.23, 177.37, 46698, 1.65620233542825, 0.12553675204539, 0.518615906662239, 0.751232816543814, 0.954705174868312, 0.847056191454044, 0.130549859096825, 0.716506332357219, 175.581636363632, 172.110000000005, 175.445389499388, 173.500937542709
3/9/2018, 178.21, 180.38, 177.75, 180.19, 121249, 1.63229134704015, 0.259371529284294, 0.70216715399602, 0.932221067065291, 1.02358331233735, 1.28762276937874, 0.361964441153209, 0.925658328225534, 177.914545454541, 173.483376344091, 175.77656166056, 173.732477791445
3/12/2018, 180.67, 181.51, 180.07, 180.74, 94285, 1.58579422890343, 0.576209221162698, 0.732614223174092, 0.970226731796075, 1.03285562137921, 1.66199689431258, 0.621970931785083, 1.0400259625275, 180.341272727268, 174.963419354844, 176.072217338216, 173.974261035944
3/13/2018, 181.29, 181.67, 179.68, 180.05, 70342, 1.56754027484257, 1.31357310284866, 0.63107085970658, 0.955986310711025, 1.00550903187375, 1.88132708456769, 0.873842162341604, 1.00748492222608, 181.744909090904, 176.292967741941, 176.366554334553, 174.204244089108
3/14/2018, 180.41, 181, 179.16, 179.38, 119506, 1.54601318519977, 1.06175344277153, 0.684203813991157, 0.858940024887903, 0.982657437066773, 1.97828005887507, 1.0947297416483, 0.883550317226774, 181.909636363632, 177.41432258065, 176.599404151403, 174.429451414514
3/15/2018, 180.16, 180.16, 178, 178.5, 64634, 1.53645743923293, 0.971644838513172, 0.571331229606366, 0.820439550019696, 0.990079368359128, 1.96149643408597, 1.26808308013583, 0.69341335395014, 181.057272727268, 178.356064516134, 176.773345543344, 174.640331829985
3/16/2018, 178.8, 179.99, 178.5, 179.63, 64269, 1.49192657272128, 1.9828215493714, 0.628399566361234, 0.833944980776345, 1.02455561568345, 2.01613608493116, 1.4176936810949, 0.598442403836263, 180.810727272722, 179.493139784952, 176.965435897434, 174.864429684297
3/19/2018, 178.7, 178.92, 175.99, 178.05, 166057, 1.53212598565026, 1.53092736173323, 0.501400354701564, 0.79389554097771, 0.880183942776553, 1.90992913234624, 1.51614077134517, 0.393788361001069, 179.81545454545, 180.188193548392, 177.083240537239, 175.071709990433
3/20/2018, 178.11, 179, 177.93, 178.6, 48264, 1.48099261006594, 1.393474607154, 0.452028191885158, 0.794576344458714, 0.848312259541534, 1.84882762667607, 1.58267814241135, 0.266149484264723, 179.166545454541, 180.465139784951, 177.177006105004, 175.282221948886
3/21/2018, 178.4, 180.31, 178.4, 179.07, 74394, 1.45658131540676, 1.40220400357568, 0.508398914817657, 0.888721409533185, 0.906410939798472, 1.81737969343959, 1.629618452617, 0.187761240822595, 178.846545454541, 180.853698924736, 177.299579975578, 175.489300806341
3/22/2018, 177.34, 178.47, 175.06, 175.16, 58194, 1.52910776057544, 0.523842054455128, 0.181201607118844, 0.61441123675473, 0.761089803721715, 1.46012128770229, 1.59571901963406, -0.135597731931762, 177.107818181813, 180.680086021511, 177.215152625151, 175.635840371737
3/23/2018, 175.69, 176.02, 171.19, 171.19, 129555, 1.62741158698098, -0.100995973418903, -0.0380456929822359, 0.302165856147317, 0.603425272854835, 0.846883262834609, 1.44595186827417, -0.599068605439557, 174.682181818177, 179.606580645166, 176.953152625151, 175.730674866749
3/26/2018, 173.33, 175.24, 171.81, 175.18, 116271, 1.62642287987504, 0.26838812302519, 0.0371713391556539, 0.649655446312613, 0.651459117540049, 0.675065627820487, 1.29177462018343, -0.616708992362943, 174.235818181813, 179.117053763446, 176.873943833942, 175.86579363127
3/27/2018, 175.99, 175.99, 171.35, 172.07, 91858, 1.70785681462012, 0.0882994029993025, -0.206782218695411, 0.369200759191041, 0.524540390225, 0.284666447933944, 1.09035298573353, -0.805686537799589, 172.880363636359, 178.287892473123, 176.647843711842, 175.973261445948
3/28/2018, 172.12, 173.01, 170.97, 171.98, 96644, 1.68262225832713, 0.00468257990809217, -0.12440695631463, 0.422013475144114, 0.542752569256444, -0.0316254046601614, 0.865957307654794, -0.897582712314956, 171.795090909086, 177.440430107532, 176.396844932843, 176.064862648626
3/29/2018, 173.16, 175.28, 172.59, 173.85, 205394, 1.67620654120072, 0.200985697111893, -0.127629203590073, 0.54940466223839, 0.571800094473056, -0.129898219032611, 0.666786202317313, -0.796684421349925, 171.58345454545, 177.016322580651, 176.283323565322, 176.181260899275
4/2/2018, 173.86, 174.39, 168.79, 170.02, 706476, 1.79295425143135, -0.361913363408057, -0.294279231848253, 0.38794270952152, 0.475065439946928, -0.510939333210132, 0.431241095211824, -0.942180428421956, 170.528363636359, 176.195720430113, 176.009484737483, 176.233200765341
4/3/2018, 171.3, 172.82, 170.35, 172.35, 304258, 1.76150958942234, -0.242445111272977, -0.302824833432499, 0.495495568372846, 0.577887456845065, -0.617784202343927, 0.221436035700674, -0.839220238044601, 170.486363636359, 175.705505376349, 175.862727716726, 176.311531775318
4/4/2018, 171.07, 174.88, 170.32, 174.42, 447006, 1.78429290706394, 0.155575679324404, -0.195629897287742, 0.701622585210894, 0.658004931826093, -0.529326088960488, 0.0712836107684415, -0.60060969972893, 171.580363636359, 175.397526881726, 175.859799755798, 176.411863878639
4/5/2018, 175.85, 176.23, 174.76, 176.11, 185790, 1.73020016130594, 0.597431861950892, -0.136880819848761, 0.738067645585323, 0.680566862976201, -0.319174278315785, -0.00680796704840376, -0.312366311267381, 173.580181818177, 175.338215053769, 175.917123321122, 176.530057127238
4/6/2018, 175.03, 176.14, 171.48, 172.91, 219795, 1.80886167883413, 0.386733311296609, -0.247774049720974, 0.625722756794834, 0.63585331038288, -0.406158765379757, -0.0866781267146745, -0.319480638665083, 173.853999999995, 174.831376344092, 175.832039072038, 176.603724750581
4/9/2018, 174.14, 174.88, 172.51, 172.64, 148506, 1.78974605678202, 0.0341670778750108, -0.321285565027724, 0.598063390688533, 0.638612437012413, -0.491218876152033, -0.167586276602146, -0.323632599549886, 173.363272727268, 174.445806451619, 175.710825396824, 176.675904332377
4/10/2018, 174.87, 176.27, 173.88, 175.64, 102677, 1.7745540382641, 0.221176830827532, -0.177041846417983, 0.71103604417652, 0.709719682134088, -0.31294723785507, -0.196658468852731, -0.116288769002339, 174.627818181813, 174.525096774199, 175.780788766787, 176.784767801011
4/11/2018, 175.42, 176.45, 174.79, 175.98, 101542, 1.72973370676594, 0.0721403100951481, -0.109910726291631, 0.733903730831365, 0.678951807782142, -0.142586868957409, -0.185844148873667, 0.0432572799162577, 175.362727272722, 174.480086021511, 175.881982905981, 176.913482574826
4/12/2018, 176.52, 177.65, 176.33, 176.86, 96576, 1.68228322306252, 0.00128124711836616, 0.0402126299706215, 0.814660870432851, 0.702318023280781, 0.0627107063208996, -0.136133177834753, 0.198843884155653, 176.170363636359, 174.319634408608, 176.012852258851, 177.055793084597
4/13/2018, 177.51, 177.51, 175.57, 176, 55569, 1.66109193346191, -0.0906285697999869, 0.0360930921112371, 0.621523284118388, 0.742697268950229, 0.154237744429878, -0.0780589933818271, 0.232296737811705, 176.788727272722, 173.939827956995, 176.079829059828, 177.19142736094
4/16/2018, 177.07, 178.53, 176.51, 178.18, 126908, 1.62972595843995, -0.147961548715416, 0.1044944825122, 0.697200071160117, 0.727592714119413, 0.398092401131464, 0.0171712855208312, 0.380921115610633, 177.276909090904, 174.036946236565, 176.228346764345, 177.352442531092
4/17/2018, 178.99, 180.53, 178.93, 180.05, 180376, 1.59741928748175, -0.0285785516393667, 0.41361961388489, 0.721424264186451, 0.825956541164051, 0.733783742978773, 0.160493777012419, 0.573289965966353, 178.431999999995, 174.395397849468, 176.413372405371, 177.508111794451
4/18/2018, 180.39, 181.33, 180, 180.65, 168216, 1.54931954373393, 0.0843026380426687, 0.950974283483724, 0.61838311787361, 0.839615761278536, 1.03629082000469, 0.335653185610874, 0.70063763439382, 179.788363636358, 174.922451612909, 176.603384615383, 177.668340303403
4/19/2018, 180.15, 180.31, 178.25, 178.83, 93615, 1.55393584296124, -0.0158435977606481, 0.70271358268815, 0.549253215279027, 0.744935777461945, 1.11630302200498, 0.491783152889697, 0.624519869115288, 180.514181818177, 175.296881720436, 176.726625152624, 177.805702063687
4/20/2018, 178.52, 179.49, 177.62, 177.93, 70111, 1.53625487246063, -0.0178231931825843, 0.643559228655549, 0.49730189905641, 0.744918287869275, 1.09447437089975, 0.612321396491706, 0.48215297440804, 180.140727272722, 175.557935483877, 176.799145299144, 177.927898592319
4/23/2018, 178.44, 179.09, 176.99, 177.78, 84313, 1.51973527946942, -0.130513088246759, 1.07299605619057, 0.542712766160234, 0.816992609421435, 1.05293369700362, 0.70044385659409, 0.352489840409534, 179.387636363631, 175.984344086027, 176.843804639803, 178.04383599836
4/24/2018, 178.27, 178.93, 174.94, 176.43, 173932, 1.56787173998113, -0.111904743134074, 0.836760703733389, 0.324532907789022, 0.714448793527415, 0.900696032874151, 0.740494291850102, 0.160201741024049, 178.487818181813, 176.291677419361, 176.818664224662, 178.147160858275
4/25/2018, 176.33, 176.34, 174.54, 175.7, 125233, 1.54945151127278, -0.225563065027848, 0.656791760229837, 0.240084779206785, 0.722591702258621, 0.712923549207204, 0.734980143321523, -0.0220565941143185, 177.360727272722, 176.488193548393, 176.780578754577, 178.239520295203
4/26/2018, 176.24, 177.35, 175.67, 176.81, 118660, 1.51024658675468, -0.166825763802606, 0.706256246457879, 0.311501879865205, 0.742589464246739, 0.646230879106781, 0.717230290478574, -0.0709994113717931, 176.808363636358, 176.808946236565, 176.747340659339, 178.35743638103
4/27/2018, 177.01, 177.38, 175.35, 176.08, 83060, 1.4983266927186, 0.117210438514095, 0.427720828461148, 0.32818667195138, 0.682932383450839, 0.528380714451373, 0.679460375273134, -0.151079660821761, 175.83454545454, 176.994989247318, 176.73909157509, 178.462944649446
4/30/2018, 176.48, 176.95, 174.45, 174.45, 130260, 1.50836397736427, 0.362944814632028, 0.188500729935749, 0.266960148098412, 0.625442902371032, 0.299998041693414, 0.60356790855719, -0.303569866863776, 174.729272727267, 177.065161290328, 176.701350427349, 178.523070930709
5/1/2018, 174.77, 175.97, 173.22, 175.81, 231036, 1.50007047982843, 0.095048827871925, 0.26478060853459, 0.433580513648624, 0.648463601743042, 0.226136995610204, 0.528081725967793, -0.301944730357589, 174.671272727267, 177.23597849463, 176.679970695969, 178.601117671176
5/2/2018, 176.02, 177.15, 175.19, 176.02, 71706, 1.47904227647827, 0.49027558025206, 0.372103149477108, 0.476028615630259, 0.644299758059939, 0.182443731634919, 0.458954127101218, -0.276510395466299, 175.037090909086, 177.484559139791, 176.670984126982, 178.667214158808
5/3/2018, 175.55, 175.66, 173.25, 175.02, 125621, 1.49225214507153, 0.381190825103404, 0.240640876325157, 0.370567032064649, 0.632409981128759, 0.0663599067923428, 0.380435283039443, -0.3140753762471, 174.945999999995, 177.654236559146, 176.622691086689, 178.727002596693
5/4/2018, 174.47, 178.03, 173.94, 177.16, 49296, 1.5159475723013, 0.406285788520068, 0.409285099941223, 0.489317531521914, 0.634937360891452, 0.145367053633152, 0.333421637158185, -0.188054583525033, 175.621999999995, 177.860903225813, 176.652905982904, 178.81649965833
5/7/2018, 177.82, 179.43, 177.58, 178.83, 257811, 1.49016948114664, 1.16465296383921, 0.354070200682805, 0.608556178516055, 0.686616684952468, 0.338830008524013, 0.33450331143135, 0.00432669709266276, 176.886909090904, 178.001892473124, 176.751557997556, 178.930163454968
5/8/2018, 178.89, 180.43, 178.89, 180.43, 106435, 1.44744586763721, 1.08204991343326, 0.386947282386282, 0.696620383155226, 0.749827901995434, 0.614177565677551, 0.390438162280591, 0.22373940339696, 178.377272727267, 178.562602150544, 176.916148962147, 179.075067650676
5/9/2018, 180.86, 181.3, 179.41, 180.98, 77461, 1.42311042658245, 0.900352359864687, 0.615294753108946, 0.664336895443118, 0.76099289269223, 0.866781178083585, 0.485706765441189, 0.381074412642395, 179.693454545449, 178.951892473124, 177.114786324785, 179.210611179445
5/10/2018, 181.4, 182.71, 181.12, 182.23, 106397, 1.3901487063203, 0.843272155812748, 0.96163400686204, 0.82280067747532, 0.747756171725022, 1.154527242754, 0.619470860903752, 0.535056381850248, 181.375454545449, 179.436301075275, 177.331118437117, 179.349635369687
5/11/2018, 182.35, 182.97, 181.67, 182.63, 62975, 1.35333986100373, 1.52040923279391, 1.07147852232494, 0.695117441119565, 0.785734582083694, 1.39872114250713, 0.775320917224427, 0.623400225282701, 182.753999999995, 180.030000000006, 177.572307692306, 179.505007516741
5/14/2018, 183.27, 183.57, 181.37, 181.64, 117389, 1.3532395720896, 1.39193255014885, 0.735129182106713, 0.536476600359223, 0.789193575031175, 1.49512694838199, 0.91928212345594, 0.575844824926054, 183.107272727267, 180.186107526888, 177.76739194139, 179.644140768074
5/15/2018, 180.73, 181.7, 180.29, 181.26, 76165, 1.32716713053424, 0.950544493738788, 0.635583682211252, 0.620158765764634, 0.787418047468063, 1.5233066886158, 1.04008703648791, 0.483219652127891, 183.209090909086, 180.374365591404, 177.943506715505, 179.781374060407
5/16/2018, 181.78, 184.09, 181.78, 183.52, 80338, 1.32238556220905, 1.20080700523045, 0.645792773230429, 0.713794820732356, 0.851510059332064, 1.70831011257545, 1.17373165170542, 0.534578460870027, 183.836363636358, 180.929892473124, 178.238949938948, 179.96488806888
5/17/2018, 183.74, 184.88, 183.37, 184.67, 81661, 1.28932684495465, 1.23165036814444, 0.603935063851774, 0.750543548255743, 0.872527193661377, 1.925525785335, 1.32409047843134, 0.601435306903662, 184.251818181813, 181.685290322587, 178.568905982904, 180.161426540932
5/18/2018, 185.08, 185.42, 184.45, 185.11, 150906, 1.24814968956235, 1.46143116573295, 0.623356311913416, 0.802319684846383, 0.967297665846728, 2.10886540604022, 1.48104546395311, 0.62781994208711, 184.720909090904, 182.227956989254, 178.927240537239, 180.376567445674
5/21/2018, 186.15, 186.77, 185.82, 186.65, 103225, 1.22042721448241, 1.38432395275305, 0.527837036369643, 0.876107162977311, 1.01793967430752, 2.3513239076635, 1.65510115269519, 0.696222754968308, 185.622363636358, 182.869311827963, 179.329648351647, 180.621755090884
5/22/2018, 187.58, 187.58, 184.98, 185.19, 262944, 1.2387445467033, 0.843121385676798, 0.373623632621084, 0.797147897072642, 0.9667821536012, 2.39802132166849, 1.80368518648985, 0.594336135178643, 185.912909090904, 183.435032258071, 179.721389499388, 180.849144184775
5/23/2018, 185, 185.86, 184.38, 185.7, 112674, 1.21342459598161, 0.826937856461834, 0.465455362837956, 0.781442215154765, 0.972204411060208, 2.4479634970665, 1.93254084860518, 0.515422648461316, 186.229999999995, 184.026516129039, 180.145963369961, 181.081946972803
5/24/2018, 185.51, 186.05, 184.22, 185.76, 94040, 1.2016381357671, 1.20104213599685, 0.522623407542781, 0.858981094737552, 0.994473580014681, 2.46398128694167, 2.03882893627248, 0.425152350669195, 186.560363636358, 184.62156989248, 180.534356532355, 181.29919803198
5/25/2018, 185.27, 186.27, 185.27, 185.79, 61848, 1.16828400395657, 1.39173720524385, 0.595008737230806, 0.821548142046336, 1.04202780308875, 2.45084444098129, 2.12123203721424, 0.329612403767044, 186.78854545454, 185.105677419361, 180.959277167275, 181.522072434057
5/29/2018, 185.19, 186.22, 184.21, 185.93, 89096, 1.16308670381508, 1.44679228803965, 0.518693282599097, 0.814525728346394, 1.15305749655598, 2.42379028028887, 2.18174368582917, 0.242046594459703, 186.694727272722, 185.689720430114, 181.359606837605, 181.73968101681
5/30/2018, 187.06, 189.1, 187.05, 188.71, 125334, 1.17264625774108, 2.09896774413691, 0.84304896439782, 0.931035808737228, 1.22535668338377, 2.59673884065481, 2.2647427167943, 0.331996123860513, 187.251272727267, 186.701161290329, 181.930295482293, 181.989000956676
5/31/2018, 189.07, 189.07, 186.38, 186.85, 132691, 1.19708628061763, 1.82865460379267, 0.656246419449018, 0.772777732801979, 1.08516793783258, 2.55427131569186, 2.32264843657381, 0.231622879118055, 187.210909090904, 187.460731182802, 182.420344322342, 182.206332376657
6/1/2018, 188.17, 188.97, 187.61, 188.34, 126865, 1.1845162629114, 1.86505613362463, 0.72640504978905, 0.861910143433252, 1.18446783967672, 2.61075093213753, 2.38026893568655, 0.23048199645098, 187.733636363631, 188.248021505383, 182.986051282049, 182.444866748667
6/4/2018, 189.23, 190.58, 188.71, 190.58, 125699, 1.17083221381518, 2.30162725200551, 1.23773500212094, 0.922477271300521, 1.23326077090642, 2.80393865519736, 2.46500287958871, 0.338935775608642, 188.917999999995, 189.198172043017, 183.613880341878, 182.710441711083
6/5/2018, 191.15, 192.02, 190.4, 191.91, 134485, 1.14678934471081, 2.96187612110296, 1.76821942533454, 1.0186524877084, 1.39529791748481, 3.02943970710811, 2.57789024509259, 0.451549462015516, 190.571454545449, 190.225462365598, 184.312119658118, 182.992838868388
6/6/2018, 192.47, 193.22, 191.58, 193.22, 116340, 1.12450225642418, 2.94144839962818, 1.5984174718551, 0.93874241831966, 1.43415522982759, 3.27609221550418, 2.71753063917491, 0.558561576329267, 192.09854545454, 191.237806451619, 185.073186813185, 183.296323629903
6/7/2018, 193.51, 193.51, 190.78, 191.74, 109787, 1.14771309944177, 2.52503686935533, 1.83083060062546, 0.825706741293152, 1.39071251030956, 3.31394142048111, 2.83681279543615, 0.477128625044962, 192.778363636359, 191.905376344092, 185.741108669107, 183.568108514418
6/8/2018, 191.97, 193.08, 191.72, 192.74, 145096, 1.11995114767364, 2.95356478025357, 1.92593377579831, 0.948963399844732, 1.36796447325912, 3.38560172158287, 2.9465705806655, 0.439031140917376, 193.486181818177, 192.670344086028, 186.404989010987, 183.845073937406
6/11/2018, 192.89, 193.43, 192.47, 192.99, 143152, 1.08744709566551, 2.70728460980814, 1.78513886584247, 0.863081914138856, 1.3932783213415, 3.42310649627424, 3.04187776378725, 0.381228732486997, 193.905636363631, 193.315591397856, 187.050717948716, 184.130683613502
6/12/2018, 193.72, 194.06, 192.83, 193.76, 168596, 1.06070961108001, 2.583654380842, 2.4350127730278, 0.956854981538754, 1.40759157485386, 3.47490531979281, 3.12848327498836, 0.346422044804451, 194.226363636359, 193.840774193555, 187.740041514039, 184.424076534098
6/13/2018, 194.17, 194.31, 192.69, 192.97, 92867, 1.05377488485629, 2.15187650207349, 2.13825396786457, 0.792702633833953, 1.37425574013861, 3.41286843998782, 3.18536030798825, 0.227508131999567, 194.403090909086, 194.231806451619, 188.30738217338, 184.672572639059
6/14/2018, 193.63, 193.94, 192.52, 193.86, 175464, 1.03311458038885, 2.19776173866451, 2.03234664375712, 0.815059543737305, 1.38573660274637, 3.39636811034015, 3.22756186845863, 0.168806241881517, 194.282909090904, 194.639053763447, 188.746048840047, 184.933174251742
6/15/2018, 193.32, 194.29, 192.61, 194.29, 202416, 1.0225210403339, 2.06756819521536, 1.91071612983534, 0.797139351421473, 1.40199167652959, 3.37903744625334, 3.25785698401757, 0.121180462235763, 194.226909090904, 194.9190967742, 189.226219780218, 185.200985103184
6/18/2018, 193.3, 194.91, 192.69, 194.9, 163979, 1.02530698963648, 2.09765021141633, 2.51868575215431, 0.895562245184356, 1.38577397079522, 3.37561271004566, 3.28140812922319, 0.0942045808224687, 194.505090909086, 195.294881720437, 189.714402930401, 185.482152521525
6/19/2018, 193.92, 194.52, 191.91, 194.52, 116505, 1.05280030673526, 2.26041749176499, 2.50884591133167, 0.827770270844797, 1.32342440428163, 3.30414760093657, 3.28595602356587, 0.0181915773707075, 194.682363636359, 195.61933333334, 190.04843223443, 185.75746207462
6/20/2018, 195.48, 196.17, 194.77, 196.06, 234659, 1.03438324942791, 2.58938628215278, 2.41648789803972, 0.864225811125004, 1.33158596262196, 3.33335131772077, 3.29543508239685, 0.0379162353239222, 195.511272727268, 196.144623655921, 190.469496947495, 186.053638376383
6/21/2018, 196.42, 196.42, 193.59, 194.13, 141601, 1.06532282948897, 1.79928860308412, 2.09103335229669, 0.813236319013519, 1.33499980110672, 3.16428469904494, 3.26920500572647, -0.104920306681525, 195.222545454541, 196.36086021506, 190.823076923075, 186.318635506355
6/22/2018, 195.16, 195.17, 192.58, 193.28, 91829, 1.08350871711641, 1.44476751939042, 1.88137031755741, 0.864366320756857, 1.30149921833603, 2.92795860522148, 3.20095572562547, -0.272997120403991, 194.709818181814, 196.46774193549, 191.127980463978, 186.567791444581
6/25/2018, 192.75, 192.75, 188.92, 189.98, 277278, 1.16196197811373, 0.722623221150418, 1.52638249399921, 0.739157104234546, 1.21876455265401, 2.44618792082733, 3.05000216466584, -0.603814243838513, 193.077636363632, 196.111290322587, 191.341340659338, 186.758118354516
6/26/2018, 190.17, 191.89, 189.59, 191.32, 109743, 1.15624116543981, 0.692605720821033, 1.44635401619893, 0.751216975818377, 1.23997838213279, 2.14775005788803, 2.86955174331028, -0.721801685422246, 192.226545454541, 195.811440860222, 191.635645909644, 186.965356020226
6/27/2018, 191.86, 191.86, 188.01, 188.12, 144064, 1.21944214747686, 0.415191007366485, 0.86368275544978, 0.775943385533556, 1.08423705157518, 1.63418477999667, 2.62247835064756, -0.988293570650884, 190.245090909087, 195.017784946243, 191.782664224662, 187.141029383627
6/28/2018, 188.01, 189.64, 187.2, 189.34, 106379, 1.21543986449868, 0.504503334050295, 0.919687086971567, 1.28862850551209, 1.08250621946197, 1.3105175704807, 2.36008619461419, -1.04956862413349, 189.127636363632, 194.48533333334, 191.944158730156, 187.341987426541
6/29/2018, 189.94, 190.49, 188.93, 188.96, 85804, 1.19826849463892, 0.445346645509557, 1.0958971452042, 1.16188347038493, 1.05596288148259, 1.01168408643849, 2.09040577297905, -1.07872168654055, 188.211454545451, 193.943784946243, 192.093721611719, 187.526595052617
7/2/2018, 187.57, 191.17, 187.57, 191.17, 857470, 1.21935227289649, 0.70763815023678, 1.40272664961664, 1.27053249397183, 1.11925331556074, 0.942322421317783, 1.86078910264679, -0.918466681329011, 188.471454545451, 193.684301075276, 192.322097680095, 187.741545442121
7/3/2018, 192.02, 192.23, 191.2, 191.23, 141178, 1.18573652308289, 0.696953367820338, 1.42595469118522, 1.67326053151989, 1.1008986284669, 0.882026844128433, 1.66503665094312, -0.783009806814689, 188.879636363633, 193.496000000007, 192.592837606835, 187.957432827661
7/5/2018, 192.48, 193.72, 191.28, 193.72, 266170, 1.17623877526163, 0.660078454190039, 1.8074178876136, 1.6845403750492, 1.11824118728797, 1.02336761021513, 1.53670284279752, -0.513335232582392, 190.635454545451, 193.496752688179, 192.984334554332, 188.222679240125
7/6/2018, 194, 195.63, 193.39, 195.28, 167133, 1.16585378311399, 1.12541671815284, 2.04002053724136, 1.66079959699357, 1.17592517091971, 1.24688681315806, 1.47873963686963, -0.231852823711574, 192.671818181815, 193.674408602157, 193.375133089131, 188.512366817001
7/9/2018, 196.33, 196.63, 195.49, 196.61, 184360, 1.13440074476463, 1.10081150398945, 2.04779362331605, 1.7060463406812, 1.19851355983782, 1.51389602557023, 1.48577091460975, 0.0281251109604816, 194.934909090906, 193.963010752695, 193.738427350425, 188.814213475468
7/10/2018, 197.07, 197.07, 194.6, 195.54, 205403, 1.14673623763305, 0.678827791398724, 2.01617844338833, 1.47168698868115, 1.16794947628658, 1.62048277574422, 1.51271328683665, 0.107769488907576, 195.986727272724, 194.047849462373, 194.013604395602, 189.10336968703
