Date,IXN_Open,IXN_High,IXN_Low,IXN_Close,IXN_Volume,IXN_ATRPercentOfClose20,IXN_SQN25,IXN_SQN50,IXN_SQN100,IXN_SQN200,IXN_MACD,IXN_MACD_Avg,IXN_MACD_Diff,IXN_LinReg10,IXN_LinReg30,IXN_LinReg90,IXN_LinReg270
3/2/2018, 158.77, 162.1, 158.02, 161.78, 100600, 1.79181164795684, -0.128015699820077, 0.386721782121443, 1.06565794126863, 1.06530151893559, 0.904503173829823, 0.663872647460041, 0.240630526369783, 162.888909090901, 159.711333333331, 162.698578754578, 163.666661746618
3/5/2018, 160.98, 163.75, 160.38, 163.35, 74484, 1.78901330876115, -0.188195097590467, 0.539100822575767, 1.12000995631689, 1.25986356848469, 0.972019688406988, 0.72550205564943, 0.246517632757558, 163.073454545446, 160.183376344083, 162.761753357753, 163.82949132158
3/6/2018, 164.67, 165.25, 163.67, 164.11, 28960, 1.74957990242415, -0.0470232745734171, 0.579476146902381, 1.14973393947575, 1.26309381756232, 1.07446687574344, 0.795295019668232, 0.279171856075207, 163.367090909082, 160.833655913976, 162.859018315018, 164.001652043187
3/7/2018, 163.08, 165.37, 163.08, 165.19, 35350, 1.72054833765655, 0.149918126053515, 0.722321906229749, 1.13795535265259, 1.26297312898933, 1.22864097549999, 0.881964210834583, 0.346676764665402, 163.752181818173, 161.721419354836, 162.983103785103, 164.187372967063
3/8/2018, 165.83, 166.09, 165.07, 165.85, 20958, 1.65876702383245, 0.130014391993197, 0.757503146845576, 1.18613875536673, 1.23564562139586, 1.38808061518958, 0.983187491705582, 0.404893123483997, 164.093999999991, 162.604172043008, 163.120573870573, 164.380616372831
3/9/2018, 167.13, 169.24, 167.07, 169.24, 41110, 1.64441730889554, 0.3602906360481, 1.02860450843492, 1.29443345567451, 1.33042018630327, 1.76760647973055, 1.14007128931057, 0.627535190419971, 166.002363636355, 163.867290322578, 163.478412698412, 164.620900915676
3/12/2018, 169.74, 170.32, 169.22, 169.83, 66640, 1.58915460218811, 0.773064574746439, 1.04519362817843, 1.29982505985991, 1.32366831684161, 2.09187766727996, 1.33043256490445, 0.761445102375508, 168.291999999991, 165.339311827954, 163.862119658119, 164.871152658194
3/13/2018, 170.76, 171.45, 167.69, 167.95, 47031, 1.63853420532972, 1.23349903694736, 0.900319849497596, 1.21161512752926, 1.22684794679222, 2.17212571829694, 1.49877119558295, 0.67335452271399, 169.3129090909, 166.462365591395, 164.171726495726, 165.091660516606
3/14/2018, 169.09, 169.21, 167.53, 168.39, 102580, 1.6024243054568, 0.964349992757711, 0.963968047472573, 1.21309994863061, 1.23339212442041, 2.24534426860035, 1.64808581018643, 0.597258458413919, 170.089818181809, 167.501440860212, 164.501829059828, 165.31915293153
3/15/2018, 168.63, 169.46, 167.96, 168.61, 24890, 1.56479815761863, 1.21434193809975, 0.843738244691899, 1.24457428220215, 1.23825442603524, 2.29467111834117, 1.77740287181738, 0.517268246523793, 170.064363636354, 168.601118279567, 164.831557997557, 165.548402624027
3/16/2018, 168.57, 168.86, 167.97, 168.09, 16914, 1.51763095061142, 2.19982497860661, 0.707959637420326, 1.1696489695164, 1.23405345615304, 2.26568593089206, 1.87505948363231, 0.390626447259747, 169.707818181809, 169.596881720427, 165.147323565323, 165.766220855542
3/19/2018, 166.59, 166.59, 163.42, 164.69, 42958, 1.61329562914481, 1.38732042168662, 0.429060624402212, 1.00030983100164, 1.09922831172084, 1.94593188453288, 1.88923396381243, 0.0566979207204541, 168.146545454536, 169.806838709675, 165.322713064712, 165.935555555556
3/20/2018, 164.6, 165.5, 164.3, 165, 25929, 1.56611499579192, 1.13822512418042, 0.343471065007449, 0.984160249599049, 1.05544658607242, 1.69796581533942, 1.85098033411783, -0.15301451877841, 166.771272727263, 169.607655913976, 165.508100122099, 166.10629465628
3/21/2018, 164.7, 165.95, 164, 164.39, 25649, 1.55264021893292, 0.975986076034489, 0.281259703253271, 0.974720817170055, 1.03435060932416, 1.43567939856004, 1.76792014700627, -0.332240748446228, 165.352727272717, 169.52980645161, 165.677152625152, 166.264196801968
3/22/2018, 161.86, 162.56, 159.41, 159.41, 45150, 1.67728874795097, 0.0481328876850236, 0.0174729217959951, 0.697766987565262, 0.864590457666159, 0.816558366626765, 1.57764779093037, -0.761089424303603, 162.389454545444, 168.623333333331, 165.588979242978, 166.344704933716
3/23/2018, 159.41, 160.18, 155.38, 155.52, 60692, 1.78760139753936, -0.644760588664865, -0.157318358267321, 0.280396954909676, 0.71782259094956, 0.0118731323015311, 1.2644928592046, -1.25261972690307, 159.111636363626, 166.78068817204, 165.321990231989, 166.363910892443
3/26/2018, 158.78, 161.56, 156.85, 161.43, 59276, 1.82312693351951, -0.00523403311991668, 0.151083881157488, 0.537653146034538, 0.858102759751991, -0.147260577010854, 0.98214217196151, -1.12940274897236, 158.741818181808, 165.86427956989, 165.317235653235, 166.464432144322
3/27/2018, 162.09, 162.09, 155.33, 156.25, 116862, 2.00570887573857, -0.376250812405404, -0.180552744667701, 0.227232722327027, 0.805037386289529, -0.683479174597323, 0.649017902649743, -1.33249707724707, 156.664727272717, 164.423419354836, 165.073553113552, 166.498142954763
3/28/2018, 155.88, 157.16, 154.13, 155.12, 50805, 2.01697016014985, -0.410855901849483, -0.231681447274473, 0.144034444217139, 0.825526157028885, -1.18594697413548, 0.282024927292699, -1.46797190142818, 154.923454545444, 162.884709677417, 164.753299145298, 166.506241629083
3/29/2018, 156.32, 159.6, 155.23, 158.33, 54312, 2.01875065167891, -0.13496644251784, -0.195850262521549, 0.296886937889067, 0.870985804539457, -1.31003488574927, -0.0363870353156954, -1.27364785043358, 155.058909090898, 161.984602150535, 164.627272283271, 166.560396883969
4/2/2018, 157.24, 157.28, 152.87, 154.32, 54358, 2.14455256056445, -0.690342962098409, -0.412479391598712, 0.0603806465071364, 0.760159785276896, -1.71221162691967, -0.37155195363649, -1.34065967328318, 154.265818181807, 160.782236559137, 164.306012210011, 166.551547355474
4/3/2018, 155.58, 156.06, 153.89, 155.95, 39331, 2.08560425513941, -0.737124817053112, -0.3460853026675, 0.0992126159934113, 0.834661898539442, -1.87776649106263, -0.672794861121718, -1.20497162994091, 154.106909090898, 159.816516129029, 164.067953601953, 166.565845838459
4/4/2018, 152.31, 157.29, 152.15, 157.29, 80074, 2.12783701703567, -0.477759058581058, -0.333921174656853, 0.155478391376231, 0.87293838942031, -1.87918108272947, -0.914072105443269, -0.965108977286205, 154.949636363625, 159.034064516126, 163.935384615384, 166.596388137215
4/5/2018, 158.66, 159.13, 157.28, 158.46, 1946075, 2.06489404385374, -0.316112821958996, -0.343124507100949, 0.173258426011023, 0.833559181982461, -1.76554087867666, -1.08436586008995, -0.681175018586712, 156.495090909079, 158.380215053761, 163.847008547008, 166.640552412191
4/6/2018, 156.5, 157.46, 153.71, 154.19, 91746, 2.17000424592782, -0.409094483249876, -0.481761965665463, 0.0446618742570066, 0.748635927272992, -1.9970131874253, -1.26689532555702, -0.730117861868278, 155.892909090898, 157.188602150535, 163.588608058607, 166.624607352741
4/9/2018, 155.76, 158.43, 155.54, 155.72, 32626, 2.17739087429765, -0.403692335373281, -0.368597437927364, 0.127775423909365, 0.767514224927368, -2.03355686878189, -1.42022763420199, -0.613329234579895, 155.325999999988, 156.45892473118, 163.379196581196, 166.630344130108
4/10/2018, 158.06, 159.31, 157.46, 159.02, 39675, 2.13847403847534, -0.262462214119083, -0.317594887731838, 0.268557753004454, 0.847156051739801, -1.77576565766489, -1.49133523889457, -0.28443041877032, 157.07018181817, 156.355096774191, 163.327452991452, 166.680474784748
4/11/2018, 158.29, 159.61, 157.96, 158.48, 34428, 2.09052962215063, -0.354937520723244, -0.27992683399592, 0.25991792177752, 0.805408350036689, -1.59663276396739, -1.51239474390914, -0.0842380200582564, 157.723272727261, 156.086774193546, 163.15996092796, 166.72650867842
4/12/2018, 159.04, 160.6, 158.7, 160.19, 120812, 2.03097432918728, -0.30517461558176, -0.105311215371928, 0.39073451795817, 0.865976765679586, -1.30168097814777, -1.47025199075686, 0.168571012609091, 158.619454545442, 156.008387096772, 163.078019536018, 166.799641109745
4/13/2018, 160.88, 161.34, 158.86, 159.39, 24936, 2.01690626076218, -0.407741922877334, -0.190967271059669, 0.239908684534889, 0.907760642620622, -1.11957708922191, -1.40011701044987, 0.280539921227966, 159.604727272715, 155.648903225804, 162.93469108669, 166.858435424355
4/16/2018, 160.16, 160.94, 159.4, 160.51, 42077, 1.95097473339817, -0.576042479487242, -0.126385242429563, 0.327892088056575, 0.900571921909172, -0.8747996595595, -1.2950535402718, 0.420253880712298, 160.117090909079, 155.538473118277, 162.778652014651, 166.932804701381
4/17/2018, 161.46, 163.53, 161.37, 163.2, 39112, 1.9154007765616, -0.412019999473978, 0.250028077725715, 0.421602474562902, 1.05221985102961, -0.458466349601082, -1.12773610213765, 0.669269752536573, 161.547090909078, 155.882215053761, 162.730715506714, 167.032254202542
4/18/2018, 162.79, 163.39, 162, 163.01, 42459, 1.86438707072027, -0.300466462732244, 0.587107223894689, 0.316606310911483, 1.05212748539663, -0.142211290806301, -0.930631139871384, 0.788419849065082, 162.783999999987, 156.253483870965, 162.677169719169, 167.132523438568
4/19/2018, 162.02, 162.1, 160.72, 161.12, 75205, 1.86300924514775, -0.461576537138308, 0.263684173295433, 0.247023142581582, 1.03533232849878, -0.0435817001174428, -0.753221251920596, 0.709639551803153, 163.289999999987, 156.46404301075, 162.55935042735, 167.197770397704
4/20/2018, 160.51, 160.51, 158.44, 159.03, 109453, 1.87737940702569, -0.620634181125678, 0.276772923108941, 0.117715191036263, 0.938514235276604, -0.132534793451072, -0.629083960226691, 0.496549166775619, 162.074909090896, 156.479677419352, 162.364793650793, 167.231308186416
4/23/2018, 159.51, 159.76, 157.75, 158.15, 34488, 1.85698175620822, -0.648072792214015, 0.617821901132544, 0.120247285898763, 0.955417074706117, -0.270916450126123, -0.557450458206577, 0.286534008080455, 160.597818181805, 156.653655913976, 162.154395604395, 167.251307639743
4/24/2018, 158.73, 159.01, 154.5, 155.39, 48644, 1.94058550426098, -0.620227644475177, 0.250708293256438, -0.0294367543290301, 0.819796711819456, -0.596418700226224, -0.565244106610507, -0.031174593615717, 158.694727272714, 156.588322580642, 161.807509157508, 167.233873172065
4/25/2018, 155.7, 155.7, 153.74, 155.2, 33353, 1.90895748989535, -0.656422513635706, 0.0624953218345168, 0.148621508155718, 0.7769605667264, -0.859801731498635, -0.624155631588132, -0.235646099910503, 156.815999999987, 156.466709677417, 161.457396825396, 167.211606122728
4/26/2018, 157.52, 159.04, 156.97, 158.7, 34389, 1.89449711600611, -0.342947437815595, 0.223048121752198, 0.277136073004222, 0.84945247703499, -0.777155368746264, -0.654755579019759, -0.122399789726506, 156.667272727259, 156.900774193546, 161.255255189254, 167.239558562253
4/27/2018, 160.1, 160.1, 157.74, 158.51, 39254, 1.87637283259518, -0.0232412617978056, 0.00906519796747334, 0.314662281026127, 0.784119042700598, -0.718704168655449, -0.667545296946897, -0.0511588717085525, 156.374181818168, 157.387913978492, 161.068195360194, 167.260055487222
4/30/2018, 158.62, 159.63, 157.47, 157.51, 89622, 1.86243835191371, 0.195655364611287, -0.233892214496556, 0.391754607648512, 0.740800667358097, -0.744490787744894, -0.682934395106496, -0.0615563926383977, 156.007636363623, 157.778666666664, 160.865614163613, 167.262936176029
5/1/2018, 157.2, 159.11, 156.59, 159.1, 95405, 1.83082986530127, -0.160102504666612, -0.116959298648997, 0.467821015122141, 0.747208579134264, -0.629372147000225, -0.672221945485242, 0.0428497984850168, 156.891999999986, 158.212752688169, 160.713135531134, 167.286365723658
5/2/2018, 160.03, 160.59, 158.73, 159.12, 55816, 1.79751621412117, 0.307850174864053, -0.093255825800927, 0.443151237958549, 0.754751853172132, -0.530411705995164, -0.643859897587227, 0.113448191592063, 157.968909090895, 158.706107526879, 160.561240537239, 167.30515566489
5/3/2018, 158.47, 159.85, 157.22, 159.39, 24186, 1.78724977094807, 0.445950611690096, -0.0348180080174639, 0.398061928857703, 0.736705598234268, -0.425295557561043, -0.60014702958199, 0.174851472020947, 158.973272727259, 159.230989247309, 160.393360195359, 167.323631269646
5/4/2018, 158.91, 162.49, 158.38, 162.12, 37067, 1.79605387331509, 0.397626277871098, 0.13799485374692, 0.473152735423356, 0.777596945082896, -0.120315150012232, -0.504180653668038, 0.383865503655807, 160.597090909077, 159.80251612903, 160.343103785103, 167.378367910346
5/7/2018, 162.43, 163.63, 162.4, 163.14, 24498, 1.74186245705989, 0.970906863080064, -0.00239761479434315, 0.461959249366664, 0.795859179455002, 0.201368247925018, -0.363070873349427, 0.564439121274445, 162.228727272713, 160.226645161288, 160.306004884004, 167.442900095668
5/8/2018, 163.1, 163.91, 162.59, 163.65, 30396, 1.68994237202879, 0.853681401295437, -0.108519419905319, 0.511636778246704, 0.820887503979654, 0.491788365990658, -0.19209902548141, 0.683887391472068, 163.212363636349, 161.060322580643, 160.290388278387, 167.507977859779
5/9/2018, 164.07, 165.65, 163.66, 165.55, 41288, 1.64742443807542, 0.898901396307881, 0.130651042276513, 0.579696323029361, 0.855653496202175, 0.865288021272931, 0.0193783838694583, 0.845909637403473, 164.363818181804, 161.775419354836, 160.359511599511, 167.595034030341
5/10/2018, 166.44, 167.95, 166.24, 167.63, 38257, 1.61721982901161, 0.974750998916897, 0.308686239871847, 0.675490481698505, 0.920323792205265, 1.31398105009782, 0.278298917115131, 1.03568213298269, 166.369272727258, 162.619096774191, 160.49881074481, 167.708238895723
5/11/2018, 167.57, 168, 166.93, 167.64, 102177, 1.56818081567857, 1.64649266484256, 0.495650276994799, 0.620977750903495, 0.914458555431331, 1.65134475017319, 0.552908083726744, 1.09843666644645, 167.853090909076, 163.597333333331, 160.676090354089, 167.824395790625
5/14/2018, 167.96, 168.66, 167.33, 167.35, 234513, 1.5320904711284, 1.42682126457088, 0.386138911513802, 0.546439912579091, 0.927119408853929, 1.87370839268041, 0.817068145517478, 1.05664024716294, 168.538727272712, 164.211376344083, 160.868915750915, 167.930415470822
5/15/2018, 165.98, 166.38, 164.71, 165.32, 41120, 1.55320332280529, 0.802664519268866, 0.16910770288539, 0.496808251734443, 0.887716469957963, 1.8646347975772, 1.02658147592942, 0.838053321647775, 168.304363636348, 164.5924516129, 160.988656898656, 168.000736094028
5/16/2018, 165.87, 166.95, 165.87, 166.66, 24154, 1.51258127121002, 1.03024987985029, 0.202788340170109, 0.548889626077962, 0.929627473129446, 1.94317104303673, 1.20989938935088, 0.733271653685845, 168.197636363621, 165.172430107524, 161.199753357752, 168.097964739648
5/17/2018, 165.84, 166.8, 165.02, 165.88, 28618, 1.49736227952055, 0.727400514244597, 0.0918986948178664, 0.56804784325044, 0.892914523567246, 1.92033566790633, 1.35198664506197, 0.568349022844357, 167.464181818166, 165.670989247309, 161.381133089132, 168.18043159765
5/18/2018, 165.09, 165.65, 164.87, 164.95, 18531, 1.46112962825417, 0.7138914631696, -0.00277280917479458, 0.524188231648106, 0.843553479865985, 1.8063725031414, 1.44286381667786, 0.363508686463546, 166.601454545439, 165.719010752685, 161.504666666666, 168.258067240673
5/21/2018, 166.34, 167.11, 165.73, 166.35, 28673, 1.44131449096183, 0.740478644995151, -0.122620838148883, 0.637812448031707, 0.899823254785895, 1.80818059338949, 1.51592717202019, 0.292253421369309, 166.271999999984, 165.977247311825, 161.665999999999, 168.360670766708
5/22/2018, 166.81, 167.43, 165.99, 166.08, 57057, 1.41482738615682, 0.391762099516923, -0.173939502603873, 0.613361304697988, 0.888669361145222, 1.76745268012647, 1.56623227364144, 0.201220406485026, 165.776181818166, 166.352645161287, 161.823345543344, 168.452570179035
5/23/2018, 165.08, 167.31, 164.78, 167.24, 18038, 1.41040304758598, 0.559127246345231, 0.00715543560162454, 0.643802726845706, 0.88839632605785, 1.80793704802434, 1.61457322851802, 0.19336381950632, 165.928545454529, 166.793677419352, 162.050285714285, 168.564224408911
5/24/2018, 167.13, 167.2, 165.25, 166.92, 25372, 1.40206095970743, 0.788439841966619, -0.0384715176020919, 0.656142898018315, 0.882064346691118, 1.79352523315205, 1.65036362944483, 0.143161603707224, 166.294181818165, 167.251591397847, 162.254498168497, 168.67239196392
5/25/2018, 166.92, 167.56, 166.86, 167.23, 20033, 1.35041807465554, 1.17006592652211, -0.0329256910471946, 0.572861898637734, 0.897723785664963, 1.78652423593698, 1.67759575074326, 0.108928485193721, 166.80763636362, 167.652086021502, 162.526735042734, 168.789912259123
5/29/2018, 165.92, 166.52, 164.6, 165.37, 93701, 1.37684521916559, 1.0127465074091, -0.113186969282869, 0.417917407890789, 0.95365770770144, 1.61230380523074, 1.66453736164076, -0.0522335564100171, 166.642909090892, 167.840666666664, 162.720529914529, 168.880804154709
5/30/2018, 165.99, 166.9, 165.56, 166.8, 37936, 1.34265257313395, 1.74981125484118, 0.178836017090209, 0.432527972795913, 0.965802802143499, 1.57150655832152, 1.64593120097691, -0.0744246426553912, 166.674181818165, 168.358666666664, 162.985025641025, 168.98847533142
5/31/2018, 166.7, 167.85, 166.15, 166.92, 85648, 1.32552556157924, 1.80373796094753, 0.167015198047915, 0.362593943585285, 0.89878943103515, 1.53120664626076, 1.62298629003368, -0.0917796437729215, 166.934181818165, 168.855999999997, 163.278671550671, 169.095641929753
6/1/2018, 167.92, 169.91, 167.92, 169.91, 59697, 1.32507733742491, 1.77820087955204, 0.381492208380034, 0.468143158720935, 0.967920336559111, 1.72070151121304, 1.64252933426955, 0.0781721769434869, 168.056909090892, 169.581483870965, 163.733023199022, 169.248364083641
6/4/2018, 170.31, 171.29, 170.16, 171.17, 75036, 1.28986794345839, 1.99787559250426, 0.799083349667261, 0.54641183290539, 0.978565302676955, 1.95006983547805, 1.70403743451125, 0.246032400966798, 169.209090909073, 170.270795698922, 164.207523809523, 169.418811534782
6/5/2018, 171.48, 172.07, 171.21, 171.9, 32231, 1.24634881377361, 2.34187947645218, 1.14588817884338, 0.616082710846489, 1.08202865216146, 2.16578496320162, 1.79638694024932, 0.369398022952294, 170.554181818164, 170.915741935481, 164.694568986568, 169.601395927293
6/6/2018, 172.09, 172.86, 171.38, 172.86, 21359, 1.22026491399572, 2.25393009726197, 0.860205068645932, 0.629092648810871, 1.10663239336746, 2.38669242836164, 1.91444803787179, 0.472244390489855, 171.874181818164, 171.409784946234, 165.273186813186, 169.796091020911
6/7/2018, 172.98, 173.28, 170.41, 171.2, 54148, 1.25431216928525, 1.88987503892883, 1.22064815604971, 0.513693015564486, 1.06420229100982, 2.4001476511695, 2.01158796053133, 0.388559690638175, 172.482909090891, 171.567827956987, 165.744410256409, 169.962603252699
6/8/2018, 170.16, 171.12, 169.76, 170.88, 51914, 1.23596284651541, 1.7865502565318, 1.297519161982, 0.508378588089267, 0.995096828306559, 2.35781031688887, 2.08083243180284, 0.276977885086034, 172.701090909072, 171.815376344083, 166.156136752136, 170.124214842149
6/11/2018, 170.98, 171.68, 170.72, 171.27, 66836, 1.19951693029676, 1.51808475148899, 1.09156177132744, 0.410477376305315, 1.01056565540466, 2.32888151861329, 2.13044224916493, 0.198439269448358, 172.899999999981, 172.02116129032, 166.600717948717, 170.294780101135
6/12/2018, 171.38, 171.79, 171, 171.61, 33462, 1.16030069004912, 1.40964175536644, 1.56586314473882, 0.413245726990326, 1.02077724091974, 2.30679905251571, 2.16571360983509, 0.141085442680629, 172.623999999981, 172.121096774191, 167.051267399267, 170.471675823425
6/13/2018, 171.96, 172.81, 171.24, 171.41, 43150, 1.14936842277792, 1.28767513548399, 1.40601371275629, 0.386396903232592, 1.02139694104989, 2.24725525084367, 2.1820219380368, 0.0652333128068632, 172.224545454526, 172.21068817204, 167.377577533577, 170.618598059314
6/14/2018, 171.79, 172.53, 171.42, 172.09, 38053, 1.12012655750447, 1.117944665529, 1.34470822973864, 0.364253243093542, 1.03771823088369, 2.2292393919742, 2.19146542882428, 0.0377739631499217, 171.832545454526, 172.308473118277, 167.586627594627, 170.775967746345
6/15/2018, 171.44, 171.44, 170.36, 171.03, 28141, 1.12129129577792, 0.605137343968249, 1.14321628845001, 0.260275147328115, 0.994268540151643, 2.10516156075764, 2.17420465521095, -0.0690430944533169, 171.390363636344, 172.206086021503, 167.827081807081, 170.920655186552
6/18/2018, 169.59, 171.15, 169.17, 170.95, 36069, 1.12363689851449, 0.589425394548138, 1.68015861121275, 0.319770860398784, 0.964891330951597, 1.9775773732147, 2.1348791988117, -0.157301825597003, 171.111454545435, 172.2004516129, 168.003572649572, 171.07021894219
6/19/2018, 168.12, 169.07, 167.02, 168.96, 33978, 1.19632718638139, 0.282441246484775, 1.31618891116508, 0.265087274239036, 0.877337781463988, 1.69633531889227, 2.04717042282782, -0.350835103935549, 170.303090909071, 171.953354838707, 167.943228327228, 171.187147738145
6/20/2018, 169.67, 170.45, 169.5, 169.75, 27793, 1.17510968683623, 0.793151097388306, 1.10947933661472, 0.192344042937659, 0.895435771702037, 1.51967746643004, 1.94167183154826, -0.421994365118221, 170.11999999998, 171.802946236556, 167.975802197801, 171.317449227826
6/21/2018, 170.14, 170.15, 167.83, 168.27, 37566, 1.19510979897443, 0.295159050951682, 1.01082605699539, 0.18868180608313, 0.898987665905282, 1.24588937727668, 1.80251534069395, -0.556625963417262, 169.263272727253, 171.552064516126, 167.99501098901, 171.429593549269
6/22/2018, 168.82, 168.92, 167.23, 167.73, 51535, 1.18938812126487, 0.33950247417928, 0.790015170296942, 0.24655879880222, 0.869388877535743, 0.974107947002352, 1.63683386195563, -0.662725914953274, 168.315818181798, 171.353784946234, 167.9987008547, 171.532291376248
6/25/2018, 166.27, 166.41, 162.97, 164, 32989, 1.30073942744371, -0.121701234450854, 0.47420079106015, 0.0458975588823258, 0.739532035729345, 0.45252297516916, 1.39997168459833, -0.947448709429173, 166.329636363616, 170.682258064513, 167.90619047619, 171.577641109745
6/26/2018, 164.74, 165.7, 164.36, 164.81, 37618, 1.28120382741174, -0.212205902938522, 0.443048170451927, 0.0883882600215304, 0.788565381824167, 0.103332208346387, 1.14064378934794, -1.03731158100156, 165.087818181798, 170.117655913976, 167.912488400488, 171.630173021731
6/27/2018, 165.31, 165.75, 162.53, 162.53, 45561, 1.33327658066783, -0.491184468236396, -0.0325972396900168, 0.207275650107066, 0.658729012088777, -0.353308218176863, 0.841853387842983, -1.19516160601985, 163.389272727252, 169.144817204298, 167.810136752136, 171.649752357524
6/28/2018, 162.09, 164.39, 162.07, 164.02, 32558, 1.32582959714148, -0.434695420929507, 0.128101606434424, 0.575611329053964, 0.694878449727401, -0.588188230772829, 0.55584506411982, -1.14403329489265, 162.825818181797, 168.468365591395, 167.764031746031, 171.699847751811
6/29/2018, 165, 165.73, 164.45, 164.5, 56202, 1.30783855317318, -0.320134579809742, 0.35939384819226, 0.404396286994309, 0.719091362104584, -0.727217434592745, 0.299232564377307, -1.02644999897005, 162.656363636343, 167.817849462363, 167.72132112332, 171.754984829849
7/2/2018, 162.89, 165.23, 162.89, 165.18, 59667, 1.3081636390431, -0.265716829628931, 0.643320222523138, 0.549191953001246, 0.7469891116624, -0.773611056564533, 0.0846638401889391, -0.858274896753472, 163.061999999979, 167.200516129029, 167.701875457874, 171.816296296297
7/3/2018, 165.65, 165.65, 163.29, 163.35, 76439, 1.32891549680001, -0.2647682421217, 0.546770958513198, 0.80906224563105, 0.67394762230533, -0.947126161453411, -0.121694160139531, -0.82543200131388, 162.75218181816, 166.442838709674, 167.674466422465, 171.850878775455
7/5/2018, 164.21, 165.42, 163.81, 165.4, 186523, 1.30939799928759, -0.169932411320102, 1.05245261245718, 0.739813241977724, 0.713441247869761, -0.908744820138992, -0.279104292139423, -0.629640527999569, 163.614545454524, 165.946623655911, 167.788297924297, 171.917260352604
7/6/2018, 165.31, 167.44, 165.31, 167.25, 29413, 1.29384578551904, 0.0663008125151934, 1.24080594195759, 0.681419114502813, 0.751501895580894, -0.720739554777083, -0.367431344666955, -0.353308210110128, 165.057272727251, 165.766860215051, 167.935921855921, 171.985331966654
7/9/2018, 168.41, 168.94, 167.55, 168.94, 225680, 1.26687535365607, -0.112138988355128, 1.09401825157769, 0.720246425670648, 0.811734989379096, -0.430413611205495, -0.380027797974663, -0.0503858132308317, 167.031454545433, 165.780129032255, 168.133858363857, 172.064402077355
7/10/2018, 169.05, 169.77, 168.79, 169.29, 3331397, 1.22998774962682, -0.240458403922796, 1.15060116251414, 0.56751128935502, 0.839696891537291, -0.170125038763871, -0.338047246132505, 0.167922207368634, 168.314545454523, 165.845440860212, 168.27648107448, 172.155133798005
