Date,VXX_Open,VXX_High,VXX_Low,VXX_Close,VXX_Volume,VXX_ATRPercentOfClose20,VXX_SQN25,VXX_SQN50,VXX_SQN100,VXX_SQN200,VXX_MACD,VXX_MACD_Avg,VXX_MACD_Diff,VXX_LinReg10,VXX_LinReg30,VXX_LinReg90,VXX_LinReg270
6/8/2017, 53.68, 53.68, 52.12, 52.52, 54259567, 4.01435188490773, -0.455036971540046, -0.50907252851065, -1.47337054425862, 0, -2.05366607488411, -2.12135069396514, 0.0676846190810387, 52.9410909090906, 53.135741935484, 53.6782515262516, 51.8718999165972
6/9/2017, 52, 55.64, 51.4, 53.24, 110022368, 4.16025681715977, -0.261682856944538, -0.434535807847435, -1.41623622142546, 0, -1.97333245729357, -2.09174704663083, 0.118414589337258, 53.1025454545452, 53.0014623655916, 53.4729963369965, 51.6323931203931
6/12/2017, 53.92, 55.28, 53.64, 53.84, 81569937, 4.09764987552576, -0.234542661965563, -0.408695810043327, -1.36487288775047, 0, -1.8400416462777, -2.04140596656021, 0.201364320282501, 53.3643636363633, 52.9871827956991, 53.2834285714287, 51.4229922779923
6/13/2017, 52.68, 52.92, 51.84, 51.96, 56475735, 4.22606997369884, -0.27984144600826, -0.603295071316954, -1.50990219861624, 0, -1.86461389808832, -2.00604755286583, 0.141433654777512, 52.920727272727, 52.6250322580647, 53.037098901099, 51.1551011378003
6/14/2017, 51.96, 52.8, 51.56, 51.68, 83520782, 4.15648734600855, -0.291722118067415, -0.638004149212805, -1.40985338793704, 0, -1.88495268343181, -1.98182857897902, 0.0968758955472175, 52.539636363636, 52.2676989247314, 52.7629499389501, 50.886911970191
6/15/2017, 53.76, 53.92, 51.88, 52.36, 74932102, 4.11128538463781, -0.246349520457281, -0.547490921554888, -1.33088544461872, 0, -1.8251616727074, -1.9504951977247, 0.125333525017297, 52.275636363636, 52.1217204301077, 52.5340366300367, 50.6516796338673
6/16/2017, 51.92, 52.92, 51.8, 51.96, 63853586, 4.04356346425431, -0.27524863074045, -0.699150170791798, -1.21635321968416, 0, -1.78942613242238, -1.91828138466424, 0.128855252241852, 51.9170909090906, 51.8592688172045, 52.3203711843713, 50.4110464767616
6/19/2017, 51, 51.04, 50, 50.32, 56305018, 4.1613350501296, -0.405437874361209, -0.749888747068388, -1.23897554092145, 0, -1.87186209222845, -1.90899752617708, 0.0371354339486258, 51.0959999999996, 51.445677419355, 52.0436825396827, 50.1230061892131
6/20/2017, 50.84, 51.88, 50.64, 51.64, 69722163, 4.00326221410525, -0.200834575275587, -0.787332523923205, -1.16030833489783, 0, -1.80981776339016, -1.8891615736197, 0.0793438102295385, 51.107636363636, 51.1518279569894, 51.8111550671552, 49.8892713313052
6/21/2017, 50.76, 51.68, 50.44, 51.16, 63337081, 3.95996946246238, -0.180437383108281, -0.977532780535027, -1.15663110472191, 0, -1.77887342867764, -1.86710394463128, 0.0882305159536432, 50.9672727272723, 50.816860215054, 51.54652991453, 49.6475430850306
6/22/2017, 51.04, 51.4, 50.36, 50.64, 44931099, 3.90328664720768, -2.16348639204358, -1.21229827017868, -1.28965589185186, 0, -1.77583871141083, -1.84885089798719, 0.0730121865763662, 50.5643636363632, 50.4617634408604, 51.2243907203908, 49.3967899159664
6/23/2017, 50.6, 50.96, 50.04, 50.16, 38126643, 3.83531327798778, -2.05970361589022, -1.26787546384585, -1.30733493145102, 0, -1.79151420402047, -1.83738355919385, 0.0458693551733824, 50.2421818181814, 50.0775913978496, 50.8283076923078, 49.1386611570248
6/26/2017, 49.52, 50, 49, 49.08, 50560797, 3.84189788758504, -1.9494181185571, -1.43118885688186, -1.32304580488942, 0, -1.86953330274288, -1.84381350790365, -0.0257197948392256, 49.8349090909086, 49.5854623655916, 50.4448449328451, 48.8538355236418
6/27/2017, 49.32, 50.84, 48.76, 50.68, 78336143, 3.73978553485675, -1.07909971743967, -1.11258751231228, -1.22359986427736, 0, -1.78171882678189, -1.8313945716793, 0.0496757448974112, 49.8639999999996, 49.2753548387099, 50.1543833943835, 48.6300839664134
6/28/2017, 49.84, 50.4, 49, 49.32, 51101806, 3.82108098867017, -1.32687551784347, -1.18018438629025, -1.24500044889656, 0, -1.80110385186337, -1.82533642771612, 0.0242325758527424, 49.4370909090905, 48.770924731183, 49.8221831501833, 48.3700970364543
6/29/2017, 49.36, 56.64, 49.32, 51.72, 190435713, 4.16923682604703, -0.433040881770028, -1.06338870724868, -1.06530200538938, 0, -1.60431315810256, -1.78113177379341, 0.176818615690843, 50.1039999999996, 49.2704516129035, 49.6297142857144, 48.1950090322581
6/30/2017, 50.48, 52.72, 50.08, 51.04, 97963990, 4.27216462012137, -0.650012991791026, -1.01817066744729, -1.13962414112738, 0, -1.48609465834007, -1.72212435070274, 0.236029692362667, 50.4909090909087, 49.6695053763443, 49.4287863247865, 48.0044038095238
7/3/2017, 50.2, 51.76, 49.88, 51.6, 37393270, 4.19668058334196, -0.370122530815658, -0.983259302004741, -1.0856266828988, 0, -1.33186541028297, -1.64407256261878, 0.312207152335819, 50.7934545454541, 49.9231827956992, 49.3063345543347, 47.8377252843395
7/5/2017, 51.4, 53.2, 51, 51.64, 70994747, 4.19677153747914, -0.311108777358957, -0.61986566927778, -1.02241565507812, 0, -1.19266169274212, -1.55379038864345, 0.361128695901331, 51.3039999999996, 50.0508387096777, 49.1845079365081, 47.6779429133858
7/6/2017, 52.68, 54.72, 52.36, 54.28, 102900575, 4.07673577902822, 0.114898077563769, -0.305561779906667, -0.790365355752792, 0, -0.859409074238705, -1.4149141257625, 0.555505051523797, 52.630545454545, 50.5357419354841, 49.1834822954825, 47.6051162790698
7/7/2017, 53.2, 53.72, 52.28, 52.32, 59035161, 4.20911615407815, -0.00736103329730357, -0.482606403936675, -0.804544881640015, 0, -0.744873158610801, -1.28090593233216, 0.536032773721361, 53.0058181818177, 50.6806881720433, 49.1488156288158, 47.4752438878951
7/10/2017, 52.36, 52.44, 50.64, 51.04, 47546331, 4.27527251807015, -0.231854215993532, -0.5427117753206, -0.749415145551518, 0, -0.748756721482259, -1.17447609016218, 0.425719368679923, 52.7512727272723, 50.7081290322583, 49.0409572649574, 47.3109571344686
7/11/2017, 51.28, 53.36, 50.64, 50.84, 73482896, 4.34499240472434, -0.309685800697587, -0.558657657948491, -0.868393166849295, 0, -0.759220974769214, -1.09142506708359, 0.332204092314375, 52.1636363636359, 50.6704516129035, 48.9407472527474, 47.1460235947259
7/12/2017, 50.08, 50.12, 49.32, 49.56, 52718139, 4.38770062880097, -0.699616307486252, -0.512315531375217, -0.964554526584233, 0, -0.860875635039399, -1.04531518067475, 0.184439545635352, 51.3578181818177, 50.4710537634411, 48.7540415140417, 46.9481020733652
7/13/2017, 49.44, 49.52, 48.8, 48.92, 47197226, 4.30052577688486, -0.708495110958248, -0.567463394633773, -1.01334604596375, 0, -0.981763182145222, -1.03260478096885, 0.0508415988236226, 50.1199999999995, 50.2402580645164, 48.5251184371186, 46.737326899338
7/14/2017, 48.92, 49, 47.72, 48.04, 54657863, 4.29356026134361, -0.691981509710601, -0.73384622271882, -1.11224934914819, 0, -1.13548689361394, -1.05318120349786, -0.0823056901160792, 49.0799999999996, 49.8500645161293, 48.2723223443225, 46.5070381426202
7/17/2017, 47.16, 47.32, 46.64, 46.8, 51091180, 4.33652784630769, -1.01969866762202, -0.72649122287065, -1.20757494131479, 0, -1.34190305623344, -1.11092557404498, -0.230977482188461, 47.6763636363632, 49.3407311827959, 47.9894505494507, 46.2473289760349
7/18/2017, 47.36, 47.76, 46.16, 46.16, 64493150, 4.35013059026949, -1.23803038768538, -0.805310095461266, -1.33630188040481, 0, -1.53938690949676, -1.19661784113534, -0.342769068361426, 46.3949090909086, 48.8078279569894, 47.6905982905985, 45.9766165736368
7/19/2017, 45.8, 45.88, 45.24, 45.76, 50261880, 4.26927287247591, -1.04905656179696, -0.741335153487944, -1.33083527238878, 0, -1.70847668730141, -1.29898961036855, -0.409487076932856, 45.2799999999996, 48.3437419354841, 47.3688009768011, 45.7021897810219
7/20/2017, 45.36, 46.2, 45.24, 45.36, 54529670, 4.19739484815416, -1.07770324321849, -0.765458641420279, -1.33932919213144, 0, -1.85339344555517, -1.40987037740587, -0.443523068149296, 44.8756363636359, 47.8409462365593, 47.0156190476192, 45.4241684912939
7/21/2017, 45.56, 45.8, 44.8, 44.8, 48628667, 4.14897631242543, -1.31510946719798, -0.830771195239316, -1.46444274478579, 0, -1.99048328811233, -1.52599295954717, -0.464490328565164, 44.3723636363632, 47.2482580645163, 46.6793553113555, 45.1381130524153
7/24/2017, 44.76, 44.8, 43.92, 44.04, 36764839, 4.10945576423311, -1.39116291137262, -0.893541173099279, -1.45496407556163, 0, -2.13583307030825, -1.64796098169938, -0.487872088608869, 43.7607272727268, 46.6569462365593, 46.2716385836387, 44.8386261398176
7/25/2017, 43.96, 44.48, 43.84, 44.24, 42750163, 3.95866659728718, -1.09854653127878, -0.862665508487813, -1.44156756977771, 0, -2.20941671082861, -1.76025212752523, -0.449164583303384, 43.5599999999995, 46.190365591398, 45.8580610500613, 44.5530796124263
7/26/2017, 44, 44.48, 43.64, 44.4, 33609770, 3.84177567006274, -1.35262108184837, -0.775590473292223, -1.33999564047896, 0, -2.22912564045762, -1.85402683011171, -0.375098810345916, 43.518545454545, 45.6806881720432, 45.4490647130649, 44.279921205555
7/27/2017, 43.96, 47.2, 43.94, 44.68, 117515831, 3.99163155244509, -1.20052866078119, -0.693085523928427, -1.25883278912933, 0, -2.1968277860022, -1.92258702128981, -0.274240764712395, 43.7272727272723, 45.2366451612905, 45.0661098901101, 44.0220862470863
7/28/2017, 45.64, 46.32, 45, 45.16, 63965236, 3.9333213657016, -0.997439134787834, -2.21705172687249, -1.22249188926009, 0, -2.10819752640321, -1.95970912231249, -0.148488404090722, 44.1570909090905, 44.9440000000002, 44.7701782661785, 43.7845977011494
7/31/2017, 44.52, 45.36, 44.44, 44.92, 42541289, 3.85902389205988, -0.96019618437515, -2.11738460072188, -1.25936228177624, 0, -2.03387812043358, -1.97454292193671, -0.0593351984968773, 44.4130909090905, 44.6406881720432, 44.4867301587304, 43.5471705243269
8/1/2017, 44.28, 44.64, 44.04, 44.2, 40813023, 3.8253390400399, -0.915834168104294, -1.9380363339858, -1.30121253024858, 0, -2.00990846481142, -1.98161603051165, -0.0282924342997679, 44.3949090909087, 44.1821075268819, 44.2396678876681, 43.296785015376
8/2/2017, 44.04, 45.36, 43.96, 44.52, 61389502, 3.76518387895946, -1.21754574008239, -1.6259108555907, -1.2303398214792, 0, -1.94269681479619, -1.97383218736856, 0.0311353725723651, 44.5141818181814, 43.891612903226, 43.9967081807084, 43.0618459275602
8/3/2017, 44.6, 45.24, 44.52, 45.08, 44555895, 3.6123488681613, -0.840387006561916, -1.51021618046108, -1.12424773534962, 0, -1.82322675492904, -1.94371110088065, 0.120484345951616, 44.8145454545451, 43.6861075268819, 43.7654212454214, 42.8483076364955
8/4/2017, 44.84, 45.04, 44.28, 44.76, 47404846, 3.54563120258883, -1.63955525960354, -1.38187885083281, -1.20681502962923, 0, -1.73437440882311, -1.90184376246915, 0.167469353646037, 44.907636363636, 43.4445591397851, 43.4552967032969, 42.6321395973154
8/7/2017, 44.8, 44.92, 44.32, 44.36, 23037638, 3.46635099180528, -1.59545163719725, -1.52090500749902, -1.122967909221, 0, -1.67690462872503, -1.85685593572032, 0.17995130699529, 44.7127272727269, 43.1581935483873, 43.1324346764349, 42.4113059602649
8/8/2017, 44.44, 46.2, 43.72, 45.64, 91102968, 3.47236992762178, -1.30817196503669, -1.14451802399647, -0.956151003068798, 0, -1.51066016136928, -1.78761678085011, 0.276956619480834, 44.9825454545451, 42.9996559139787, 42.8845225885228, 42.23000697107
8/9/2017, 46.84, 48.12, 45.8, 46.8, 121205916, 3.48194477183387, -0.985705476852338, -0.900513558220744, -0.830973130130186, 0, -1.27066053410913, -1.68422553150192, 0.413564997392785, 45.6087272727269, 43.1171612903227, 42.7233601953604, 42.0839525283797
8/10/2017, 48, 53.4, 47.96, 53.16, 253188528, 3.53286803152246, -0.0563858461607081, 0.0206923215035013, -0.353902488696669, 0, -0.560795748829996, -1.45953957496753, 0.898743826137538, 48.3570909090905, 43.9760000000001, 42.857523809524, 42.1067345726169
8/11/2017, 53.56, 56.28, 51.84, 54.64, 176251272, 3.6716123961923, 0.350614948627071, 0.276714318987914, -0.38317553433352, 0, 0.119819632785628, -1.1436677334169, 1.26348736620253, 51.2501818181814, 45.1578494623658, 43.0487716727719, 42.1679262672811
8/14/2017, 50.48, 50.52, 47.52, 47.68, 81758025, 4.74383507259962, -0.238859530143177, -0.323705140874133, -0.730182315614867, 0, 0.0964861610282242, -0.895636954527877, 0.992123115556101, 51.1738181818178, 45.3924301075271, 42.9852600732603, 42.050699751861
8/15/2017, 46.36, 48.16, 46.32, 47.32, 67402824, 4.73534981928302, -0.256874379612734, -0.378825281423092, -0.856161838779304, 0, 0.0483874448532973, -0.706832074651642, 0.755219519504939, 50.6785454545451, 45.6403440860216, 42.8935775335778, 41.9277674342643
8/16/2017, 47.24, 47.64, 46.56, 47, 110220420, 4.64410459097976, -0.166212800553632, -0.500559095851677, -0.824865033298324, 0, -0.0153752238860676, -0.568540704498527, 0.553165480612459, 49.9665454545451, 45.8779354838711, 42.8495824175826, 41.8002967024107
8/17/2017, 48.12, 54.84, 47.52, 54.64, 274444846, 4.51243173475926, 0.557190666862732, 0.205026209823112, -0.283746232470149, 0, 0.544302174952165, -0.345972128608389, 0.890274303560553, 51.8705454545451, 47.2908387096776, 43.20842979243, 41.8680296154765
8/18/2017, 53.08, 54.92, 50.6, 53.2, 228488539, 4.8088591445091, 0.522586981711569, 0.182798593109223, -0.212778578699217, 0, 0.861721194840207, -0.104433463918669, 0.966154658758877, 52.691636363636, 48.3880430107528, 43.5827692307694, 41.8991918238994
8/21/2017, 52.8, 53.96, 50.92, 51.08, 108580383, 5.05559399302055, 0.464081304609522, -0.0056899430493739, -0.298970542771592, 0, 0.931474316463721, 0.102748092157809, 0.828726224305912, 52.2399999999997, 49.1252473118281, 43.8848547008549, 41.8779534161491
8/22/2017, 49.56, 49.64, 47.16, 47.36, 106443881, 5.59391372688588, 0.22597823119241, -0.290342794341637, -0.48908049032308, 0, 0.678756969399934, 0.217949867606234, 0.460807101793701, 50.3927272727269, 49.3768602150539, 44.0696459096461, 41.7663768115942
8/23/2017, 49.29, 49.65, 47.4, 47.74, 43152017, 5.51175882698051, 0.288243154722407, -0.145782609318924, -0.513149532255404, 0, 0.503337316066208, 0.275027357298229, 0.228309958767979, 48.8149090909088, 49.6138064516131, 44.209860805861, 41.6672498674544
8/24/2017, 47.51, 50.11, 47.24, 49.05, 48871523, 5.38888477227415, 0.421715997468132, -0.0337762826295473, -0.452333897339748, 0, 0.464665652444999, 0.312955016327583, 0.151710636117417, 48.9103636363633, 49.9860430107529, 44.4099023199026, 41.6028407900644
8/25/2017, 48.18, 48.71, 47.47, 47.68, 39430249, 5.43222647181302, 0.361992307505211, -0.172612090140474, -0.494675003095217, 0, 0.319784256132714, 0.314320864288609, 0.0054633918441046, 49.052727272727, 50.1249462365593, 44.6001123321126, 41.5074279379158
8/28/2017, 47.08, 48.26, 47.05, 47.3, 31794730, 5.32998161241527, 0.396002252920942, -0.173724837637712, -0.59518103005993, 0, 0.172315535305337, 0.285919798491955, -0.113604263186617, 48.0514545454543, 50.1352903225808, 44.750385836386, 41.4056290617014
8/29/2017, 50.84, 51.01, 47.69, 47.87, 44764399, 5.39069821921622, 0.423612963855893, -0.0263677713617467, -0.521236118741042, 0, 0.100283739382967, 0.248792586670157, -0.14850884728719, 47.1958181818179, 50.1720645161292, 44.9447643467646, 41.3202979583003
8/30/2017, 47.79, 48.21, 47.3, 47.65, 25754044, 5.24029564671954, 0.393029059696357, -0.131620533534225, -0.624394366973431, 0, 0.0251558794508213, 0.20406524522629, -0.178909365775469, 46.1701818181815, 50.1432258064518, 44.9821929181931, 41.2322369546622
8/31/2017, 47.28, 47.42, 46.2, 46.32, 31323240, 5.27774359213897, 0.264796202824067, -0.19437619981213, -0.792986664191925, 0, -0.140088522256136, 0.135234491729805, -0.27532301398594, 46.1776363636361, 49.9067741935485, 44.9413943833946, 41.1153205128206
9/1/2017, 45.86, 46.33, 45.72, 46.17, 20797579, 5.09620595686556, 0.213514859044919, -0.17092051959146, -0.922756936053099, 0, -0.279922870918213, 0.0522030192002012, -0.332125890118414, 46.2990909090906, 49.6077634408604, 44.9148156288158, 40.9979902540899
9/5/2017, 47.87, 50.74, 46.93, 48.69, 71707988, 5.06011989273072, 0.42624034096881, 0.046063665250604, -0.786151104451555, 0, -0.185264051540429, 0.00470960505207518, -0.189973656592504, 47.2505454545452, 49.568989247312, 44.9965177045179, 40.9425263157895
9/6/2017, 47.65, 48.85, 47.41, 47.58, 36165972, 5.07058376835237, 0.400950709544411, 0.0418174204856258, -0.892221757000357, 0, -0.197536896169908, -0.0357396951923214, -0.161797200977586, 47.2049090909089, 49.3727096774195, 45.0380146520149, 40.8631368149055
9/7/2017, 47.52, 48.32, 47, 47.36, 33337957, 4.9787892084733, 0.358042877358851, -0.0830736172600691, -0.784451524155161, 0, -0.222451097561439, -0.073081975666145, -0.149369121895294, 47.1472727272725, 49.1376344086023, 45.0292454212457, 40.7809571178923
9/8/2017, 47.92, 48.84, 47.8, 48.52, 26492531, 4.76928450263048, 0.400070579401956, 0.0895438392533633, -0.698344311667717, 0, -0.146900103237869, -0.0878456011804897, -0.0590545020573788, 47.7730909090907, 49.0493118279572, 45.0797191697194, 40.7276878612717
9/11/2017, 46.74, 46.75, 45.47, 45.79, 30013851, 5.13398995117382, 0.218554366796265, -0.262423079438744, -0.894457685401372, 0, -0.303811431295038, -0.131038767203399, -0.172772664091639, 47.210727272727, 48.6218279569894, 45.0461318681321, 40.6139238095238
9/12/2017, 45.17, 45.48, 44.55, 44.55, 22526138, 5.15221391405246, 0.154065968618102, -0.308225313980577, -0.898114964549678, 0, -0.522202797364947, -0.209271573235709, -0.312931224129238, 46.2470909090907, 48.0169462365593, 44.9316630036632, 40.4749727272728
9/13/2017, 44.56, 44.59, 42.97, 43.01, 25674730, 5.25818584927889, -0.0677567803341727, -0.458187390690552, -0.98843908780154, 0, -0.810205117820118, -0.329458282152591, -0.480746835667527, 45.0154545454543, 47.171053763441, 44.7664615384618, 40.3047110939908
9/14/2017, 43.56, 43.71, 42.96, 43.6, 24701917, 5.01368909882135, -0.108919216912351, -0.41456223258986, -0.709582396431336, 0, -0.979549327660273, -0.459476491254127, -0.520072836406145, 44.208727272727, 46.4290322580647, 44.6058852258855, 40.1516574620707
9/15/2017, 43.4, 43.42, 42.73, 42.8, 21535398, 4.95366828208365, -0.743824256579292, -0.6551631140839, -0.700068412406979, 0, -1.16488112365857, -0.600557417735015, -0.564323705923552, 43.0805454545452, 45.6287741935486, 44.4161318681321, 39.9844039922165
9/18/2017, 42.25, 42.25, 40.62, 41, 29607913, 5.17844274023223, -1.02629184541756, -0.673616443825532, -0.82654504506282, 0, -1.44039884276084, -0.768525702740179, -0.671873140020656, 41.4925454545452, 44.5935053763443, 44.1619584859587, 39.7811433891993
9/19/2017, 40.95, 41.53, 40.9, 40.91, 22607396, 5.00734159697006, -0.596368128861254, -0.600152550945099, -0.808366005112922, 0, -1.64702498914853, -0.944225560021849, -0.702799429126678, 40.6594545454543, 43.5444086021507, 43.9133553113555, 39.5804536525476
9/20/2017, 41.16, 42.57, 40.77, 40.98, 28585111, 4.96846821609183, -0.553676969144721, -0.581081197602739, -0.803890101818114, 0, -1.78455800994632, -1.11229205000674, -0.672265959939574, 40.0529090909089, 42.6117849462367, 43.675545787546, 39.385777426993
9/21/2017, 40.87, 41.48, 40.74, 40.96, 25337048, 4.81268154591481, -0.524844655150779, -0.499197352032335, -0.711190021632073, 0, -1.8735703993469, -1.26454771987477, -0.609022679472129, 39.7554545454543, 41.7840215053765, 43.4257606837609, 39.1950045036931
9/22/2017, 41.7, 42, 40.98, 41.25, 21190285, 4.66596519550636, -1.96642316812984, -0.431624887650857, -0.694353485995895, 0, -1.89882431811549, -1.39140303952292, -0.50742127859257, 40.1392727272725, 41.4547311827959, 43.1821660561663, 39.0147594440485
9/25/2017, 41.34, 42.54, 40.8, 41.28, 36375383, 4.6402013347603, -1.77571748096574, -0.368848410114744, -0.751634338982928, 0, -1.89457796594711, -1.49203802480776, -0.402539941139352, 40.3839999999998, 41.3047526881722, 43.171738705739, 38.8391792009401
9/26/2017, 41.01, 41.5, 40.59, 40.77, 20819483, 4.57493587304293, -1.61543896789607, -0.324146613583824, -0.712778046801078, 0, -1.91034418044827, -1.57569925593586, -0.334644924512412, 40.4505454545453, 40.7122580645163, 43.1239560439563, 38.6565684394072
9/27/2017, 40.37, 40.93, 40.17, 40.47, 22439160, 4.47230365126667, -1.29107528582373, -0.302897805427134, -0.746690207440907, 0, -1.92485794758794, -1.64553099426627, -0.279326953321664, 40.3116363636361, 40.1022795698926, 42.9815384615387, 38.4715749525617
9/28/2017, 40.69, 40.74, 39.9, 39.91, 19354659, 4.41354102551802, -1.48782302868706, -0.320282901069874, -0.71863493392707, 0, -1.95896579423483, -1.70821795425999, -0.250747839974843, 40.235818181818, 39.4441075268819, 42.7692283272286, 38.2787376265787
9/29/2017, 39.9, 40.19, 39.1, 39.19, 24574231, 4.40896150068902, -1.9672609089207, -0.351418462706453, -0.757827449266024, 0, -2.02079996702957, -1.7707343568139, -0.250065610215666, 39.9525454545453, 39.2496559139787, 42.5353968253971, 38.0748649105033
10/2/2017, 38.96, 38.98, 38.06, 38.39, 25749046, 4.42297059524362, -1.91776333916663, -0.378270753282756, -0.819802678705172, 0, -2.11003414836984, -1.83859431512509, -0.271439833244752, 39.229818181818, 38.9573763440862, 42.2450158730161, 37.858537454748
10/3/2017, 38.05, 38.46, 37.98, 38.25, 17758933, 4.2799463815381, -1.87655179314127, -0.33359953616491, -0.825633788699662, 0, -2.16706908647553, -1.90428926939518, -0.262779817080351, 38.5830909090907, 38.6015483870969, 41.9708522588525, 37.643833562965
10/4/2017, 38.36, 38.64, 38.16, 38.32, 17927531, 4.12115218264981, -1.99622388231545, -0.342845964944409, -0.813358669282268, 0, -2.18147458970392, -1.95972633345693, -0.221748256246992, 38.1196363636362, 38.0893763440861, 41.6905396825399, 37.4350785340315
10/5/2017, 38.07, 38.13, 37.01, 37.07, 29780521, 4.22380426374923, -2.20626002014926, -0.463373901024804, -0.850176765536807, 0, -2.26761594306286, -2.02130425537811, -0.246311687684751, 37.3654545454543, 37.5022580645163, 41.3607350427353, 37.2048472582039
10/6/2017, 37.24, 38.06, 37.08, 37.08, 32255770, 4.14502704569376, -1.97236686162602, -0.483941057136684, -0.813826472011919, 0, -2.30846610944879, -2.07873662619225, -0.229729483256539, 36.8849090909089, 37.0725806451615, 41.0514481074484, 36.979549169382
10/9/2017, 36.95, 38.24, 36.89, 37.89, 19764795, 4.03174248381126, -1.68233182210503, -0.445402147802312, -1.41375911079502, 0, -2.24954853485714, -2.11289900792523, -0.136649526931913, 36.9176363636362, 36.7315698924733, 40.7632380952384, 36.7754385408406
10/10/2017, 37.21, 37.89, 36.88, 37.01, 24527833, 4.05767594098968, -2.83592932807814, -0.504533586361474, -1.4161420524538, 0, -2.24795159140378, -2.13990952462094, -0.108042066782839, 36.7292727272726, 36.3167311827958, 40.4500927960931, 36.5576279434851
10/11/2017, 36.9, 37.19, 36.12, 36.23, 21608171, 4.08545010342883, -2.82384085316873, -0.521026710083967, -1.29380267309872, 0, -2.28330496514939, -2.16858861272663, -0.114716352422763, 36.4165454545453, 35.9073118279571, 40.1206715506718, 36.3284548844919
10/12/2017, 36.3, 36.63, 35.63, 35.97, 25672028, 4.04823642993787, -2.85482473749631, -0.569712243234038, -1.18789005537406, 0, -2.30572364868058, -2.19601561991742, -0.109708028763158, 36.1332727272726, 35.5253333333335, 39.817147741148, 36.0986555914475
10/13/2017, 35.61, 35.75, 35.03, 35.34, 21697061, 4.04737722596554, -3.56471335659546, -0.671040697561092, -1.23608726951456, 0, -2.34726850160466, -2.22626619625487, -0.121002305349793, 35.7032727272725, 35.0501075268819, 39.4852478632482, 35.8608258464038
10/16/2017, 35.03, 35.26, 34.7, 34.7, 21134482, 4.00814396562942, -3.62485416835489, -0.707284095825811, -1.21015396431578, 0, -2.40412252025909, -2.26183746105571, -0.142285059203376, 35.1021818181816, 34.5545161290324, 39.11474969475, 35.6149467336683
10/17/2017, 34.81, 35.18, 34.66, 34.82, 24472116, 3.86928391231976, -3.24567700269123, -0.665565013654277, -1.22725321964282, 0, -2.41169620985718, -2.29180921081601, -0.119886999041178, 34.715818181818, 34.3161505376346, 38.7785518925522, 35.3762850746269
10/18/2017, 34.64, 34.73, 34.41, 34.64, 21610847, 3.75410053509311, -3.02900833424286, -0.784587959230691, -1.19043509761848, -1.43931644138647, -2.40450526911658, -2.31434842247612, -0.0901568466404568, 34.4683636363634, 34.070430107527, 38.4613137973141, 35.1387547411458
10/19/2017, 35.82, 36.19, 34.35, 34.39, 41601241, 3.859841244805, -3.5129562605189, -0.899480641503308, -1.19656690765577, -1.37677561460476, -2.3914125916803, -2.32976125631696, -0.0616513353633441, 34.0852727272726, 33.861806451613, 38.1054358974362, 34.9009549821978
